Date,Open,High,Low,Close
2010-01-01,5.725,5.843,5.432,5.45
2010-02-01,5.43,5.685,5.405,5.5
2010-03-01,5.49,5.823,5.355,5.793
2010-04-01,5.767,5.893,5.64,5.715
2010-05-01,5.71,5.807,5.193,5.387
2010-06-01,5.378,5.478,5.082,5.108
2010-07-01,5.093,5.315,4.945,5.205
2010-08-01,5.195,5.248,4.653,4.773
2010-09-01,4.765,5.195,4.65,4.985
2010-10-01,4.968,5.262,4.915,5.198
2010-11-01,5.173,5.54,5.173,5.42
2010-12-01,5.4,5.715,5.38,5.515
2011-01-01,5.49,5.637,5.423,5.488
2011-02-01,5.508,5.765,5.452,5.472
2011-03-01,5.492,5.59,5.293,5.512
2011-04-01,5.532,5.698,5.423,5.445
2011-05-01,5.435,5.477,5.193,5.218
2011-06-01,5.227,5.298,5.012,5.242
2011-07-01,5.287,5.298,4.81,4.835
2011-08-01,4.843,4.907,4.195,4.395
2011-09-01,4.445,4.485,4.005,4.25
2011-10-01,4.17,4.65,4.015,4.535
2011-11-01,4.44,4.46,3.832,3.965
2011-12-01,4.015,4.073,3.733,3.8
2012-01-01,3.86,4.12,3.797,3.865
2012-02-01,3.82,4.233,3.773,4.108
2012-03-01,4.108,4.452,4.008,4.082
2012-04-01,4.16,4.177,3.648,3.705
2012-05-01,3.658,3.668,2.868,2.908
2012-06-01,2.888,3.213,2.707,3.088
2012-07-01,3.092,3.172,2.682,3.02
2012-08-01,2.97,3.432,2.96,3.043
2012-09-01,2.99,3.443,2.932,3.043
2012-10-01,3.05,3.32,2.922,3.132
2012-11-01,3.138,3.313,3.025,3.168
2012-12-01,3.165,3.42,3.13,3.285
2013-01-01,3.322,3.535,3.267,3.455
2013-02-01,3.5,3.628,3.338,3.368
2013-03-01,3.368,3.705,3.287,3.425
2013-04-01,3.42,3.465,3.086,3.092
2013-05-01,3.118,3.472,3.02,3.376
2013-06-01,3.39,4.011,3.24,3.77
2013-07-01,3.769,4.129,3.648,3.734
2013-08-01,3.718,4.133,3.587,3.913
2013-09-01,3.92,4.208,3.859,3.896
2013-10-01,3.92,4.285,3.899,4.044
2013-11-01,4.068,4.359,4.046,4.239
2013-12-01,4.258,4.449,4.211,4.241
2014-01-01,4.238,4.411,3.999,4.036
2014-02-01,4.008,4.259,3.939,4.033
2014-03-01,4.043,4.231,3.964,4.098
2014-04-01,4.107,4.229,3.924,3.965
2014-05-01,3.913,3.948,3.624,3.682
2014-06-01,3.679,3.863,3.529,3.546
2014-07-01,3.552,3.621,3.329,3.522
2014-08-01,3.528,3.561,3.29,3.3
2014-09-01,3.328,3.753,3.293,3.481
2014-10-01,3.506,3.513,3.173,3.291
2014-11-01,3.341,3.377,3.053,3.058
2014-12-01,3.048,3.165,2.826,2.83
2015-01-01,2.819,2.882,2.468,2.474
2015-02-01,2.429,2.674,2.381,2.485
2015-03-01,2.515,2.792,2.322,2.331
2015-04-01,2.323,2.713,2.236,2.662
2015-05-01,2.624,3.041,2.624,2.738
2015-06-01,2.741,3.173,2.701,2.99
2015-07-01,3.055,3.119,2.687,2.765
2015-08-01,2.776,2.876,2.486,2.685
2015-09-01,2.697,2.865,2.578,2.6
2015-10-01,2.599,2.733,2.498,2.633
2015-11-01,2.615,2.982,2.615,2.855
2015-12-01,2.862,2.989,2.727,2.889
2016-01-01,2.891,2.906,2.618,2.67
2016-02-01,2.641,2.674,2.349,2.399
2016-03-01,2.383,2.71,2.323,2.489
2016-04-01,2.504,2.712,2.394,2.521
2016-05-01,2.533,2.59,2.214,2.303
2016-06-01,2.301,2.351,1.96,2.007
2016-07-01,1.994,2.05,1.842,1.871
