Date,Open,High,Low,Close
2010-01-01,1.316,1.375,1.303,1.33
2010-02-01,1.325,1.395,1.298,1.309
2010-03-01,1.305,1.419,1.295,1.413
2010-04-01,1.405,1.418,1.284,1.29
2010-05-01,1.265,1.337,1.204,1.27
2010-06-01,1.263,1.303,1.083,1.09
2010-07-01,1.09,1.188,1.055,1.062
2010-08-01,1.067,1.118,0.905,0.985
2010-09-01,0.987,1.204,0.89,0.94
2010-10-01,0.951,0.978,0.827,0.935
2010-11-01,0.931,1.205,0.903,1.195
2010-12-01,1.196,1.304,1.116,1.116
2011-01-01,1.119,1.266,1.119,1.215
2011-02-01,1.225,1.355,1.218,1.259
2011-03-01,1.261,1.324,1.126,1.255
2011-04-01,1.251,1.34,1.2,1.206
2011-05-01,1.2,1.21,1.107,1.155
2011-06-01,1.154,1.17,1.09,1.135
2011-07-01,1.143,1.183,1.064,1.079
2011-08-01,1.065,1.084,0.97,1.032
2011-09-01,1.038,1.079,0.97,1.032
2011-10-01,1.03,1.052,0.966,1.05
2011-11-01,1.022,1.086,0.945,1.073
2011-12-01,1.086,1.098,0.969,0.988
2012-01-01,0.974,1.015,0.939,0.973
2012-02-01,0.973,1.003,0.94,0.968
2012-03-01,0.967,1.066,0.956,0.993
2012-04-01,1.001,1.059,0.897,0.898
2012-05-01,0.899,0.899,0.815,0.829
2012-06-01,0.834,0.9,0.797,0.839
2012-07-01,0.841,0.855,0.724,0.798
2012-08-01,0.782,0.871,0.735,0.798
2012-09-01,0.796,0.838,0.772,0.773
2012-10-01,0.773,0.801,0.757,0.776
2012-11-01,0.776,0.795,0.712,0.712
2012-12-01,0.707,0.809,0.69,0.802
2013-01-01,0.797,0.848,0.726,0.754
2013-02-01,0.753,0.809,0.663,0.665
2013-03-01,0.664,0.697,0.511,0.556
2013-04-01,0.567,0.655,0.32,0.611
2013-05-01,0.607,1.002,0.561,0.867
2013-06-01,0.866,0.915,0.796,0.844
2013-07-01,0.857,0.905,0.772,0.798
2013-08-01,0.809,0.83,0.708,0.72
2013-09-01,0.73,0.802,0.664,0.688
2013-10-01,0.692,0.697,0.589,0.594
2013-11-01,0.604,0.653,0.586,0.612
2013-12-01,0.6,0.75,0.6,0.737
2014-01-01,0.741,0.745,0.613,0.626
2014-02-01,0.621,0.632,0.584,0.586
2014-03-01,0.578,0.658,0.578,0.643
2014-04-01,0.644,0.654,0.6,0.62
2014-05-01,0.62,0.626,0.562,0.579
2014-06-01,0.587,0.622,0.56,0.567
2014-07-01,0.566,0.574,0.514,0.534
2014-08-01,0.533,0.539,0.488,0.497
2014-09-01,0.501,0.587,0.494,0.533
2014-10-01,0.531,0.535,0.441,0.457
2014-11-01,0.445,0.54,0.417,0.42
2014-12-01,0.42,0.465,0.271,0.33
2015-01-01,0.329,0.33,0.199,0.286
2015-02-01,0.275,0.459,0.27,0.34
2015-03-01,0.337,0.479,0.302,0.4
2015-04-01,0.404,0.414,0.286,0.331
2015-05-01,0.343,0.477,0.342,0.396
2015-06-01,0.395,0.552,0.395,0.458
2015-07-01,0.464,0.536,0.4,0.412
2015-08-01,0.4,0.43,0.35,0.381
2015-09-01,0.4,0.41,0.326,0.35
2015-10-01,0.346,0.347,0.298,0.304
2015-11-01,0.308,0.347,0.298,0.305
2015-12-01,0.305,0.339,0.27,0.272
2016-01-01,0.27,0.28,0.11,0.114
2016-02-01,0.092,0.1,-0.071,-0.058
2016-03-01,-0.051,0.025,-0.131,-0.042
2016-04-01,-0.061,-0.025,-0.133,-0.076
2016-05-01,-0.095,-0.067,-0.121,-0.114
2016-06-01,-0.102,-0.093,-0.231,-0.225
2016-07-01,-0.217,-0.159,-0.291,-0.167
2016-08-01,-0.183,-0.009,-0.185,-0.068
2016-09-01,-0.063,0.011,-0.089,-0.078
2016-10-01,-0.076,-0.04,-0.076,-0.049
2016-11-01,-0.048,0.051,-0.083,0.02
2016-12-01,0.035,0.093,0.023,0.049
2017-01-01,0.046,0.092,0.041,0.088
2017-02-01,0.086,0.155,0.05,0.053
2017-03-01,0.058,0.099,0.053,0.071
