Date,Open,High,Low,Close
2010-01-03,3.6,3.6,3.6,3.6
2010-01-10,3.491,3.491,3.491,3.491
2010-01-17,3.373,3.373,3.373,3.373
2010-01-24,3.35,3.35,3.35,3.35
2010-01-31,3.359,3.359,3.359,3.359
2010-02-07,3.458,3.458,3.458,3.458
2010-02-14,3.497,3.497,3.497,3.497
2010-02-21,3.395,3.395,3.395,3.395
2010-02-28,3.472,3.472,3.472,3.472
2010-03-07,3.54,3.54,3.54,3.54
2010-03-14,3.487,3.487,3.487,3.487
2010-03-21,3.557,3.557,3.557,3.557
2010-03-28,3.563,3.563,3.563,3.563
2010-04-04,3.65,3.65,3.65,3.65
2010-04-11,3.682,3.682,3.682,3.682
2010-04-18,3.698,3.698,3.698,3.698
2010-04-25,3.65,3.65,3.65,3.65
2010-05-02,3.506,3.506,3.506,3.506
2010-05-09,3.435,3.435,3.435,3.435
2010-05-16,3.365,3.365,3.365,3.365
2010-05-23,3.301,3.301,3.301,3.301
2010-05-30,3.29,3.29,3.29,3.29
2010-06-06,3.404,3.404,3.404,3.404
2010-06-13,3.322,3.322,3.322,3.322
2010-06-20,3.198,3.198,3.198,3.198
2010-06-27,3.104,3.104,3.104,3.104
2010-07-04,3.231,3.231,3.231,3.231
2010-07-11,3.159,3.159,3.159,3.159
2010-07-18,3.227,3.227,3.227,3.227
2010-07-25,3.113,3.113,3.113,3.113
2010-08-01,3.075,3.075,3.075,3.075
2010-08-08,2.984,2.984,2.984,2.984
2010-08-15,2.927,2.927,2.927,2.927
2010-08-22,2.874,2.874,2.874,2.874
2010-08-29,2.946,2.946,2.946,2.946
2010-09-05,2.974,2.974,2.974,2.974
2010-09-12,2.923,2.923,2.923,2.923
2010-09-19,2.866,2.866,2.866,2.866
2010-09-26,2.795,2.795,2.795,2.795
2010-10-03,2.693,2.693,2.693,2.693
2010-10-10,2.795,2.795,2.795,2.795
2010-10-17,2.742,2.742,2.742,2.742
2010-10-24,2.805,2.805,2.805,2.805
2010-10-31,2.856,2.856,2.856,2.856
2010-11-07,3.023,3.023,3.023,3.023
2010-11-14,3.141,3.141,3.141,3.141
2010-11-21,3.108,3.108,3.108,3.108
2010-11-28,3.19,3.19,3.19,3.19
2010-12-05,3.308,3.308,3.308,3.308
2010-12-12,3.185,3.185,3.185,3.185
2010-12-19,3.166,3.166,3.166,3.166
2010-12-26,3.117,3.117,3.117,3.117
2011-01-02,3.183,3.183,3.183,3.183
2011-01-09,3.271,3.271,3.271,3.271
2011-01-16,3.327,3.327,3.327,3.327
2011-01-23,3.246,3.246,3.246,3.246
2011-01-30,3.461,3.461,3.461,3.461
2011-02-06,3.472,3.472,3.472,3.472
2011-02-13,3.469,3.469,3.469,3.469
2011-02-20,3.292,3.292,3.292,3.292
2011-02-27,3.335,3.335,3.335,3.335
2011-03-06,3.276,3.276,3.276,3.276
2011-03-13,3.17,3.17,3.17,3.17
2011-03-20,3.246,3.246,3.246,3.246
2011-03-27,3.367,3.367,3.367,3.367
2011-04-03,3.444,3.444,3.444,3.444
2011-04-10,3.306,3.306,3.306,3.306
2011-04-17,3.291,3.291,3.291,3.291
2011-04-24,3.213,3.213,3.213,3.213
2011-05-01,3.195,3.195,3.195,3.195
2011-05-08,3.195,3.195,3.195,3.195
2011-05-15,3.147,3.147,3.147,3.147
2011-05-22,3.063,3.063,3.063,3.063
2011-05-29,2.996,2.996,2.996,2.996
2011-06-05,3.01,3.01,3.01,3.01
2011-06-12,2.946,2.946,2.946,2.946
2011-06-19,2.866,2.866,2.866,2.866
2011-06-26,3.126,3.126,3.126,3.126
2011-07-03,2.965,2.965,2.965,2.965
2011-07-10,2.881,2.881,2.881,2.881
2011-07-17,2.932,2.932,2.932,2.932
2011-07-24,2.834,2.834,2.834,2.834
2011-07-31,2.641,2.641,2.641,2.641
2011-08-07,2.469,2.469,2.469,2.469
2011-08-14,2.305,2.305,2.305,2.305
2011-08-21,2.4,2.4,2.4,2.4
2011-08-28,2.303,2.303,2.303,2.303
2011-09-04,2.113,2.113,2.113,2.113
2011-09-11,2.288,2.288,2.288,2.288
2011-09-18,2.075,2.075,2.075,2.075
2011-09-25,2.154,2.154,2.154,2.154
2011-10-02,2.24,2.24,2.24,2.24
2011-10-09,2.403,2.403,2.403,2.403
2011-10-16,2.365,2.365,2.365,2.365
2011-10-23,2.427,2.427,2.427,2.427
2011-10-30,2.163,2.163,2.163,2.163
2011-11-06,2.14,2.14,2.14,2.14
2011-11-13,2.13,2.13,2.13,2.13
2011-11-20,2.112,2.112,2.112,2.112
2011-11-27,2.116,2.116,2.116,2.116
2011-12-04,2.065,2.065,2.065,2.065
2011-12-11,1.867,1.867,1.867,1.867
2011-12-18,2.013,2.013,2.013,2.013
2011-12-25,1.944,1.944,1.944,1.944
2012-01-01,1.938,1.938,1.938,1.938
2012-01-08,1.926,1.926,1.926,1.926
2012-01-15,2.062,2.062,2.062,2.062
2012-01-22,1.991,1.991,1.991,1.991
2012-01-29,2.013,2.013,2.013,2.013
2012-02-05,2.054,2.054,2.054,2.054
2012-02-12,2.059,2.059,2.059,2.059
2012-02-19,2.023,2.023,2.023,2.023
2012-02-26,1.959,1.959,1.959,1.959
2012-03-04,2.009,2.009,2.009,2.009
2012-03-11,2.242,2.242,2.242,2.242
2012-03-18,2.18,2.18,2.18,2.18
2012-03-25,2.112,2.112,2.112,2.112
2012-04-01,2.128,2.128,2.128,2.128
2012-04-08,1.987,1.987,1.987,1.987
2012-04-15,2.063,2.063,2.063,2.063
2012-04-22,2.087,2.087,2.087,2.087
2012-04-29,2.019,2.019,2.019,2.019
2012-05-06,1.97,1.97,1.97,1.97
2012-05-13,1.897,1.897,1.897,1.897
2012-05-20,1.801,1.801,1.801,1.801
2012-05-27,1.633,1.633,1.633,1.633
2012-06-03,1.811,1.811,1.811,1.811
2012-06-10,1.723,1.723,1.723,1.723
2012-06-17,1.809,1.809,1.809,1.809
2012-06-24,1.737,1.737,1.737,1.737
2012-07-01,1.689,1.689,1.689,1.689
2012-07-08,1.676,1.689,1.622,1.637
2012-07-15,1.633,1.662,1.596,1.613
2012-07-22,1.584,1.776,1.565,1.747
2012-07-29,1.757,1.787,1.665,1.771
