Date,Open,High,Low,Close
2010-01-01,3.9,3.9,3.9,3.9
2010-02-01,4.032,4.032,4.032,4.032
2010-03-01,3.945,3.945,3.945,3.945
2010-04-01,3.914,3.914,3.914,3.914
2010-05-01,3.884,4.025,3.432,3.588
2010-06-01,3.527,3.622,3.305,3.358
2010-07-01,3.353,3.537,3.297,3.332
2010-08-01,3.34,3.374,2.79,2.834
2010-09-01,2.836,3.193,2.828,2.946
2010-10-01,2.94,3.192,2.816,3.072
2010-11-01,3.086,3.42,2.932,3.222
2010-12-01,3.262,3.66,3.262,3.395
2011-01-01,3.432,3.728,3.415,3.659
2011-02-01,3.694,3.906,3.663,3.689
2011-03-01,3.708,3.823,3.445,3.691
2011-04-01,3.725,3.849,3.468,3.484
2011-05-01,3.464,3.473,3.283,3.299
2011-06-01,3.31,3.404,3.117,3.39
2011-07-01,3.409,3.421,2.856,2.866
2011-08-01,2.9,2.91,2.238,2.605
2011-09-01,2.632,2.635,2.124,2.42
2011-10-01,2.376,2.704,2.193,2.442
2011-11-01,2.32,2.457,2.101,2.317
2011-12-01,2.31,2.433,1.922,1.977
2012-01-01,1.971,2.225,1.918,1.969
2012-02-01,1.996,2.254,1.973,2.148
2012-03-01,2.143,2.488,2.085,2.202
2012-04-01,2.245,2.279,2.009,2.11
2012-05-01,2.107,2.128,1.563,1.568
2012-06-01,1.582,1.823,1.439,1.731
2012-07-01,1.707,1.773,1.408,1.471
2012-08-01,1.467,1.732,1.437,1.474
2012-09-01,1.615,1.987,1.611,1.715
2012-10-01,1.729,1.955,1.68,1.846
2012-11-01,1.864,1.91,1.672,1.773
2012-12-01,1.768,1.99,1.72,1.836
2013-01-01,1.894,2.139,1.894,2.095
2013-02-01,2.093,2.271,1.926,1.972
2013-03-01,1.962,2.074,1.709,1.762
2013-04-01,1.749,1.821,1.625,1.674
2013-05-01,1.683,2.036,1.61,2.007
2013-06-01,2.012,2.597,1.97,2.438
2013-07-01,2.444,2.513,2.245,2.357
2013-08-01,2.286,2.843,2.284,2.777
2013-09-01,2.822,3.051,2.679,2.719
2013-10-01,2.723,2.853,2.526,2.623
2013-11-01,2.615,2.87,2.603,2.77
2013-12-01,2.795,3.083,2.795,3.032
2014-01-01,3.089,3.092,2.689,2.711
2014-02-01,2.718,2.829,2.64,2.723
2014-03-01,2.666,2.828,2.638,2.739
2014-04-01,2.752,2.789,2.594,2.669
2014-05-01,2.672,2.745,2.522,2.567
2014-06-01,2.585,2.796,2.565,2.671
2014-07-01,2.679,2.786,2.531,2.616
2014-08-01,2.623,2.634,2.34,2.369
2014-09-01,2.368,2.603,2.368,2.426
2014-10-01,2.432,2.44,1.937,2.25
2014-11-01,2.223,2.291,1.901,1.927
2014-12-01,1.906,2.05,1.694,1.756
2015-01-01,1.775,1.808,1.337,1.341
2015-02-01,1.344,1.86,1.34,1.789
2015-03-01,1.782,1.964,1.444,1.579
2015-04-01,1.585,1.884,1.501,1.835
2015-05-01,1.811,2.07,1.788,1.804
