Date,Open,High,Low,Close
2010-01-01,1154.85,1196.47,1143.74,1156.66
2010-02-01,1155.07,1186.65,1120.99,1175.01
2010-03-01,1177.03,1182.89,1110.31,1130.73
2010-04-01,1129.83,1201.3,1122.76,1199.94
2010-05-01,1196.2,1299.86,1191.46,1270.88
2010-06-01,1267.02,1325.37,1241.48,1322.05
2010-07-01,1320.67,1325.44,1195.02,1215.34
2010-08-01,1216.0,1332.73,1200.98,1325.12
2010-09-01,1329.42,1356.94,1276.28,1345.92
2010-10-01,1343.62,1399.2,1340.47,1384.46
2010-11-01,1382.7,1427.73,1342.29,1420.65
2010-12-01,1421.36,1435.33,1368.69,1415.76
2011-01-01,1412.07,1414.55,1300.77,1332.58
2011-02-01,1332.97,1406.88,1310.31,1370.56
2011-03-01,1370.36,1417.68,1366.19,1386.96
2011-04-01,1393.1,1484.71,1366.19,1476.66
2011-05-01,1478.43,1505.57,1417.86,1484.9
2011-06-01,1486.77,1521.75,1444.15,1445.16
2011-07-01,1445.31,1563.33,1423.18,1553.13
2011-08-01,1553.94,1894.46,1530.14,1783.01
2011-09-01,1783.55,1905.53,1593.81,1703.76
2011-10-01,1700.85,1768.7,1634.31,1711.02
2011-11-01,1713.09,1836.74,1704.61,1778.43
2011-12-01,1778.62,1786.86,1558.96,1593.51
2012-01-01,1601.31,1746.36,1588.81,1743.9
2012-02-01,1742.24,1785.79,1670.85,1675.94
2012-03-01,1676.93,1706.02,1623.65,1664.62
2012-04-01,1660.98,1671.3,1599.74,1642.08
2012-05-01,1642.28,1651.79,1545.56,1610.29
2012-06-01,1613.18,1697.4,1600.82,1624.57
2012-07-01,1622.54,1645.65,1587.48,1618.21
2012-08-01,1612.51,1670.16,1578.34,1667.55
2012-09-01,1669.09,1748.92,1657.79,1741.85
2012-10-01,1743.69,1770.1,1686.47,1718.76
2012-11-01,1720.81,1742.76,1662.46,1703.48
2012-12-01,1703.56,1714.44,1616.6,1662.05
2013-01-01,1662.39,1690.55,1613.4,1658.12
2013-02-01,1659.44,1682.19,1581.98,1626.99
2013-03-01,1628.26,1660.69,1598.85,1624.49
2013-04-01,1632.81,1632.97,1353.35,1486.67
2013-05-01,1487.81,1504.69,1377.1,1437.56
2013-06-01,1437.23,1460.86,1238.82,1297.14
2013-07-01,1299.69,1388.2,1279.53,1358.4
2013-08-01,1359.75,1505.14,1322.01,1470.64
2013-09-01,1469.16,1492.43,1330.45,1368.5
2013-10-01,1369.44,1422.72,1297.01,1379.57
2013-11-01,1381.19,1385.3,1296.48,1328.99
2013-12-01,1330.17,1346.74,1259.74,1280.22
2014-01-01,1280.72,1419.87,1279.68,1383.7
2014-02-01,1382.73,1491.46,1376.1,1465.91
2014-03-01,1470.92,1545.29,1416.35,1417.89
2014-04-01,1418.82,1461.03,1398.21,1414.79
2014-05-01,1415.68,1445.56,1349.07,1354.37
2014-06-01,1356.73,1431.28,1345.98,1415.51
2014-07-01,1416.24,1437.96,1382.8,1398.09
2014-08-01,1398.97,1445.69,1388.44,1399.48
2014-09-01,1400.45,1402.45,1322.99,1352.31
2014-10-01,1352.7,1413.26,1303.02,1321.27
2014-11-01,1322.75,1363.55,1295.49,1331.94
2014-12-01,1333.97,1423.79,1308.85,1375.22
2015-01-01,1375.93,1634.88,1365.39,1633.87
2015-02-01,1634.44,1634.44,1488.18,1516.73
2015-03-01,1514.32,1530.68,1458.92,1501.01
2015-04-01,1501.54,1525.18,1419.3,1429.62
2015-05-01,1433.06,1494.13,1421.47,1480.58
2015-06-01,1481.04,1508.02,1443.32,1463.18
2015-07-01,1463.62,1489.9,1403.81,1433.44
2015-08-01,1434.92,1551.38,1423.62,1490.59
2015-09-01,1491.11,1545.94,1456.93,1483.7
2015-10-01,1484.18,1561.67,1463.53,1493.28
2015-11-01,1494.45,1494.82,1406.07,1422.2
2015-12-01,1422.78,1513.7,1396.34,1467.35
2016-01-01,1468.32,1619.13,1465.31,1561.45
2016-02-01,1562.23,1762.86,1559.36,1676.41
2016-03-01,1677.39,1714.85,1584.83,1602.03
2016-04-01,1603.01,1635.89,1557.04,1623.3
2016-05-01,1623.65,1675.31,1569.65,1590.27
2016-06-01,1591.18,1777.33,1578.61,1708.0
2016-07-01,1708.85,1793.47,1705.65,1760.06
2016-08-01,1760.04,1794.84,1703.54,1714.57
2016-09-01,1715.44,1777.52,1710.74,1727.25
2016-10-01,1726.86,1731.35,1639.34,1712.58
2016-11-01,1712.58,1809.24,1571.18,1575.89
2016-12-01,1576.9,1586.7,1502.24,1546.41
2017-01-01,1547.68,1621.45,1539.12,1576.32
2017-02-01,1577.46,1670.77,1567.15,1659.68
2017-03-01,1660.46,1690.22,1609.47,1662.42
2017-04-01,1661.84,1741.43,1658.66,1730.34
2017-05-01,1731.79,1735.96,1663.3,1711.79
2017-06-01,1712.73,1747.75,1607.76,1608.84
2017-07-01,1609.86,1612.29,1546.81,1583.4
2017-08-01,1584.27,1657.71,1577.27,1649.36
2017-09-01,1650.21,1664.96,1585.71,1594.6
2017-10-01,1596.11,1643.42,1583.21,1637.81
2017-11-01,1638.94,1663.86,1615.37,1643.24
2017-12-01,1644.14,1645.81,1591.7,1638.09
2018-01-01,1638.47,1680.93,1625.9,1655.61
2018-02-01,1656.43,1700.85,1645.09,1690.66
2018-03-01,1691.4,1751.31,1674.7,1706.77
2018-04-01,1709.58,1740.27,1677.54,1688.66
2018-05-01,1688.92,1707.14,1641.94,1681.04
2018-06-01,1681.49,1712.25,1642.74,1644.2
2018-07-01,1646.63,1656.53,1582.65,1591.04
2018-08-01,1591.59,1596.13,1525.88,1565.25
2018-09-01,1566.1,1591.93,1535.56,1537.76
2018-10-01,1538.04,1631.58,1516.15,1596.63
2018-11-01,1598.08,1634.3,1583.47,1624.25
2018-12-01,1620.08,1751.6,1616.95,1748.5
2019-01-01,1748.97,1762.01,1693.94,1733.48
2019-02-01,1735.17,1777.81,1714.81,1728.92
2019-03-01,1730.23,1777.79,1706.8,1723.91
2019-04-01,1725.54,1746.34,1692.87,1717.51
2019-05-01,1718.1,1767.95,1702.33,1763.73
