Date,Open,High,Low,Close
2010-01-01,1096.75,1162.0,1074.25,1081.55
2010-02-01,1080.1,1131.05,1044.25,1116.5
2010-03-01,1117.15,1145.07,1085.28,1113.8
2010-04-01,1113.4,1181.55,1111.75,1179.25
2010-05-01,1179.0,1249.45,1157.7,1216.21
2010-06-01,1216.1,1265.3,1197.09,1242.35
2010-07-01,1242.15,1244.05,1157.35,1180.9
2010-08-01,1182.45,1250.12,1174.9,1247.65
2010-09-01,1248.5,1316.03,1236.35,1309.5
2010-10-01,1309.55,1387.3,1306.2,1359.55
2010-11-01,1360.59,1424.6,1325.17,1384.85
2010-12-01,1387.3,1431.35,1361.85,1421.45
2011-01-01,1421.18,1424.33,1308.35,1332.19
2011-02-01,1332.15,1418.31,1325.17,1411.65
2011-03-01,1412.59,1447.78,1381.3,1432.0
2011-04-01,1434.09,1569.68,1413.03,1563.6
2011-05-01,1569.29,1576.62,1462.88,1533.35
2011-06-01,1535.15,1558.88,1490.7,1499.6
2011-07-01,1501.34,1632.68,1478.4,1626.14
2011-08-01,1626.64,1912.15,1608.72,1823.3
2011-09-01,1823.09,1920.85,1535.6,1623.25
2011-10-01,1619.49,1752.7,1595.69,1713.25
2011-11-01,1714.65,1803.2,1666.51,1745.1
2011-12-01,1746.49,1762.35,1522.49,1563.8
2012-01-01,1566.15,1747.8,1565.13,1739.03
2012-02-01,1738.39,1790.7,1688.67,1694.7
2012-03-01,1696.2,1725.97,1628.17,1668.29
2012-04-01,1668.53,1681.16,1612.28,1663.88
2012-05-01,1666.75,1671.57,1527.38,1558.7
2012-06-01,1560.24,1640.88,1545.34,1598.2
2012-07-01,1599.3,1629.63,1554.9,1613.29
2012-08-01,1609.72,1693.21,1584.97,1690.54
2012-09-01,1692.2,1787.58,1685.54,1770.69
2012-10-01,1771.2,1796.18,1698.9,1720.05
2012-11-01,1720.55,1754.68,1672.74,1714.4
2012-12-01,1714.0,1723.48,1635.61,1674.34
2013-01-01,1675.05,1696.38,1626.4,1662.99
2013-02-01,1663.8,1684.88,1555.1,1579.76
2013-03-01,1580.3,1616.76,1561.18,1596.17
2013-04-01,1597.85,1604.03,1321.89,1476.6
2013-05-01,1476.55,1488.23,1339.58,1386.4
2013-06-01,1389.45,1423.55,1181.09,1233.14
2013-07-01,1234.1,1348.3,1207.88,1322.49
