Date,Open,High,Low,Close
2012-05-13,2027.26,2121.04,1996.11,2104.91
2012-05-20,2104.53,2115.51,2056.51,2086.95
2012-05-27,2079.95,2169.82,2033.62,2153.41
2012-06-03,2157.51,2163.04,2046.26,2069.91
2012-06-10,2050.07,2095.55,2045.49,2064.94
2012-06-17,2062.11,2068.32,1978.7,1987.32
2012-06-24,1991.52,2021.95,1963.68,1994.14
2012-07-01,1997.24,2023.27,1978.2,1983.59
2012-07-08,1989.97,2011.06,1969.57,1996.42
2012-07-15,1993.52,2002.88,1958.35,1980.4
2012-07-22,1986.26,2043.09,1977.28,2004.88
2012-07-29,2003.23,2013.08,1947.99,1957.51
2012-08-05,1959.13,2002.23,1957.17,1989.99
2012-08-12,1995.39,2006.44,1973.17,2001.73
2012-08-19,2002.01,2064.86,1991.88,2057.59
2012-08-26,2057.53,2111.74,2047.77,2106.18
2012-09-02,2112.73,2149.69,2103.23,2134.34
2012-09-09,2143.51,2146.47,2085.49,2137.7
2012-09-16,2134.42,2149.8,2119.33,2139.04
2012-09-23,2152.14,2157.32,2118.26,2133.59
2012-09-30,2138.94,2194.29,2126.5,2177.74
2012-10-07,2179.74,2180.01,2136.22,2148.51
2012-10-14,2149.09,2154.68,2105.45,2107.7
2012-10-21,2108.82,2118.03,2071.76,2079.41
2012-10-28,2082.61,2105.68,2027.65,2033.69
2012-11-04,2034.05,2133.34,2026.89,2126.28
2012-11-11,2123.19,2136.11,2100.64,2109.59
2012-11-18,2107.18,2131.24,2102.79,2128.46
2012-11-25,2128.85,2131.96,2080.15,2089.29
2012-12-02,2088.27,2102.16,2023.15,2047.82
2012-12-09,2049.93,2058.09,1998.81,2004.72
2012-12-16,2004.4,2022.23,1963.65,2010.5
2012-12-23,2012.46,2040.68,2005.72,2020.01
2012-12-30,2019.87,2034.7,1979.66,1991.16
2013-01-06,1993.61,2004.76,1965.12,1986.73
2013-01-13,1981.29,2028.41,1975.51,2014.16
2013-01-20,2014.23,2026.73,1974.13,1980.12
2013-01-27,1984.64,2026.94,1967.65,1973.78
2013-02-03,1966.99,2024.57,1963.13,1997.9
2013-02-10,1992.48,2005.04,1888.28,1904.32
2013-02-17,1906.95,1920.63,1864.45,1886.35
2013-02-24,1890.05,1963.59,1882.07,1911.46
2013-03-03,1915.98,1931.37,1883.35,1922.63
2013-03-10,1923.27,1946.85,1907.82,1924.53
2013-03-17,1935.37,1965.99,1922.0,1923.46
2013-03-24,1928.14,1935.54,1901.12,1909.41
2013-03-31,1918.56,1919.47,1834.03,1875.83
2013-04-07,1879.97,1883.27,1720.72,1722.3
2013-04-14,1725.9,1746.61,1569.32,1667.58
2013-04-21,1671.86,1742.31,1669.41,1725.04
2013-04-28,1722.06,1747.46,1695.2,1723.7
2013-05-05,1721.93,1759.04,1709.18,1744.47
2013-05-12,1748.24,1749.42,1678.75,1685.86
2013-05-19,1678.37,1730.69,1653.63,1711.91
2013-05-26,1712.03,1773.71,1696.6,1746.95
2013-06-02,1741.91,1781.97,1734.79,1755.27
2013-06-09,1767.56,1774.03,1706.0,1727.9
2013-06-16,1726.39,1738.04,1631.14,1672.14
2013-06-23,1672.25,1678.61,1520.78,1593.92
2013-06-30,1598.26,1625.72,1563.61,1585.86
2013-07-07,1589.12,1654.28,1576.33,1651.34
2013-07-14,1647.82,1660.9,1609.17,1634.22
2013-07-21,1638.53,1692.05,1628.71,1649.54
2013-07-28,1653.3,1681.85,1627.2,1674.86
2013-08-04,1689.33,1703.03,1609.34,1635.26
2013-08-11,1639.15,1706.16,1637.65,1698.53
2013-08-18,1698.04,1792.74,1683.63,1789.28
2013-08-25,1789.41,1847.04,1770.52,1808.11
2013-09-01,1797.13,1819.18,1708.92,1739.84
2013-09-08,1738.63,1748.6,1605.22,1631.69
2013-09-15,1614.38,1643.48,1571.82,1583.88
2013-09-22,1588.07,1626.88,1571.91,1611.44
2013-09-29,1615.8,1628.28,1548.21,1576.81
2013-10-06,1577.04,1604.9,1515.33,1529.72
2013-10-13,1529.95,1564.37,1493.51,1547.25
2013-10-20,1550.11,1636.2,1544.78,1633.01
2013-10-27,1633.31,1647.5,1585.68,1590.89
2013-11-03,1593.69,1595.67,1547.72,1563.56
2013-11-10,1559.3,1566.36,1533.76,1545.68
2013-11-17,1545.23,1547.11,1500.95,1516.65
2013-11-24,1521.78,1542.27,1496.81,1541.25
2013-12-01,1535.62,1536.37,1476.69,1483.1
2013-12-08,1484.25,1535.53,1447.31,1497.16
2013-12-15,1489.19,1515.96,1446.58,1465.34
2013-12-22,1466.67,1492.58,1456.86,1488.61
2013-12-29,1484.85,1508.27,1441.1,1495.02
2014-01-05,1495.99,1510.28,1467.98,1502.26
2014-01-12,1505.58,1519.96,1477.7,1516.76
2014-01-19,1520.23,1546.73,1483.39,1537.03
2014-01-26,1542.22,1554.61,1509.36,1538.81
2014-02-02,1536.31,1562.15,1513.22,1528.14
2014-02-09,1529.05,1580.22,1526.93,1574.31
2014-02-16,1575.32,1605.95,1575.32,1598.99
2014-02-23,1599.92,1614.73,1573.52,1581.33
2014-03-02,1587.2,1619.36,1568.57,1583.08
2014-03-09,1582.95,1628.55,1571.11,1617.42
2014-03-16,1619.91,1633.06,1547.17,1563.85
2014-03-23,1562.95,1564.68,1483.33,1495.41
2014-03-30,1493.94,1523.32,1473.96,1515.79
2014-04-06,1516.23,1530.02,1498.59,1517.64
2014-04-13,1517.97,1537.37,1493.36,1507.39
2014-04-20,1510.38,1521.02,1481.18,1519.33
