Date,Open,High,Low,Close
2010-01-01,1.5091,1.5104,1.5062,1.5071
2010-01-04,1.5063,1.5076,1.491,1.5013
2010-01-05,1.5005,1.503,1.4906,1.4935
2010-01-06,1.4913,1.4948,1.4837,1.4869
2010-01-07,1.4863,1.4901,1.4764,1.4813
2010-01-08,1.4806,1.4887,1.473,1.485
2010-01-11,1.4833,1.503,1.482,1.5003
2010-01-12,1.4996,1.5092,1.495,1.5071
2010-01-13,1.5044,1.5089,1.4928,1.4962
2010-01-14,1.4948,1.4999,1.4823,1.4843
2010-01-15,1.483,1.4852,1.4715,1.4809
2010-01-18,1.4768,1.4807,1.4731,1.4765
2010-01-19,1.4756,1.4789,1.4688,1.4739
2010-01-20,1.4738,1.4821,1.4667,1.4754
2010-01-21,1.4755,1.4838,1.4712,1.4828
2010-01-22,1.4813,1.4995,1.479,1.4964
2010-01-25,1.4973,1.5011,1.4893,1.4975
2010-01-26,1.4956,1.5036,1.4914,1.4956
2010-01-27,1.4952,1.5001,1.4909,1.4915
2010-01-28,1.4933,1.4941,1.4792,1.4893
2010-01-29,1.4896,1.4927,1.4762,1.4831
2010-02-01,1.4836,1.4904,1.4777,1.4792
2010-02-02,1.4782,1.4817,1.472,1.4772
2010-02-03,1.4767,1.484,1.4731,1.4764
2010-02-04,1.476,1.4776,1.4687,1.4729
2010-02-05,1.474,1.4778,1.4583,1.4604
2010-02-08,1.4602,1.4688,1.4573,1.4682
2010-02-09,1.467,1.4784,1.4649,1.4721
2010-02-10,1.4711,1.4728,1.4554,1.4591
2010-02-11,1.4597,1.4615,1.4332,1.4379
2010-02-12,1.4378,1.4387,1.4251,1.4316
2010-02-15,1.4308,1.4327,1.422,1.4268
2010-02-16,1.4261,1.4383,1.4242,1.4377
2010-02-17,1.4364,1.4394,1.4212,1.423
2010-02-18,1.4233,1.4242,1.4153,1.4183
2010-02-19,1.4141,1.4232,1.4095,1.4156
2010-02-22,1.4152,1.4196,1.4106,1.4177
2010-02-23,1.4177,1.4309,1.4128,1.4262
2010-02-24,1.4266,1.4349,1.4251,1.4266
2010-02-25,1.4257,1.4427,1.4209,1.4374
2010-02-26,1.4361,1.4441,1.4308,1.4343
2010-03-01,1.4368,1.4379,1.4071,1.4135
2010-03-02,1.4115,1.4147,1.3967,1.4097
2010-03-03,1.4097,1.4152,1.4109,1.4127
2010-03-04,1.4131,1.4146,1.3956,1.4004
2010-03-05,1.4001,1.4055,1.3913,1.4036
2010-03-08,1.4013,1.4079,1.3984,1.4011
2010-03-09,1.401,1.4018,1.3895,1.396
2010-03-10,1.3955,1.4028,1.3923,1.4009
2010-03-11,1.3997,1.4079,1.3967,1.4012
2010-03-12,1.4007,1.4108,1.3963,1.4015
2010-03-15,1.4008,1.4015,1.3921,1.3933
2010-03-16,1.393,1.3981,1.3907,1.3965
2010-03-17,1.3956,1.4002,1.3853,1.3871
2010-03-18,1.3865,1.389,1.3771,1.38
2010-03-19,1.3798,1.3867,1.3625,1.3769
2010-03-22,1.3739,1.3843,1.3716,1.3802
2010-03-23,1.3803,1.382,1.37,1.3718
2010-03-24,1.3722,1.3733,1.3596,1.3658
2010-03-25,1.3648,1.3667,1.3567,1.3605
2010-03-26,1.3596,1.3818,1.3589,1.3777
2010-03-29,1.3823,1.3833,1.3697,1.3764
2010-03-30,1.3757,1.38,1.3648,1.3683
2010-03-31,1.368,1.3779,1.3624,1.372
2010-04-01,1.3717,1.3742,1.3608,1.37
2010-04-02,1.3695,1.3738,1.36,1.3657
2010-04-05,1.3597,1.3639,1.3492,1.3506
2010-04-06,1.3506,1.3527,1.3356,1.3416
2010-04-07,1.3408,1.3443,1.3337,1.3413
2010-04-08,1.3406,1.3464,1.3371,1.3387
2010-04-09,1.3386,1.3565,1.3354,1.3538
2010-04-12,1.3694,1.3761,1.3597,1.363
2010-04-13,1.3617,1.3685,1.3593,1.3626
2010-04-14,1.3634,1.3662,1.3546,1.3639
2010-04-15,1.3632,1.3642,1.3511,1.3607
2010-04-16,1.3601,1.3714,1.3536,1.3668
2010-04-19,1.3676,1.3737,1.365,1.3683
2010-04-20,1.3682,1.3697,1.3395,1.3413
