Date,Open,High,Low,Close
2010-01-03,1.5063,1.5075,1.473,1.485
2010-01-10,1.4833,1.5091,1.4715,1.4809
2010-01-17,1.4768,1.4995,1.4667,1.4964
2010-01-24,1.4973,1.5038,1.4762,1.4831
2010-01-31,1.4836,1.4905,1.4583,1.4604
2010-02-07,1.4602,1.4782,1.4251,1.4316
2010-02-14,1.4308,1.4393,1.4095,1.4156
2010-02-21,1.4152,1.4441,1.4106,1.4343
2010-02-28,1.4368,1.4379,1.3913,1.4036
2010-03-07,1.4013,1.4108,1.3895,1.4015
2010-03-14,1.4008,1.4017,1.3625,1.3769
2010-03-21,1.3739,1.3842,1.3567,1.3777
2010-03-28,1.3823,1.3832,1.36,1.3657
2010-04-04,1.3597,1.3642,1.3337,1.3538
2010-04-11,1.3694,1.3762,1.3511,1.3668
2010-04-18,1.3676,1.3739,1.3229,1.3381
2010-04-25,1.3329,1.3548,1.3248,1.3531
2010-05-02,1.3556,1.3565,1.3124,1.3306
2010-05-09,1.3343,1.3397,1.2723,1.2799
2010-05-16,1.2784,1.3476,1.2613,1.3318
2010-05-23,1.333,1.3349,1.2877,1.2933
2010-05-30,1.2906,1.2972,1.2544,1.2725
2010-06-06,1.2674,1.2733,1.2445,1.251
2010-06-13,1.2547,1.2783,1.2513,1.2655
2010-06-20,1.2673,1.2917,1.2512,1.2818
2010-06-27,1.2804,1.3434,1.2692,1.3351
2010-07-04,1.3347,1.3379,1.3006,1.3056
2010-07-11,1.3042,1.3684,1.2943,1.368
2010-07-18,1.3629,1.3698,1.3258,1.3374
2010-07-25,1.3393,1.3586,1.3326,1.3436
2010-08-01,1.3447,1.3695,1.3304,1.3652
2010-08-08,1.3648,1.3682,1.3219,1.3294
2010-08-15,1.3279,1.3429,1.3147,1.3315
2010-08-22,1.3324,1.3527,1.3259,1.3419
2010-08-29,1.3396,1.359,1.3311,1.3397
2010-09-05,1.3391,1.341,1.3065,1.3151
2010-09-12,1.3133,1.3508,1.3118,1.3486
2010-09-19,1.3483,1.387,1.3413,1.382
2010-09-26,1.3804,1.4146,1.3757,1.407
2010-10-03,1.4055,1.4238,1.396,1.4094
2010-10-10,1.4136,1.4218,1.3939,1.4118
2010-10-17,1.4144,1.4335,1.4104,1.4314
2010-10-24,1.4309,1.4352,1.4115,1.4213
2010-10-31,1.4222,1.4334,1.4022,1.404
2010-11-07,1.4055,1.4085,1.3654,1.3819
2010-11-14,1.3861,1.4005,1.3671,1.3928
2010-11-21,1.394,1.3972,1.3407,1.3511
2010-11-28,1.3499,1.3537,1.3196,1.3466
2010-12-05,1.3432,1.347,1.3294,1.3363
2010-12-12,1.3338,1.3581,1.3252,1.3355
2010-12-19,1.3338,1.3439,1.3172,1.3223
2010-12-26,1.3218,1.3378,1.3075,1.3345
2011-01-02,1.3278,1.3358,1.2788,1.2816
2011-01-09,1.2783,1.3379,1.2767,1.3237
2011-01-16,1.3226,1.356,1.3079,1.3539
2011-01-23,1.355,1.3712,1.3484,1.3626
2011-01-30,1.3617,1.3782,1.3342,1.342
2011-02-06,1.3405,1.3662,1.3335,1.3388
2011-02-13,1.336,1.3536,1.3256,1.3514
2011-02-20,1.35,1.3716,1.333,1.3447
2011-02-27,1.3464,1.3619,1.3382,1.3592
2011-03-06,1.3617,1.3635,1.3383,1.352
2011-03-13,1.3555,1.3981,1.3514,1.396
2011-03-20,1.3967,1.3979,1.3761,1.3814
2011-03-27,1.3787,1.3823,1.3582,1.3712
2011-04-03,1.3721,1.3865,1.3652,1.384
2011-04-10,1.3806,1.3996,1.3769,1.3853
2011-04-17,1.3832,1.3911,1.365,1.3899
2011-04-24,1.3863,1.4175,1.3841,1.3981
2011-05-01,1.4018,1.4344,1.3813,1.3831
2011-05-08,1.3875,1.3935,1.3626,1.3674
2011-05-15,1.3638,1.3889,1.363,1.3788
2011-05-22,1.3751,1.3988,1.3672,1.3988
2011-05-29,1.399,1.4323,1.3897,1.4316
2011-06-05,1.4301,1.4383,1.4005,1.4062
2011-06-12,1.4021,1.4102,1.3818,1.4017
2011-06-19,1.3994,1.4067,1.3836,1.4029
2011-06-26,1.4001,1.4168,1.389,1.3926
2011-07-03,1.3947,1.3984,1.3636,1.3721
2011-07-10,1.3676,1.3704,1.3461,1.3497
2011-07-17,1.346,1.3691,1.3401,1.3612
2011-07-24,1.365,1.3774,1.35,1.3752
2011-07-31,1.3718,1.4026,1.3542,1.4019
2011-08-07,1.4112,1.4241,1.3974,1.4065
2011-08-14,1.4086,1.4264,1.4077,1.4255
2011-08-21,1.4247,1.4316,1.4113,1.4232
2011-08-28,1.422,1.4249,1.3874,1.4002
2011-09-04,1.3964,1.4101,1.3582,1.3603
2011-09-11,1.3536,1.3717,1.3461,1.3494
2011-09-18,1.3412,1.3936,1.339,1.3878
2011-09-25,1.388,1.4134,1.3816,1.4056
2011-10-02,1.3976,1.4122,1.382,1.3906
2011-10-09,1.3904,1.4086,1.3865,1.4011
2011-10-16,1.4026,1.4088,1.3918,1.3994
2011-10-23,1.3988,1.4181,1.3904,1.4034
2011-10-30,1.4039,1.4112,1.3775,1.4057
2011-11-06,1.4066,1.4072,1.3805,1.3932
2011-11-13,1.3915,1.3984,1.3749,1.3881
2011-11-20,1.3876,1.4078,1.3842,1.3883
2011-11-27,1.3895,1.3906,1.3579,1.3664
2011-12-04,1.365,1.3716,1.3469,1.3629
2011-12-11,1.3634,1.3642,1.3417,1.3532
2011-12-18,1.3517,1.3556,1.327,1.3305
2011-12-25,1.3316,1.3369,1.3148,1.3195
2012-01-01,1.3203,1.3235,1.2981,1.3078
2012-01-08,1.3049,1.3144,1.2897,1.2961
2012-01-15,1.2944,1.3156,1.2873,1.3095
2012-01-22,1.3051,1.3243,1.3048,1.3243
2012-01-29,1.324,1.3251,1.302,1.3066
2012-02-05,1.3038,1.3256,1.2992,1.3212
2012-02-12,1.3214,1.3259,1.3012,1.3102
2012-02-19,1.3093,1.3469,1.3078,1.3449
2012-02-26,1.3443,1.3481,1.302,1.3054
2012-03-04,1.3048,1.3209,1.2948,1.3001
2012-03-11,1.2982,1.3091,1.2885,1.3068
2012-03-18,1.3062,1.3293,1.3024,1.3248
2012-03-25,1.3244,1.3335,1.3173,1.3316
2012-04-01,1.3294,1.3336,1.2937,1.3061
2012-04-08,1.3062,1.3182,1.2994,1.3072
2012-04-15,1.3052,1.315,1.2923,1.3114
2012-04-22,1.3091,1.3126,1.2954,1.2996
2012-04-29,1.2984,1.314,1.2887,1.3025
2012-05-06,1.296,1.3043,1.2873,1.2927
2012-05-13,1.2899,1.3069,1.2775,1.3067
2012-05-20,1.3052,1.3067,1.2853,1.2884
2012-05-27,1.2903,1.2954,1.2721,1.2938
2012-06-03,1.2917,1.3039,1.2829,1.2847
2012-06-10,1.2935,1.296,1.2797,1.2913
2012-06-17,1.2982,1.301,1.285,1.2876
2012-06-24,1.287,1.2978,1.2737,1.2871
2012-07-01,1.2878,1.2893,1.2494,1.2527
2012-07-08,1.251,1.2575,1.237,1.2429
2012-07-15,1.2422,1.2506,1.2282,1.2311
2012-07-22,1.2287,1.2455,1.2277,1.236
2012-07-29,1.2352,1.2415,1.2189,1.2402
2012-08-05,1.2413,1.2445,1.2165,1.2185
2012-08-12,1.2174,1.2289,1.212,1.2203
2012-08-19,1.2201,1.2502,1.2154,1.242
2012-08-26,1.2402,1.2499,1.2351,1.2411
2012-09-02,1.2411,1.2552,1.2346,1.2544
2012-09-09,1.2519,1.2768,1.2413,1.2751
2012-09-16,1.2735,1.2804,1.2628,1.2674
2012-09-23,1.2666,1.2699,1.2605,1.2639
2012-09-30,1.2635,1.2811,1.2597,1.2757
2012-10-07,1.2728,1.2747,1.2568,1.2691
2012-10-14,1.2676,1.2953,1.2642,1.2937
2012-10-21,1.2955,1.3015,1.2796,1.2908
2012-10-28,1.2916,1.3027,1.2732,1.2785
2012-11-04,1.2752,1.2782,1.2639,1.2723
2012-11-11,1.2707,1.2833,1.2666,1.2754
2012-11-18,1.2757,1.2902,1.2713,1.2872
2012-11-25,1.2861,1.2952,1.2812,1.2923
2012-12-02,1.2889,1.3041,1.2721,1.2805
2012-12-09,1.2722,1.2986,1.2707,1.2976
2012-12-16,1.2991,1.3141,1.2932,1.3096
2012-12-23,1.3088,1.3188,1.3052,1.3178
2012-12-30,1.3164,1.3175,1.2841,1.29
2013-01-06,1.29,1.3148,1.2849,1.3129
2013-01-13,1.315,1.3249,1.306,1.3213
2013-01-20,1.3194,1.3604,1.3164,1.354
2013-01-27,1.3537,1.3712,1.3489,1.3613
2013-02-03,1.3596,1.3616,1.3333,1.3403
2013-02-10,1.3397,1.3574,1.3325,1.3455
2013-02-17,1.3445,1.3617,1.3405,1.3463
2013-02-24,1.3514,1.3628,1.334,1.3372
2013-03-03,1.3365,1.354,1.3277,1.3382
2013-03-10,1.3366,1.3418,1.3243,1.3333
2013-03-17,1.3208,1.3312,1.3173,1.3285
2013-03-24,1.327,1.3349,1.2964,1.304
2013-03-31,1.3042,1.3321,1.2951,1.3222
2013-04-07,1.3219,1.3318,1.3187,1.3283
2013-04-14,1.33,1.3529,1.3276,1.3401
2013-04-21,1.342,1.3441,1.323,1.3248
2013-04-28,1.3256,1.3336,1.3142,1.3221
2013-05-05,1.3216,1.3243,1.3078,1.3122
2013-05-12,1.3075,1.3234,1.3055,1.3197
2013-05-19,1.3166,1.3442,1.3154,1.3343
2013-05-26,1.3331,1.3512,1.3315,1.349
2013-06-02,1.3451,1.3641,1.342,1.3483
2013-06-09,1.346,1.3677,1.3434,1.3574
2013-06-16,1.3562,1.3805,1.3523,1.3723
2013-06-23,1.3704,1.382,1.358,1.3686
2013-06-30,1.3672,1.3771,1.3513,1.3574
2013-07-07,1.3551,1.3704,1.3428,1.3583
2013-07-14,1.3566,1.3708,1.3546,1.3625
2013-07-21,1.3617,1.3683,1.3569,1.3654
2013-07-28,1.3652,1.3813,1.3592,1.3797
2013-08-04,1.3791,1.3923,1.3706,1.3728
2013-08-11,1.3723,1.3834,1.366,1.3779
2013-08-18,1.3773,1.4128,1.3749,1.4045
2013-08-25,1.4053,1.4098,1.3879,1.3934
2013-09-01,1.3928,1.3941,1.3645,1.3713
2013-09-08,1.3705,1.3776,1.3667,1.3761
2013-09-15,1.3775,1.3951,1.3713,1.3936
2013-09-22,1.3953,1.3999,1.3836,1.3937
2013-09-29,1.3888,1.4087,1.3882,1.3959
2013-10-06,1.395,1.4114,1.3944,1.4016
2013-10-13,1.4016,1.4105,1.3942,1.4079
2013-10-20,1.4081,1.4444,1.4055,1.4424
2013-10-27,1.4422,1.4437,1.4052,1.4056
2013-11-03,1.4062,1.414,1.3882,1.4013
2013-11-10,1.4011,1.4166,1.3984,1.4088
2013-11-17,1.4092,1.4289,1.4013,1.4257
2013-11-24,1.4258,1.4458,1.419,1.4427
2013-12-01,1.4424,1.4615,1.4381,1.4578
2013-12-08,1.4614,1.4669,1.453,1.4548
2013-12-15,1.4543,1.4706,1.4527,1.4541
2013-12-22,1.4542,1.4821,1.4491,1.4712
2013-12-29,1.4711,1.4777,1.4418,1.4452
2014-01-05,1.4454,1.4957,1.4412,1.4892
2014-01-12,1.4884,1.4992,1.4817,1.4844
2014-01-19,1.4846,1.5279,1.4786,1.5166
2014-01-26,1.5157,1.5313,1.4968,1.501
2014-02-02,1.5014,1.5147,1.4901,1.5043
2014-02-09,1.5044,1.5171,1.49,1.5032
2014-02-16,1.5035,1.5335,1.4991,1.5265
2014-02-23,1.5266,1.5378,1.5155,1.5273
2014-03-02,1.524,1.5407,1.5132,1.5381
2014-03-09,1.537,1.5503,1.5304,1.5453
2014-03-16,1.5446,1.5591,1.5328,1.548
2014-03-23,1.5476,1.5543,1.5075,1.5212
2014-03-30,1.5216,1.5278,1.4999,1.5048
2014-04-06,1.5038,1.5256,1.5021,1.5248
2014-04-13,1.5167,1.5276,1.5121,1.522
2014-04-20,1.5218,1.5298,1.518,1.5271
2014-04-27,1.5266,1.5307,1.5082,1.5221
2014-05-04,1.5222,1.5263,1.4909,1.4992
2014-05-11,1.4983,1.5048,1.4832,1.4869
2014-05-18,1.4874,1.4962,1.4795,1.4809
2014-05-25,1.4806,1.483,1.4724,1.478
2014-06-01,1.4788,1.4958,1.4758,1.4918
2014-06-08,1.4908,1.4935,1.4664,1.4701
2014-06-15,1.4695,1.4782,1.4589,1.4631
2014-06-22,1.4629,1.4644,1.4538,1.4561
2014-06-29,1.4546,1.4625,1.4442,1.4486
2014-07-06,1.4485,1.4613,1.4447,1.4607
2014-07-13,1.4602,1.4655,1.4475,1.4514
2014-07-20,1.4526,1.4547,1.4416,1.4523
2014-07-27,1.4524,1.4677,1.4502,1.4661
2014-08-03,1.4657,1.4737,1.4557,1.4717
2014-08-10,1.4705,1.4719,1.4545,1.4599
2014-08-17,1.459,1.4596,1.4474,1.4498
2014-08-24,1.4481,1.4506,1.4252,1.4286
2014-08-31,1.4292,1.4364,1.4034,1.4091
2014-09-07,1.4083,1.4385,1.4069,1.4383
2014-09-14,1.439,1.4401,1.4013,1.4064
2014-09-21,1.4052,1.4252,1.4051,1.4148
2014-09-28,1.4141,1.4184,1.4006,1.4073
2014-10-05,1.407,1.4235,1.4038,1.4143
2014-10-12,1.4142,1.4503,1.4106,1.4393
2014-10-19,1.438,1.4459,1.4157,1.4231
2014-10-26,1.424,1.4305,1.4053,1.411
2014-11-02,1.4102,1.4347,1.4048,1.4108
2014-11-09,1.4113,1.4218,1.4032,1.4137
2014-11-16,1.4138,1.4266,1.3905,1.3915
2014-11-23,1.3899,1.4272,1.3884,1.4213
2014-11-30,1.4211,1.4255,1.395,1.4053
2014-12-07,1.4062,1.4439,1.4057,1.4434
2014-12-14,1.4431,1.4647,1.4172,1.4185
2014-12-21,1.4181,1.4284,1.4124,1.4157
2014-12-28,1.4166,1.4211,1.3993,1.4144
2015-01-04,1.4145,1.4147,1.3881,1.4053
2015-01-11,1.4049,1.4192,1.3754,1.3865
2015-01-18,1.3853,1.4381,1.38,1.392
2015-01-25,1.3894,1.4494,1.3828,1.4372
2015-02-01,1.4369,1.448,1.4114,1.4173
2015-02-08,1.4177,1.4345,1.4072,1.4174
2015-02-15,1.4175,1.432,1.4057,1.4258
2015-02-22,1.4264,1.4334,1.395,1.4003
2015-03-01,1.4003,1.4094,1.3622,1.3688
2015-03-08,1.3668,1.374,1.3386,1.3416
2015-03-15,1.3418,1.3785,1.3381,1.3583
2015-03-22,1.3601,1.3766,1.3523,1.3729
2015-03-29,1.3729,1.3766,1.3558,1.3705
2015-04-05,1.3719,1.3757,1.3319,1.3328
2015-04-12,1.3328,1.3381,1.3025,1.3238
2015-04-19,1.3253,1.3258,1.3056,1.3244
2015-04-26,1.3248,1.3709,1.3131,1.362
2015-05-03,1.3616,1.377,1.3402,1.3525
2015-05-10,1.3516,1.378,1.3428,1.3758
2015-05-17,1.3759,1.3809,1.3517,1.3529
2015-05-24,1.3505,1.3754,1.3429,1.3677
2015-05-31,1.3684,1.4164,1.36,1.3824
2015-06-07,1.3817,1.4047,1.3743,1.3886
2015-06-14,1.3832,1.3959,1.3799,1.3925
2015-06-21,1.3937,1.4026,1.374,1.3755
2015-06-28,1.3599,1.3998,1.3518,1.3975
2015-07-05,1.3836,1.4262,1.3811,1.4132
2015-07-12,1.4048,1.4215,1.3985,1.4047
2015-07-19,1.4051,1.4384,1.4046,1.4332
2015-07-26,1.4309,1.4497,1.4169,1.4382
2015-08-02,1.4366,1.4451,1.424,1.4401
2015-08-09,1.4399,1.4615,1.4312,1.4537
2015-08-16,1.4537,1.5027,1.4383,1.5018
2015-08-23,1.4978,1.556,1.4741,1.4759
2015-08-30,1.4753,1.501,1.4595,1.4808
2015-09-06,1.4812,1.5059,1.4658,1.5038
2015-09-13,1.5033,1.508,1.4844,1.4953
2015-09-20,1.4924,1.5115,1.4723,1.4929
2015-09-27,1.4919,1.5162,1.4736,1.4739
2015-10-04,1.4762,1.4791,1.4551,1.4701
2015-10-11,1.4693,1.4903,1.4599,1.4648
2015-10-18,1.4661,1.4914,1.4448,1.4504
2015-10-25,1.449,1.4671,1.4356,1.4393
2015-11-01,1.4421,1.4491,1.4201,1.4292
2015-11-08,1.4282,1.4389,1.4161,1.436
2015-11-15,1.4322,1.4364,1.4142,1.4205
2015-11-22,1.4206,1.4285,1.4072,1.4164
2015-11-29,1.4158,1.4673,1.4043,1.4547
2015-12-06,1.4515,1.5134,1.451,1.5117
2015-12-13,1.5112,1.5208,1.4943,1.5167
2015-12-20,1.5165,1.5328,1.5046,1.5173
2015-12-27,1.5163,1.5299,1.5008,1.5041
2016-01-03,1.5039,1.55,1.4952,1.549
2016-01-10,1.5489,1.5963,1.5298,1.5873
2016-01-17,1.5871,1.611,1.5243,1.5243
2016-01-24,1.525,1.557,1.5125,1.5142
2016-01-31,1.5138,1.554,1.5112,1.5528
2016-02-07,1.5522,1.5916,1.5428,1.5593
2016-02-14,1.559,1.5594,1.5138,1.5328
2016-02-21,1.5321,1.5344,1.475,1.4774
2016-02-28,1.4771,1.4848,1.4529,1.4652
2016-03-06,1.4656,1.5019,1.4386,1.4755
2016-03-13,1.4733,1.4884,1.4587,1.4652
2016-03-20,1.4661,1.4842,1.4604,1.4823
2016-03-27,1.4814,1.4979,1.4651,1.4817
2016-04-03,1.4826,1.5032,1.4761,1.4808
2016-04-10,1.4805,1.4862,1.4383,1.4467
2016-04-17,1.4615,1.4684,1.4196,1.4233
2016-04-24,1.4229,1.4403,1.4179,1.4381
2016-05-01,1.437,1.4824,1.4361,1.4723
2016-05-08,1.4718,1.4827,1.4562,1.4633
2016-05-15,1.4623,1.4759,1.4539,1.4718
2016-05-22,1.4708,1.4783,1.4431,1.447
2016-05-29,1.4467,1.4728,1.4466,1.4702
2016-06-05,1.4704,1.4731,1.4318,1.4385
2016-06-12,1.4383,1.4644,1.4362,1.4542
2016-06-19,1.4546,1.4613,1.4248,1.4459
2016-06-26,1.4374,1.4487,1.4277,1.4385
2016-07-03,1.4383,1.4469,1.4285,1.442
2016-07-10,1.4421,1.4541,1.4279,1.4314
2016-07-17,1.432,1.4509,1.4289,1.4407
2016-07-24,1.4395,1.4669,1.4391,1.4567
2016-07-31,1.4555,1.4733,1.4466,1.4598
2016-08-07,1.4609,1.4629,1.4429,1.4451
2016-08-14,1.4459,1.4593,1.4426,1.4579
2016-08-21,1.4551,1.4677,1.4499,1.4561
2016-08-28,1.4549,1.4689,1.4479,1.4501
2016-09-04,1.4492,1.4667,1.438,1.4656
2016-09-11,1.4652,1.4877,1.4641,1.4737
2016-09-18,1.4748,1.4813,1.4611,1.4783
2016-09-25,1.4784,1.4927,1.463,1.4758
2016-10-02,1.4745,1.4902,1.4661,1.4895
2016-10-09,1.4883,1.4884,1.4404,1.4416
2016-10-16,1.442,1.458,1.4262,1.4516
2016-10-23,1.4509,1.4754,1.444,1.4721
2016-10-30,1.4719,1.4964,1.4643,1.4933
2016-11-06,1.4938,1.5292,1.4591,1.4703
2016-11-13,1.4655,1.4662,1.4279,1.4295
2016-11-20,1.4294,1.436,1.4184,1.4324
2016-11-27,1.4324,1.4394,1.4125,1.4188
2016-12-04,1.4193,1.4364,1.3863,1.392
2016-12-11,1.3883,1.404,1.3824,1.3937
2016-12-18,1.3932,1.4172,1.3876,1.4154
2016-12-25,1.4143,1.4369,1.4077,1.4125
2017-01-01,1.4158,1.4158,1.3879,1.3942
2017-01-08,1.395,1.4042,1.3857,1.3958
2017-01-15,1.3923,1.4279,1.3905,1.4257
2017-01-22,1.4261,1.4316,1.3971,1.4072
2017-01-29,1.4057,1.4136,1.3962,1.4044
2017-02-05,1.4046,1.4107,1.3887,1.392
2017-02-12,1.3907,1.3965,1.3785,1.3903
2017-02-19,1.391,1.3938,1.3805,1.3828
2017-02-26,1.3842,1.4217,1.383,1.421
2017-03-05,1.4205,1.4406,1.4156,1.4376
2017-03-12,1.4372,1.4421,1.4241,1.4335
2017-03-19,1.4334,1.4499,1.4307,1.4447
2017-03-26,1.4444,1.4603,1.4176,1.4185
2017-04-02,1.4201,1.4361,1.4175,1.4197
2017-04-09,1.4197,1.4218,1.4053,1.4141
2017-04-16,1.4143,1.4539,1.4116,1.4483
2017-04-23,1.47,1.4946,1.4559,1.4876
2017-04-30,1.4898,1.5156,1.4869,1.5013
2017-05-07,1.5018,1.5077,1.4828,1.4987
2017-05-14,1.4982,1.5218,1.4901,1.5145
2017-05-21,1.5135,1.5211,1.501,1.5037
2017-05-28,1.5032,1.5261,1.497,1.521
2017-06-04,1.522,1.524,1.5015,1.508
2017-06-11,1.5069,1.5108,1.476,1.4794
2017-06-18,1.4802,1.4899,1.4726,1.4851
2017-06-25,1.4859,1.4986,1.4782,1.4813
2017-07-02,1.4804,1.484,1.465,1.468
2017-07-09,1.4674,1.4834,1.4484,1.4499
2017-07-16,1.4499,1.4687,1.4479,1.4624
2017-07-23,1.4622,1.4717,1.453,1.4612
2017-07-30,1.459,1.4965,1.4589,1.4894
2017-08-06,1.4882,1.5021,1.4835,1.4982
2017-08-13,1.4961,1.5017,1.4726,1.4804
2017-08-20,1.4786,1.4905,1.4725,1.4881
2017-08-27,1.4878,1.5078,1.4679,1.4701
2017-09-03,1.4706,1.4815,1.4486,1.4627
2017-09-10,1.4642,1.4642,1.4441,1.4564
2017-09-17,1.4569,1.4771,1.4513,1.4742
2017-09-24,1.4746,1.4803,1.4486,1.4731
2017-10-01,1.4747,1.4747,1.4632,1.4709
2017-10-08,1.4698,1.4842,1.4683,1.4741
2017-10-15,1.4755,1.488,1.468,1.488
2017-10-22,1.4862,1.5151,1.4818,1.4869
2017-10-29,1.4856,1.5045,1.4801,1.4816
2017-11-05,1.4816,1.4841,1.4734,1.4793
2017-11-12,1.4792,1.5128,1.4771,1.5054
2017-11-19,1.5048,1.5177,1.4956,1.517
2017-11-26,1.5176,1.5376,1.508,1.5081
2017-12-03,1.507,1.5184,1.4917,1.5111
2017-12-10,1.5122,1.5231,1.4995,1.5118
2017-12-17,1.5116,1.5306,1.5045,1.5099
2017-12-24,1.5091,1.5127,1.4992,1.5092
2017-12-31,1.5099,1.5149,1.4878,1.4928
2018-01-07,1.4932,1.5224,1.4815,1.5181
2018-01-14,1.5197,1.5324,1.5126,1.5264
