Date,Open,High,Low,Close
2010-01-03,0.8856,0.9027,0.8851,0.8994
2010-01-10,0.8976,0.9028,0.8807,0.8846
2010-01-17,0.8818,0.8836,0.8646,0.8779
2010-01-24,0.8788,0.8799,0.8598,0.8664
2010-01-31,0.869,0.8772,0.868,0.8739
2010-02-07,0.8761,0.8847,0.8652,0.8678
2010-02-14,0.8682,0.8804,0.8658,0.88
2010-02-21,0.8808,0.8977,0.8747,0.8934
2010-02-28,0.8986,0.9152,0.8962,0.9
2010-03-07,0.9003,0.9136,0.8992,0.9062
2010-03-14,0.9075,0.9131,0.8912,0.9016
2010-03-21,0.9022,0.9048,0.8895,0.9001
2010-03-28,0.902,0.9023,0.8839,0.8879
2010-04-04,0.8833,0.8864,0.8702,0.878
2010-04-11,0.8814,0.8867,0.8741,0.8788
2010-04-18,0.8812,0.8846,0.8604,0.8703
2010-04-25,0.8671,0.8736,0.8596,0.8709
2010-05-02,0.8708,0.8808,0.8423,0.8621
2010-05-09,0.8705,0.8755,0.8441,0.8503
2010-05-16,0.8499,0.8778,0.846,0.869
2010-05-23,0.8673,0.8678,0.8418,0.8482
2010-05-30,0.8502,0.8528,0.8245,0.828
2010-06-06,0.8278,0.834,0.8206,0.8329
2010-06-13,0.8326,0.8388,0.8259,0.8354
2010-06-20,0.8369,0.8384,0.8177,0.8216
2010-06-27,0.8217,0.8302,0.8065,0.8264
2010-07-04,0.8259,0.8401,0.8248,0.8388
2010-07-11,0.8392,0.8465,0.8312,0.8458
2010-07-18,0.8431,0.8538,0.8314,0.8361
2010-07-25,0.8367,0.8419,0.83,0.8319
2010-08-01,0.8304,0.8341,0.8252,0.8331
2010-08-08,0.831,0.8365,0.817,0.8175
2010-08-15,0.819,0.8287,0.8168,0.8181
2010-08-22,0.8173,0.8242,0.8138,0.8223
2010-08-29,0.8215,0.8353,0.8158,0.8349
2010-09-05,0.8344,0.8395,0.8198,0.826
2010-09-12,0.8273,0.8405,0.8268,0.8349
2010-09-19,0.8334,0.8581,0.8329,0.8527
2010-09-26,0.8519,0.8722,0.8463,0.872
2010-10-03,0.8723,0.8807,0.8624,0.8733
