Date,Open,High,Low,Close
2010-01-01,1.9803,2.0025,1.9289,1.9776
2010-02-01,1.9796,2.0074,1.9266,1.9522
2010-03-01,1.9482,1.9873,1.8793,1.9017
2010-04-01,1.8993,1.9249,1.8135,1.8287
2010-05-01,1.8296,1.888,1.7368,1.8074
2010-06-01,1.8063,1.8201,1.7184,1.787
2010-07-01,1.7877,1.8454,1.7584,1.7973
2010-08-01,1.7972,1.8315,1.7801,1.8144
2010-09-01,1.8116,1.8597,1.736,1.8564
2010-10-01,1.859,1.872,1.816,1.8201
2010-11-01,1.8236,1.8281,1.7416,1.7477
2010-12-01,1.7482,1.8077,1.7089,1.7163
2011-01-01,1.7185,1.8004,1.6916,1.7746
2011-02-01,1.7733,1.8512,1.7472,1.8348
2011-03-01,1.8337,1.9576,1.8312,1.8587
2011-04-01,1.8608,1.8686,1.7979,1.8261
2011-05-01,1.8308,1.8894,1.7356,1.7463
2011-06-01,1.7484,1.8006,1.7399,1.7485
2011-07-01,1.7491,1.7603,1.6333,1.6364
2011-08-01,1.6316,1.778,1.6197,1.6821
2011-09-01,1.6845,1.7757,1.6503,1.7574
2011-10-01,1.7492,1.7693,1.7096,1.7174
2011-11-01,1.716,1.814,1.7071,1.7201
2011-12-01,1.7213,1.7435,1.6585,1.6619
2012-01-01,1.663,1.6698,1.5814,1.5843
2012-02-01,1.5844,1.615,1.5582,1.597
2012-03-01,1.597,1.6401,1.5823,1.6296
2012-04-01,1.6177,1.6319,1.5804,1.6176
2012-05-01,1.6179,1.698,1.6142,1.6406
2012-06-01,1.6415,1.6557,1.5677,1.5771
2012-07-01,1.5822,1.5836,1.5112,1.5205
2012-08-01,1.5208,1.5747,1.4963,1.5652
2012-09-01,1.5714,1.5913,1.5463,1.5455
2012-10-01,1.5498,1.6067,1.5462,1.5758
2012-11-01,1.5758,1.5891,1.5387,1.5839
2012-12-01,1.581,1.6225,1.5441,1.5926
2013-01-01,1.592,1.6364,1.5504,1.6172
2013-02-01,1.6178,1.6284,1.5592,1.5794
2013-03-01,1.5821,1.5921,1.5225,1.5301
2013-04-01,1.5318,1.5616,1.5077,1.5388
2013-05-01,1.5396,1.6379,1.5307,1.6358
2013-06-01,1.6205,1.7118,1.612,1.68
2013-07-01,1.68,1.6892,1.6226,1.6652
2013-08-01,1.6659,1.7282,1.6326,1.7096
2013-09-01,1.7079,1.708,1.607,1.6309
2013-10-01,1.6317,1.674,1.6008,1.6433
2013-11-01,1.6441,1.6846,1.5912,1.6704
2013-12-01,1.6726,1.6997,1.6443,1.673
2014-01-01,1.6737,1.6834,1.6222,1.6663
2014-02-01,1.6688,1.6792,1.6252,1.6449
2014-03-01,1.6453,1.6518,1.5761,1.5868
2014-04-01,1.587,1.6288,1.5834,1.6086
2014-05-01,1.6093,1.6181,1.5747,1.603
2014-06-01,1.6041,1.6209,1.5476,1.5629
2014-07-01,1.5633,1.5807,1.5398,1.5739
2014-08-01,1.5749,1.5903,1.5682,1.5695
2014-09-01,1.5724,1.6447,1.553,1.6175
2014-10-01,1.6178,1.6276,1.5903,1.6061
2014-11-01,1.6125,1.6276,1.5644,1.5846
2014-12-01,1.5896,1.6207,1.5468,1.5505
2015-01-01,1.5512,1.5692,1.4782,1.5533
2015-02-01,1.5539,1.5825,1.4782,1.479
2015-03-01,1.475,1.4923,1.4129,1.4358
2015-04-01,1.437,1.4776,1.388,1.4729
2015-05-01,1.4736,1.5497,1.4704,1.5442
2015-06-01,1.5458,1.659,1.5308,1.6457
2015-07-01,1.6471,1.6833,1.6328,1.6639
2015-08-01,1.6664,1.8728,1.6523,1.7675
2015-09-01,1.7688,1.8036,1.7329,1.7471
2015-10-01,1.7477,1.7658,1.6158,1.6222
2015-11-01,1.6247,1.6579,1.6018,1.6034
2015-12-01,1.6047,1.67,1.5819,1.5891
2016-01-01,1.5903,1.7277,1.5824,1.6675
