Date,Open,High,Low,Close
2010-01-01,1.6158,1.6459,1.5894,1.6003
2010-02-01,1.5948,1.6072,1.5151,1.525
2010-03-01,1.5159,1.5382,1.4783,1.5185
2010-04-01,1.5184,1.5526,1.5127,1.5271
2010-05-01,1.5315,1.532,1.4231,1.4539
2010-06-01,1.4533,1.513,1.4346,1.4949
2010-07-01,1.4947,1.5724,1.4873,1.5684
2010-08-01,1.5726,1.6004,1.5327,1.5351
2010-09-01,1.5353,1.5924,1.5296,1.5713
2010-10-01,1.5712,1.6106,1.5655,1.604
2010-11-01,1.6044,1.63,1.5485,1.5553
2010-12-01,1.5563,1.5913,1.5347,1.5601
2011-01-01,1.5569,1.606,1.5408,1.6015
2011-02-01,1.6016,1.6279,1.5964,1.6258
2011-03-01,1.6259,1.6402,1.5936,1.6033
2011-04-01,1.6038,1.6747,1.5973,1.6704
2011-05-01,1.6711,1.6739,1.6061,1.6451
2011-06-01,1.6449,1.6497,1.5912,1.6049
2011-07-01,1.6046,1.6473,1.5782,1.6421
2011-08-01,1.6395,1.662,1.6111,1.6254
2011-09-01,1.6242,1.626,1.5328,1.5584
2011-10-01,1.5575,1.6167,1.5272,1.6091
2011-11-01,1.608,1.6132,1.5424,1.5696
2011-12-01,1.5698,1.5776,1.5362,1.5537
2012-01-01,1.5502,1.5797,1.5235,1.5758
2012-02-01,1.5757,1.5991,1.5643,1.5917
2012-03-01,1.5918,1.6039,1.5604,1.6013
2012-04-01,1.6018,1.6302,1.5803,1.6233
2012-05-01,1.6236,1.6248,1.536,1.5405
2012-06-01,1.5409,1.578,1.5269,1.5709
2012-07-01,1.5698,1.5769,1.5392,1.5677
2012-08-01,1.5679,1.5914,1.5491,1.5866
2012-09-01,1.5869,1.6312,1.5826,1.6166
2012-10-01,1.6161,1.6219,1.5912,1.613
2012-11-01,1.6131,1.6178,1.5829,1.6013
2012-12-01,1.6012,1.6308,1.6002,1.6253
2013-01-01,1.6254,1.6382,1.5675,1.5857
2013-02-01,1.5858,1.588,1.5072,1.5162
2013-03-01,1.5162,1.5269,1.483,1.5203
2013-04-01,1.5207,1.5568,1.5034,1.5533
2013-05-01,1.5534,1.5606,1.5008,1.5199
2013-06-01,1.5192,1.5753,1.5165,1.5212
2013-07-01,1.5201,1.5435,1.4814,1.5208
2013-08-01,1.521,1.5717,1.5103,1.551
2013-09-01,1.5512,1.6203,1.5506,1.6186
2013-10-01,1.6186,1.6262,1.5895,1.6042
2013-11-01,1.6038,1.6386,1.5855,1.6367
2013-12-01,1.6363,1.6581,1.6221,1.6558
2014-01-01,1.6559,1.667,1.6312,1.6436
2014-02-01,1.6446,1.6825,1.6253,1.6745
2014-03-01,1.6746,1.6786,1.6461,1.6663
2014-04-01,1.6662,1.6903,1.6555,1.6873
2014-05-01,1.6874,1.6998,1.6693,1.6752
2014-06-01,1.6762,1.7118,1.6699,1.7106
