Date,Open,High,Low,Close
2010-01-03,1096.35,1140.7,1093.55,1136.6
2010-01-10,1137.8,1162.5,1120.35,1130.9
2010-01-17,1129.3,1141.6,1082.3,1093.0
2010-01-24,1091.15,1104.3,1074.25,1081.55
2010-01-31,1080.2,1124.95,1044.25,1065.45
2010-02-07,1068.0,1098.75,1062.4,1093.4
2010-02-14,1092.75,1127.25,1091.9,1118.85
2010-02-21,1124.9,1131.05,1088.6,1116.5
2010-02-28,1116.55,1145.0,1112.05,1132.05
2010-03-07,1135.7,1137.8,1098.65,1102.45
2010-03-14,1101.0,1133.8,1100.85,1107.55
2010-03-21,1107.9,1110.65,1085.85,1106.6
2010-03-28,1110.05,1128.25,1101.95,1120.5
2010-04-04,1125.1,1165.35,1119.2,1160.9
2010-04-11,1166.2,1169.7,1130.65,1137.45
2010-04-18,1134.15,1158.0,1123.65,1157.4
2010-04-25,1157.0,1182.05,1147.05,1179.25
2010-05-02,1179.0,1213.85,1157.7,1208.3
2010-05-09,1202.35,1249.45,1184.35,1233.05
2010-05-16,1232.5,1244.1,1168.5,1177.15
2010-05-23,1177.43,1219.35,1176.98,1214.81
2010-05-30,1212.55,1231.2,1197.65,1220.0
2010-06-06,1219.65,1252.7,1211.65,1227.4
2010-06-13,1226.45,1262.9,1217.05,1257.35
2010-06-20,1259.6,1265.9,1225.3,1255.5
2010-06-27,1253.75,1263.45,1197.0,1211.6
2010-07-04,1210.6,1214.85,1185.55,1212.0
2010-07-11,1210.65,1218.35,1186.35,1193.65
2010-07-18,1193.2,1203.95,1175.85,1189.1
2010-07-25,1189.25,1195.3,1157.4,1180.9
2010-08-01,1181.45,1213.61,1175.5,1205.3
2010-08-08,1205.85,1219.35,1192.5,1215.55
2010-08-15,1212.9,1237.5,1212.9,1228.05
2010-08-22,1229.1,1246.0,1212.1,1238.2
2010-08-29,1237.8,1255.95,1233.05,1247.1
2010-09-05,1248.6,1262.75,1237.05,1246.45
2010-09-12,1246.9,1284.25,1242.45,1274.9
2010-09-19,1276.9,1300.95,1270.85,1296.95
2010-09-26,1299.0,1322.3,1284.1,1318.8
2010-10-03,1317.9,1365.1,1312.25,1346.8
2010-10-10,1346.4,1388.1,1340.85,1369.15
2010-10-17,1371.5,1375.8,1316.09,1328.2
2010-10-24,1331.39,1359.95,1319.24,1359.55
2010-10-31,1360.69,1398.35,1324.14,1393.9
2010-11-07,1395.05,1424.65,1360.26,1368.95
2010-11-14,1366.85,1377.06,1329.95,1353.5
2010-11-21,1354.53,1382.38,1348.38,1364.42
2010-11-28,1362.92,1415.91,1353.59,1415.05
2010-12-05,1415.46,1431.35,1371.85,1386.05
2010-12-12,1383.91,1408.45,1362.11,1375.41
2010-12-19,1376.9,1392.44,1372.55,1384.75
2010-12-26,1386.25,1423.15,1374.25,1421.45
2011-01-02,1421.8,1424.57,1353.3,1369.6
2011-01-09,1369.3,1393.3,1355.49,1361.85
2011-01-16,1359.61,1379.26,1337.95,1342.51
2011-01-23,1343.4,1353.56,1308.56,1335.35
2011-01-30,1337.05,1358.43,1323.4,1349.25
2011-02-06,1348.15,1368.51,1343.13,1356.1
2011-02-13,1359.1,1392.15,1354.2,1387.3
2011-02-20,1388.49,1418.46,1388.49,1409.25
2011-02-27,1409.05,1440.61,1404.76,1429.3
2011-03-06,1428.05,1444.8,1403.12,1417.4
2011-03-13,1422.09,1433.89,1382.9,1419.55
2011-03-20,1425.46,1448.4,1422.79,1429.65
2011-03-27,1426.35,1439.8,1410.45,1428.38
2011-04-03,1430.35,1476.85,1429.4,1475.1
2011-04-10,1475.15,1489.9,1445.49,1486.5
2011-04-17,1486.45,1512.95,1477.6,1508.13
2011-04-24,1511.45,1571.3,1494.95,1565.6
2011-05-01,1567.79,1576.29,1462.9,1495.25
2011-05-08,1493.18,1526.82,1479.32,1494.55
2011-05-15,1495.25,1517.55,1473.5,1513.55
2011-05-22,1514.1,1540.1,1505.55,1536.65
2011-05-29,1538.74,1552.14,1521.6,1542.5
2011-06-05,1544.59,1555.3,1527.74,1531.9
2011-06-12,1530.5,1542.15,1511.61,1539.5
2011-06-19,1540.4,1559.75,1500.41,1502.15
2011-06-26,1500.5,1515.71,1480.01,1486.5
2011-07-03,1488.09,1547.3,1487.5,1544.25
2011-07-10,1545.55,1596.16,1542.3,1594.1
2011-07-17,1595.45,1611.51,1583.0,1599.25
2011-07-24,1599.28,1632.8,1599.28,1626.64
2011-07-31,1626.64,1682.17,1608.19,1665.0
2011-08-07,1662.86,1814.4,1662.78,1746.6
2011-08-14,1746.25,1877.5,1728.01,1852.45
2011-08-21,1859.39,1911.96,1702.94,1828.55
2011-08-28,1836.99,1884.9,1775.79,1884.2
2011-09-04,1876.99,1920.8,1793.69,1857.81
2011-09-11,1858.27,1862.21,1763.05,1811.95
2011-09-18,1818.69,1828.65,1629.99,1656.59
2011-09-25,1657.29,1677.19,1534.99,1623.75
2011-10-02,1618.35,1678.86,1596.0,1639.45
2011-10-09,1654.5,1692.46,1638.45,1679.95
2011-10-16,1682.29,1695.1,1603.99,1641.02
2011-10-23,1642.35,1752.85,1635.96,1742.95
2011-10-30,1743.01,1768.26,1682.6,1754.15
2011-11-06,1753.86,1803.11,1736.2,1788.99
2011-11-13,1788.34,1796.36,1710.34,1723.05
2011-11-20,1723.14,1726.49,1666.38,1680.13
2011-11-27,1681.06,1762.61,1681.06,1745.25
2011-12-04,1745.9,1755.05,1702.69,1711.1
2011-12-11,1711.24,1714.64,1560.82,1597.95
2011-12-18,1599.61,1642.36,1583.7,1606.6
2011-12-25,1607.15,1611.79,1522.44,1564.3
2012-01-01,1566.2,1630.56,1564.96,1616.85
2012-01-08,1617.14,1662.57,1605.3,1639.35
2012-01-15,1639.68,1670.25,1631.44,1666.9
2012-01-22,1666.68,1738.91,1649.2,1738.89
2012-01-29,1738.41,1763.76,1717.05,1725.3
2012-02-05,1726.25,1751.86,1704.14,1719.85
2012-02-12,1725.24,1737.61,1705.64,1722.45
2012-02-19,1723.88,1787.71,1723.78,1773.49
2012-02-26,1773.2,1790.7,1688.39,1712.3
2012-03-04,1711.16,1716.86,1664.45,1713.09
2012-03-11,1709.19,1714.41,1634.7,1660.65
2012-03-18,1653.51,1669.93,1628.22,1662.26
2012-03-25,1661.81,1696.81,1645.5,1668.9
2012-04-01,1669.55,1682.16,1613.3,1639.49
2012-04-08,1641.55,1680.31,1627.81,1659.0
2012-04-15,1654.2,1657.91,1631.41,1642.7
2012-04-22,1642.05,1667.72,1620.6,1662.05
2012-04-29,1662.35,1671.61,1626.91,1642.83
2012-05-06,1640.4,1643.01,1573.9,1580.05
2012-05-13,1581.38,1598.68,1528.28,1593.09
2012-05-20,1592.26,1599.4,1534.02,1573.45
2012-05-27,1574.2,1630.02,1532.1,1626.25
2012-06-03,1625.9,1641.11,1562.05,1594.45
2012-06-10,1593.2,1633.7,1582.99,1626.76
2012-06-17,1627.31,1633.51,1558.8,1572.15
2012-06-24,1571.79,1607.19,1547.64,1598.6
2012-07-01,1599.3,1625.31,1576.7,1582.9
2012-07-08,1580.95,1601.51,1554.95,1589.05
2012-07-15,1591.79,1599.9,1568.24,1583.63
2012-07-22,1581.64,1629.6,1563.49,1623.28
2012-07-29,1624.99,1628.2,1584.99,1604.3
2012-08-05,1604.89,1626.56,1602.74,1620.05
2012-08-12,1620.24,1625.71,1590.19,1615.8
2012-08-19,1616.15,1675.3,1610.09,1670.35
2012-08-26,1671.55,1693.32,1647.34,1691.15
2012-09-02,1692.09,1741.8,1685.59,1736.5
2012-09-09,1735.74,1778.01,1717.14,1772.48
2012-09-16,1774.85,1787.81,1752.95,1773.05
2012-09-23,1773.43,1783.63,1738.03,1771.22
2012-09-30,1771.09,1796.19,1763.44,1780.98
2012-10-07,1780.6,1780.79,1752.34,1754.25
2012-10-14,1753.49,1753.7,1716.29,1720.9
2012-10-21,1721.8,1730.6,1699.0,1711.35
2012-10-28,1711.39,1727.0,1674.44,1677.85
2012-11-04,1676.97,1739.05,1672.62,1731.24
2012-11-11,1732.0,1738.41,1705.3,1713.7
2012-11-18,1713.6,1754.6,1713.49,1753.0
2012-11-25,1752.9,1752.9,1706.04,1714.8
