Date,Open,High,Low,Close
2010-01-01,1.4818,1.49,1.4628,1.4706
2010-02-01,1.47,1.4814,1.4558,1.463
2010-03-01,1.4634,1.4656,1.4202,1.4241
2010-04-01,1.4245,1.4475,1.4143,1.4331
2010-05-01,1.434,1.4607,1.3954,1.4213
2010-06-01,1.4222,1.4228,1.3166,1.3185
2010-07-01,1.3183,1.3825,1.3074,1.3592
2010-08-01,1.3588,1.3927,1.2848,1.2874
2010-09-01,1.2874,1.3412,1.2763,1.3393
2010-10-01,1.3402,1.3742,1.326,1.3701
2010-11-01,1.3718,1.3843,1.293,1.3034
2010-12-01,1.3045,1.3216,1.2407,1.2495
2011-01-01,1.2475,1.3126,1.241,1.2921
2011-02-01,1.2928,1.321,1.2705,1.2824
2011-03-01,1.2824,1.3047,1.2479,1.3014
2011-04-01,1.3022,1.3248,1.273,1.2814
2011-05-01,1.2823,1.2951,1.21,1.2292
2011-06-01,1.2297,1.2329,1.1804,1.2191
2011-07-01,1.2192,1.2355,1.1298,1.1309
2011-08-01,1.1378,1.1972,1.0088,1.1587
2011-09-01,1.1595,1.2348,1.0998,1.2155
2011-10-01,1.2141,1.248,1.2122,1.2159
2011-11-01,1.2152,1.2461,1.2111,1.228
2011-12-01,1.2279,1.2448,1.2132,1.2139
2012-01-01,1.2149,1.2208,1.2031,1.204
2012-02-01,1.2043,1.2136,1.2026,1.205
2012-03-01,1.2051,1.2151,1.2027,1.204
2012-04-01,1.2037,1.2053,1.1994,1.2014
2012-05-01,1.2013,1.208,1.1967,1.2011
2012-06-01,1.2012,1.2052,1.1984,1.2009
2012-07-01,1.2015,1.2044,1.1986,1.2012
2012-08-01,1.2014,1.2051,1.1986,1.2015
2012-09-01,1.2011,1.2192,1.2,1.2084
2012-10-01,1.2084,1.2169,1.2058,1.2071
2012-11-01,1.2067,1.2096,1.2012,1.2052
2012-12-01,1.205,1.2173,1.204,1.2079
2013-01-01,1.2074,1.2571,1.2066,1.2363
2013-02-01,1.2361,1.2418,1.2117,1.2238
2013-03-01,1.2232,1.2405,1.2156,1.2171
2013-04-01,1.2167,1.235,1.2123,1.2235
2013-05-01,1.224,1.2658,1.2196,1.2416
2013-06-01,1.2384,1.249,1.2214,1.2291
2013-07-01,1.2286,1.2473,1.2278,1.2322
2013-08-01,1.232,1.2442,1.2268,1.2297
2013-09-01,1.2307,1.2424,1.2206,1.2241
2013-10-01,1.2242,1.2385,1.2214,1.2317
2013-11-01,1.2316,1.2429,1.2279,1.2316
2013-12-01,1.2316,1.2329,1.2165,1.2276
2014-01-01,1.228,1.241,1.221,1.2225
2014-02-01,1.223,1.2268,1.2114,1.2146
2014-03-01,1.2127,1.2239,1.2099,1.2184
2014-04-01,1.2184,1.2256,1.2137,1.2209
2014-05-01,1.2208,1.2242,1.2146,1.22
2014-06-01,1.2209,1.2229,1.2132,1.2143
2014-07-01,1.2144,1.2183,1.2115,1.2166
2014-08-01,1.2166,1.218,1.2046,1.2061
2014-09-01,1.2051,1.2127,1.2029,1.2067
2014-10-01,1.2065,1.215,1.2036,1.2061
2014-11-01,1.2054,1.2084,1.1987,1.2026
2014-12-01,1.2024,1.2098,1.1977,1.2029
2015-01-01,1.2035,1.205,0.8704,1.0398
2015-02-01,1.0392,1.0816,1.0389,1.0673
2015-03-01,1.0662,1.0763,1.0412,1.0437
2015-04-01,1.0442,1.0529,1.0232,1.0467
2015-05-01,1.0463,1.0509,1.0274,1.0332
2015-06-01,1.0333,1.0586,1.026,1.0419
2015-07-01,1.0424,1.0702,1.033,1.0615
