Date,Open,High,Low,Close
2015-01-02,758.12,777.54,757.18,775.4
2015-01-05,775.27,791.43,773.11,790.09
2015-01-06,789.42,806.12,787.02,804.38
2015-01-07,804.0,807.67,799.74,801.7
2015-01-08,801.35,806.5,798.1,801.18
2015-01-09,801.06,807.41,797.13,806.97
2015-01-12,804.61,814.58,804.03,812.92
2015-01-13,812.4,822.61,809.69,811.86
2015-01-14,811.35,815.54,805.54,806.57
2015-01-15,806.53,834.87,804.9,831.14
2015-01-16,831.04,847.3,824.22,844.92
2015-01-19,843.9,847.13,838.67,845.04
2015-01-20,844.77,855.85,844.12,855.1
2015-01-21,854.49,863.76,850.23,853.93
2015-01-22,853.69,870.59,841.04,867.62
2015-01-23,866.95,869.39,855.43,863.74
2015-01-26,863.13,866.29,846.05,849.67
2015-01-27,849.27,853.2,843.3,850.34
2015-01-28,850.12,853.24,843.65,848.76
2015-01-29,847.79,849.47,831.95,834.57
2015-01-30,833.91,853.59,833.55,852.05
2015-02-02,850.45,852.44,841.66,847.31
2015-02-03,847.04,857.15,827.75,831.14
2015-02-04,830.59,838.11,826.64,836.12
2015-02-05,835.73,839.74,821.04,825.18
2015-02-06,824.56,828.61,805.26,809.48
2015-02-09,808.56,818.03,807.82,814.37
2015-02-10,813.79,817.48,806.36,808.64
2015-02-11,808.34,813.21,798.33,800.04
2015-02-12,799.63,808.86,792.35,794.1
2015-02-13,793.65,801.8,793.11,798.49
2015-02-16,796.53,803.28,795.19,801.55
2015-02-17,801.34,803.57,784.05,787.89
2015-02-18,787.57,789.5,775.52,785.62
2015-02-19,785.1,792.7,781.41,783.05
2015-02-20,782.61,790.84,777.35,780.5
2015-02-23,780.13,784.47,774.44,777.6
2015-02-24,777.03,779.75,771.39,776.74
2015-02-25,776.35,783.48,773.91,775.77
2015-02-26,775.54,787.59,774.5,785.08
2015-02-27,784.77,790.29,780.55,786.03
2015-03-02,784.81,794.58,783.64,785.63
2015-03-03,785.12,789.95,777.22,783.54
2015-03-04,783.18,788.5,782.8,786.39
2015-03-05,786.05,794.26,785.14,786.28
2015-03-06,785.78,789.83,772.6,776.4
2015-03-09,775.85,779.19,770.16,771.56
2015-03-10,771.27,777.41,766.85,771.05
2015-03-11,770.71,774.12,767.13,773.86
2015-03-12,773.49,779.16,769.7,775.3
2015-03-13,774.85,787.78,774.15,785.01
