Date,XAUEUR,EURUSD,EURJPY,EURCAD,EURGBP,EURAUD,EURNZD,EURCHF
2015-11-29,998.48,1.0886,134.09,1.4547,0.7204,1.4829,1.6133,1.0853
2015-12-06,977.7,1.099,132.82,1.5117,0.7221,1.5288,1.6346,1.0807
2015-12-13,981.04,1.0868,131.74,1.5167,0.7297,1.5153,1.6155,1.0792
2015-12-20,980.12,1.0977,132.19,1.5173,0.7351,1.5154,1.6058,1.084
2015-12-27,976.74,1.0859999999999999,130.67,1.5041,0.7364,1.4880000000000002,1.5857,1.0877
2016-01-03,1010.07,1.0932,128.4,1.5490000000000002,0.7529,1.5722,1.6699,1.0878
2016-01-10,997.25,1.0917,127.8,1.5873,0.7657,1.5892,1.6884,1.0944
2016-01-17,1017.22,1.0797,128.25,1.5243,0.7569,1.5419,1.6626,1.0971
2016-01-24,1031.73,1.0837,131.18,1.5142,0.7606,1.5296,1.6715,1.1088
2016-01-31,1051.79,1.1159,130.44,1.5528,0.7694,1.578,1.6828,1.1058
2016-02-07,1099.45,1.126,127.5,1.5593,0.7762,1.5845,1.6976,1.1005
2016-02-14,1103.06,1.1135,125.34,1.5328,0.7729,1.5572,1.679,1.1026
2016-02-21,1118.16,1.0934,124.64,1.4774,0.7883,1.5334,1.6496,1.0899
2016-02-28,1144.21,1.1004,125.19,1.4652,0.7734,1.4785,1.6144,1.0937
2016-03-06,1120.33,1.1153,126.92,1.4755,0.7752,1.4742,1.6538,1.0958
2016-03-13,1113.84,1.127,125.74,1.4652,0.7782,1.4822,1.6583,1.0935
2016-03-20,1089.44,1.1166,126.25,1.4823,0.7895,1.4873,1.6701,1.0916
2016-03-27,1073.49,1.1387,127.17,1.4817,0.8004,1.4849,1.6495,1.0904
2016-04-03,1087.92,1.1401,123.19,1.4808,0.8071,1.5089,1.6753,1.0881
2016-04-10,1093.72,1.1283,122.72,1.4467,0.7948,1.4608,1.6301,1.0917
2016-04-17,1096.98,1.1234,125.58,1.4233,0.78,1.4575,1.6392,1.0993
2016-04-24,1129.32,1.1456,121.85,1.4381,0.784,1.5068,1.6424,1.0995
2016-05-01,1129.94,1.1405,122.18,1.4723,0.7903,1.5478,1.6674,1.1092
2016-05-08,1126.38,1.1308,122.81,1.4633,0.7873,1.5557,1.669,1.103
2016-05-15,1115.73,1.1224,123.64,1.4718,0.774,1.5541,1.6577,1.1114
2016-05-22,1090.78,1.1115,122.53,1.4469999999999998,0.76,1.5475,1.6596,1.1056
2016-05-29,1094.83,1.1367,121.09,1.4702,0.7829,1.5428,1.6337,1.1095
2016-06-05,1132.52,1.1251,120.37,1.4385,0.7891,1.5262,1.5946,1.0854
2016-06-12,1151.55,1.1277,117.42,1.4542,0.7854,1.5242,1.5986,1.0825
2016-06-19,1183.76,1.1117,113.64,1.4459,0.8126,1.4896,1.5584,1.0823
2016-06-26,1205.37,1.1136,114.17,1.4385,0.8397,1.4849,1.5508,1.0838
2016-07-03,1236.42,1.1055,111.15,1.442,0.8532,1.4607,1.5127,1.0871
2016-07-10,1212.26,1.1036,115.7,1.4314,0.8366,1.4564,1.5518,1.0845
2016-07-17,1204.77,1.0976,116.42,1.4407,0.8371,1.4702,1.5684,1.0837
2016-07-24,1208.83,1.1174,114.06,1.4567,0.8448,1.4708,1.5502,1.0831
2016-07-31,1205.17,1.1085,112.86,1.4598,0.848,1.4547,1.5516,1.0872
2016-08-07,1197.08,1.1161,113.06,1.4451,0.8637,1.4595,1.5509,1.0876
2016-08-14,1184.71,1.1326,113.51,1.4579,0.8662,1.4848,1.5555,1.0884
2016-08-21,1179.8,1.1198,114.04,1.4561,0.8525,1.4804,1.5467,1.097
2016-08-28,1187.79,1.1156,116.01,1.4501,0.8393,1.4732,1.5275,1.0943
2016-09-04,1182.55,1.1233,115.35,1.4656,0.8467,1.4894,1.5328,1.0957
2016-09-11,1174.48,1.1155,114.14,1.4737,0.8581,1.4895,1.5348,1.0943
2016-09-18,1191.52,1.1226,113.38,1.4783,0.8653,1.4731,1.5502,1.0898
2016-09-25,1170.67,1.1241,113.92,1.4758,0.8662,1.4667,1.5427,1.0921
2016-10-02,1122.19,1.1201,115.28,1.4895,0.9008,1.4783,1.5639,1.0947
2016-10-09,1139.78,1.0971,114.31,1.4416,0.9002,1.4397,1.5486,1.0862
2016-10-16,1163.87,1.0884,113.02,1.4516,0.8895,1.4307,1.5184,1.0813
2016-10-23,1161.64,1.0987,115.04,1.4721,0.9017,1.4457,1.534,1.0862
2016-10-30,1170.65,1.1138,114.91,1.4933,0.89,1.452,1.5204,1.0792
2016-11-06,1129.19,1.0856,115.81,1.4703,0.8615,1.4374,1.5249,1.0731
2016-11-13,1141.6,1.0588,117.47,1.4295,0.8577,1.4428,1.5089,1.0694
2016-11-20,1118.01,1.0587,119.72,1.4324,0.8486,1.4222,1.5033,1.073
2016-11-27,1102.86,1.0673,121.22,1.4188,0.8385,1.4302,1.4952,1.0795
2016-12-04,1096.26,1.0562,121.89,1.392,0.8398,1.4169999999999998,1.4806,1.0752
2016-12-11,1085.09,1.0451,123.31,1.3937,0.8363,1.4304,1.4993,1.0723
2016-12-18,1084.01,1.0456,122.71,1.4154,0.8507,1.4559,1.5196,1.0736
2016-12-25,1095.33,1.0516,122.93,1.4125,0.8523,1.4573,1.5137,1.071
2017-01-01,1113.46,1.0533,123.16,1.3942,0.8572,1.4433,1.5135,1.0725
2017-01-08,1125.19,1.0644,121.91,1.3958,0.8740000000000001,1.4188,1.4926,1.074
2017-01-15,1130.26,1.0703,122.69,1.4257,0.8649,1.4166,1.4929,1.0723
2017-01-22,1113.74,1.0699,123.12,1.4072,0.8522,1.4168,1.4728,1.0697
2017-01-29,1131.19,1.0784,121.54,1.4044,0.8636,1.4035,1.4741,1.0704
2017-02-05,1159.78,1.0641,120.47,1.392,0.8518,1.3862,1.4781,1.0668
2017-02-12,1163.84,1.0614,119.81,1.3903,0.855,1.3836,1.4752,1.0643
2017-02-19,1189.95,1.0563,118.5,1.3828,0.8472,1.3765,1.4663,1.0643
2017-02-26,1161.91,1.0623,121.12,1.421,0.8640000000000001,1.3986,1.5085,1.0704
2017-03-05,1128.69,1.0672,122.47,1.4376,0.8768,1.415,1.5417,1.079
2017-03-12,1144.77,1.0738,121.03,1.4335,0.8664,1.3940000000000001,1.5304,1.0723
2017-03-19,1152.12,1.0799,120.23,1.4447,0.8659,1.4168,1.5364,1.0706
2017-03-26,1172.56,1.0652,118.67,1.4185,0.8486,1.3964,1.5204,1.0686
2017-04-02,1184.65,1.0590000000000002,117.62,1.4197,0.8558,1.4121,1.5268,1.0685
2017-04-09,1211.6,1.0612,115.28,1.4141,0.8473,1.4004,1.5162,1.0669
2017-04-16,1197.33,1.0728,117.03,1.4483,0.8373,1.4223,1.5254,1.0683
2017-04-23,1163.76,1.0897,121.55,1.4876,0.8415,1.4551,1.5866,1.0845
2017-04-30,1116.38,1.0998,123.97,1.5013,0.8472,1.4818,1.5899,1.0855
2017-05-07,1124.17,1.0931,123.9,1.4987,0.848,1.48,1.5925,1.0938
2017-05-14,1120.33,1.1207,124.71,1.5145,0.8598,1.5019999999999998,1.6179,1.0898
2017-05-21,1133.1,1.1183,124.52,1.5037,0.8734,1.5016,1.5837,1.0897
2017-05-28,1134.54,1.1282,124.57,1.521,0.8755,1.5152,1.5797,1.0856
2017-06-04,1131.39,1.1196,123.53,1.508,0.8784,1.4867,1.5526,1.0856
2017-06-11,1119.56,1.1198,124.14,1.4794,0.8764,1.4694,1.5444,1.0904
2017-06-18,1122.84,1.1194,124.58,1.4851,0.8802,1.4789,1.5363,1.0853
2017-06-25,1086.65,1.1426,128.41,1.4813,0.8771,1.4857,1.558,1.095
2017-07-02,1063.86,1.1401,129.85,1.4680000000000002,0.8843,1.499,1.5656,1.0991
2017-07-09,1071.57,1.1469,129.07,1.4499,0.8758,1.4642,1.561,1.1051
2017-07-16,1076.01,1.1663,129.6,1.4624,0.8975,1.4734,1.5642,1.103
2017-07-23,1080.03,1.1752,130.05,1.4612,0.8946,1.4714,1.5642,1.1385
2017-07-30,1069.29,1.1772,130.3,1.4894,0.903,1.4851,1.5886,1.1453
2017-08-06,1090.65,1.1821,129.06,1.4982,0.9084,1.4969999999999999,1.6148,1.137
2017-08-13,1092.08,1.1762,128.44,1.4804,0.9135,1.4831,1.6081,1.135
2017-08-20,1082.82,1.1926,130.4,1.4881,0.9252,1.5036,1.6469999999999998,1.1409
2017-08-27,1117.27,1.1859,130.76,1.4701,0.9157,1.4884,1.6572,1.1441
2017-09-03,1118.99,1.2035,129.79,1.4627,0.9119,1.4933,1.6565,1.1367
2017-09-10,1104.93,1.1943,132.38,1.4564,0.8786,1.4925,1.6381,1.1464
2017-09-17,1085.85,1.1954,133.8,1.4742,0.8855,1.5005,1.6276,1.1581
2017-09-24,1082.99,1.1814,132.9,1.4731,0.8819,1.508,1.6393,1.1439
2017-10-01,1087.46,1.1734,132.18,1.4709,0.8981,1.5101,1.6541,1.1477
2017-10-08,1103.42,1.1823,132.25,1.4741,0.8899,1.4987,1.6495,1.1522
2017-10-15,1086.69,1.1785,133.78,1.4880000000000002,0.8936,1.5072,1.692,1.1601
2017-10-22,1096.77,1.161,131.99,1.4869,0.8843,1.5119999999999998,1.6872,1.1583
2017-10-29,1093.93,1.1609,132.43,1.4816,0.8878,1.5173,1.6807,1.1617
2017-11-05,1093.98,1.1665,132.44,1.4793,0.8843,1.5225,1.6833,1.1616
2017-11-12,1097.39,1.1795,132.2,1.5054,0.8927,1.5590000000000002,1.7303,1.1661
2017-11-19,1079.78,1.193,133.08,1.517,0.8945,1.5668,1.7338,1.1689
2017-11-26,1076.66,1.1891,133.31,1.5081,0.8826,1.5627,1.7268,1.1612
2017-12-03,1060.94,1.1764,133.51,1.5111,0.8785,1.5675,1.7198,1.1682
2017-12-10,1067.94,1.1754,132.33,1.5118,0.8823,1.5374,1.6816,1.1643
2017-12-17,1075.18,1.1859,134.32,1.5099,0.8874,1.5368,1.6885,1.1731
2017-12-24,1085.64,1.1998,135.2,1.5092,0.8878,1.5378,1.6929,1.169
2017-12-31,1097.43,1.203,136.03,1.4928,0.8865,1.5297,1.6781,1.1731
2018-01-07,1098.22,1.2187,135.32,1.5181,0.8877,1.5402,1.6796,1.18
2018-01-14,1089.71,1.2222,135.38,1.5264,0.8823,1.5292,1.6795,1.1769
2018-01-21,1086.98,1.2421,135.03,1.5292,0.8765,1.5313,1.6886,1.1598
2018-01-28,1069.68,1.2462,137.21,1.5485,0.8823,1.5729,1.7065,1.1604
2018-02-04,1076.13,1.2235,133.11,1.5389,0.8842,1.5656,1.6885,1.1502
2018-02-11,1086.45,1.2406,131.89,1.5578,0.8835,1.5679,1.679,1.151
2018-02-18,1081.01,1.2293,131.4,1.5527,0.8801,1.5672,1.6863,1.1517
2018-02-25,1073.43,1.2317,130.26,1.5865,0.8922,1.5865,1.7023,1.1556
2018-03-04,1075.57,1.2307,131.43,1.5769,0.8887,1.5675,1.69,1.1706
2018-03-11,1069.2,1.2289,130.25,1.6096,0.8816,1.5928,1.7031,1.1703
2018-03-18,1090.61,1.2353,129.38,1.5927,0.8740000000000001,1.6048,1.7073,1.1701
2018-03-25,1075.27,1.2323,130.96,1.5889,0.879,1.6047,1.7029,1.1757
2018-04-01,1085.39,1.2283,131.34,1.5703,0.8716,1.5999,1.6908,1.1782
2018-04-08,1091.12,1.2331,132.37,1.5553,0.8659,1.5874,1.6757,1.1867
2018-04-15,1086.53,1.2288,132.3,1.5678,0.8774,1.6015,1.705,1.1975
2018-04-22,1090.52,1.213,132.27,1.556,0.8802,1.5998,1.7121,1.1984
2018-04-29,1099.54,1.196,130.51,1.5364,0.8838,1.5857,1.7037,1.1959
2018-05-06,1103.66,1.1944,130.66,1.528,0.8819,1.5835,1.7141,1.1951
2018-05-13,1097.43,1.1778,130.44,1.5171,0.8741,1.5675,1.704,1.1753
2018-05-20,1117.07,1.1652,127.47,1.5115,0.8755,1.5435,1.6843,1.1533
2018-05-27,1108.99,1.1661,127.73,1.5098,0.8736,1.5408,1.6699,1.1522
2018-06-03,1103.62,1.1768,128.91,1.5211,0.8774,1.5485,1.6731,1.1594
2018-06-10,1102.45,1.1609,128.48,1.5326,0.8738,1.5595,1.6704,1.1581
2018-06-17,1088.86,1.1657,128.19,1.5471,0.8784,1.5665,1.6874,1.1517
2018-06-24,1072.32,1.1685,129.33,1.5345,0.8847,1.5781,1.7269999999999999,1.1577
2018-07-01,1068.35,1.1747,129.75,1.5367,0.8842,1.5803,1.7171,1.1628
2018-07-08,1062.44,1.1685,131.31,1.538,0.883,1.574,1.7273,1.1706
2018-07-15,1050.99,1.172,130.57,1.5412,0.8923,1.5788,1.7213,1.1634
2018-07-22,1049.43,1.1658,129.45,1.5217,0.8891,1.575,1.7171,1.1594
2018-07-29,1049.0,1.1567,128.71,1.5026,0.8893,1.5632,1.7155,1.1502
2018-08-05,1061.52,1.1411,126.59,1.4998,0.8937,1.5631,1.734,1.1359
2018-08-12,1035.91,1.1439,126.39,1.4936,0.8969,1.5636,1.7229,1.1389
2018-08-19,1037.65,1.1623,129.29,1.514,0.9042,1.5857,1.7367,1.1429
2018-08-26,1035.15,1.1601,128.87,1.5128,0.8951,1.6132,1.7516,1.1241
2018-09-02,1035.11,1.1553,128.32,1.5199,0.894,1.6256,1.7677,1.1199
2018-09-09,1026.37,1.163,130.32,1.5158,0.8901,1.6261,1.776,1.1253
2018-09-16,1020.89,1.175,132.28,1.5175,0.8985,1.6115,1.7574,1.1264
2018-09-23,1026.87,1.1609,131.99,1.4983,0.8909999999999999,1.6056,1.754,1.1401
2018-09-30,1043.78,1.1524,131.06,1.4909,0.8781,1.6341,1.7885,1.1429
2018-10-07,1053.3,1.1563,129.74,1.5058,0.879,1.6242,1.7767,1.1465
2018-10-14,1065.02,1.1515,129.59,1.5083,0.8809,1.617,1.7463,1.1474
2018-10-21,1081.52,1.1403,127.63,1.495,0.8888,1.6074,1.7516,1.1374
2018-10-28,1082.72,1.1387,128.91,1.4927,0.8778,1.5817,1.7095,1.1428
2018-11-04,1067.04,1.1336,129.03,1.4976,0.8736,1.569,1.6822,1.1399
2018-11-11,1069.57,1.1420000000000001,128.86,1.5013,0.8895,1.5566,1.6603,1.1419
2018-11-18,1078.51,1.1341,128.1,1.5012,0.8851,1.5673,1.6725,1.1304
2018-11-25,1079.76,1.1317,128.42,1.5047,0.8871,1.5466,1.6444,1.1304
2018-12-02,1096.99,1.1378,128.27,1.5157,0.8939,1.5803,1.6566,1.127
2018-12-09,1094.85,1.1309,128.24,1.5137,0.8988,1.5759,1.6639,1.1287
2018-12-16,1104.43,1.1369,126.49,1.5467,0.9003,1.6171,1.6926,1.1318
2018-12-23,1119.24,1.1438,126.19,1.5606,0.9004,1.6246,1.7042,1.1265
2018-12-30,1127.62,1.1395,123.67,1.5236,0.8953,1.6022,1.6929,1.1241
2019-01-06,1123.03,1.1469,124.5,1.5215,0.8925,1.59,1.6785,1.1288
2019-01-13,1127.74,1.1363,124.74,1.5066,0.8826,1.5852,1.6852,1.1314
2019-01-20,1142.47,1.1415,124.97,1.5078,0.8642,1.5885,1.6680000000000001,1.1332
2019-01-27,1150.49,1.1456,125.44,1.5007,0.8759,1.5803,1.6607,1.1406
2019-02-03,1159.76,1.133,124.33,1.5045,0.875,1.5985,1.6796,1.1333
2019-02-10,1170.01,1.1295,124.75,1.4957,0.8762,1.5803,1.6451,1.1355
2019-02-17,1170.54,1.1343,125.56,1.4902,0.8690000000000001,1.5915,1.6571,1.1349
2019-02-24,1137.06,1.1377,127.33,1.5126,0.8616,1.6063,1.6727,1.1365
2019-03-03,1155.11,1.124,124.95,1.5079,0.8635,1.595,1.6521,1.133
2019-03-10,1149.07,1.1325,126.24,1.5101,0.8519,1.5975,1.6545,1.1347
2019-03-17,1160.85,1.1314,124.37,1.5193,0.8563,1.5973,1.6452,1.1242
2019-03-24,1151.86,1.1218,124.36,1.4971,0.8607,1.5808,1.6487,1.1166
2019-03-31,1151.62,1.1216,125.32,1.5011,0.8602,1.5785,1.6658,1.1217
2019-04-07,1141.73,1.1302,126.61,1.5057,0.8639,1.5758,1.6715,1.1329
2019-04-14,1133.84,1.1248,125.89,1.5064,0.8655,1.5727,1.6819,1.1413
2019-04-21,1153.56,1.1149,124.42,1.5001,0.8629,1.5837,1.6737,1.1368
2019-04-28,1141.93,1.1202,124.46,1.5033,0.8504,1.5948,1.6854,1.1387
2019-05-05,1144.63,1.1235,123.53,1.5069,0.8642,1.6048,1.7026,1.1367
2019-05-12,1144.81,1.1158,122.84,1.5017,0.8772,1.625,1.7114,1.1278
2019-05-19,1146.77,1.1204,122.47,1.5056,0.8813,1.6182,1.7098,1.1224
2019-05-26,1167.47,1.1169,121.09,1.5112,0.8851,1.6114,1.7111,1.1194
2019-06-02,1182.96,1.1333,122.62,1.5036,0.8898,1.6192,1.7001,1.1195
2019-06-09,1196.88,1.1209,121.69,1.5035,0.8902,1.6308,1.7266,1.1199
2019-06-16,1231.21,1.1368,122.0,1.5032,0.8922,1.6419,1.7253,1.1099
2019-06-23,1239.66,1.137,122.68,1.4886,0.8956,1.6195,1.6922,1.1099
2019-06-30,1246.81,1.1226,121.75,1.4684,0.8963,1.6083,1.6938,1.1132
2019-07-07,1256.02,1.1271,121.62,1.4687,0.8963,1.6059999999999999,1.6843,1.1093
2019-07-14,1270.07,1.1222,120.88,1.4658,0.8976,1.5934,1.6592,1.1018
2019-07-21,1274.95,1.1127,120.92,1.465,0.8986,1.6102,1.6769,1.1055
2019-07-28,1296.88,1.1109,118.42,1.4669999999999999,0.9139,1.6337,1.6981,1.0911
2019-08-04,1336.92,1.12,118.36,1.4809999999999999,0.9309,1.6504,1.7318,1.0893
2019-08-11,1364.79,1.109,117.97,1.4719,0.9127,1.6355,1.725,1.0851
2019-08-18,1370.01,1.1144,117.47,1.4804,0.9076,1.6495,1.7403,1.0862
2019-08-25,1383.33,1.0991,116.84,1.4631,0.904,1.6315,1.7424,1.0882
2019-09-01,1366.36,1.1029,117.92,1.4527,0.898,1.6108,1.7161,1.089
2019-09-08,1344.2,1.1075,119.7,1.4713,0.8859,1.6102,1.7368,1.0969
2019-09-15,1376.63,1.1018,118.52,1.4609999999999999,0.8829,1.6277,1.7605,1.0917
2019-09-22,1368.44,1.0939,118.07,1.4489,0.8901,1.6168,1.7372,1.0839
2019-09-29,1370.56,1.0978,117.41,1.4618,0.8901,1.6218,1.7375,1.0928
2019-10-06,1348.62,1.1042,119.71,1.4573,0.873,1.6264,1.7421,1.1006
2019-10-13,1333.9,1.1171,121.12,1.4663,0.8611,1.6294,1.7495,1.0996
2019-10-20,1357.9,1.1079999999999999,120.39,1.4467,0.8641,1.624,1.7451,1.1018
2019-10-27,1356.12,1.1167,120.81,1.4669,0.8632,1.6152,1.7372,1.1006
2019-11-03,1323.64,1.1018,120.42,1.4578,0.8628,1.6061,1.7412,1.099
2019-11-10,1327.69,1.1052,120.19,1.4614,0.8567,1.6205,1.7267,1.094
2019-11-17,1326.46,1.1024,119.78,1.4664,0.8591,1.6244,1.72,1.0996
2019-11-24,1331.11,1.1017,120.66,1.4627,0.8518,1.6285,1.7155,1.1018
2019-12-01,1319.97,1.1059,120.11,1.4661,0.8418,1.6171,1.6849,1.0953
2019-12-08,1327.05,1.1121,121.64,1.4644,0.8345,1.6174,1.6852,1.0943
2019-12-15,1334.23,1.1079,121.25,1.4567,0.852,1.6059,1.6779,1.0888
2019-12-22,1351.64,1.1177,122.3,1.4616,0.8546,1.6017,1.6682,1.0897
2019-12-29,1390.12,1.1159999999999999,120.66,1.4511,0.8528,1.6067,1.6747,1.0854
2020-01-05,1404.68,1.1122,121.76,1.4516,0.8516,1.6112,1.6773,1.0816
2020-01-12,1403.59,1.109,122.16,1.4487,0.8524,1.6136,1.6765,1.0737
2020-01-19,1424.63,1.1025,120.47,1.449,0.843,1.6144,1.6687,1.0708
2020-01-26,1433.38,1.1094,120.25,1.4684,0.8404,1.6578,1.7165,1.0686
2020-02-02,1434.71,1.0945,120.11,1.4569,0.8489,1.6403,1.7096,1.0702
2020-02-09,1462.98,1.0832,118.89,1.4355,0.8302,1.6131,1.6818,1.0639
2020-02-16,1515.63,1.0845,121.02,1.4345,0.8361,1.6362,1.7087,1.0609
2020-02-23,1437.56,1.1027,119.18,1.4774,0.86,1.6938,1.7634,1.0645
2020-03-01,1483.46,1.1286,118.86,1.5151,0.8649,1.6966,1.7755,1.0579
2020-03-08,1377.3,1.1106,119.86,1.5332,0.9045,1.796,1.8331,1.055
2020-03-15,1401.19,1.0695,118.51,1.5363,0.9186,1.8443,1.8730000000000002,1.0553
2020-03-22,1460.52,1.1142,120.23,1.5576,0.8944,1.807,1.8456,1.06
2020-03-29,1497.52,1.0809,117.24,1.5352,0.8815,1.8027,1.8411,1.057
2020-04-05,1545.27,1.0936,118.6,1.526,0.8781,1.7227,1.7945,1.0567
2020-04-12,1549.29,1.0878,116.92,1.5224,0.8698,1.709,1.8027,1.0516
2020-04-19,1596.98,1.0821,116.36,1.5263,0.8749,1.6944,1.7976,1.0531
2020-04-26,1548.49,1.0985,117.4,1.5468,0.8781,1.7107,1.8124,1.0557
2020-05-03,1570.18,1.0841,115.63,1.5098,0.8736,1.6601,1.767,1.0524
2020-05-10,1611.05,1.0816,115.77,1.5261,0.8935,1.6861,1.8230000000000002,1.0509
2020-05-17,1591.14,1.0902,117.32,1.526,0.8954,1.6679,1.7882,1.0586
2020-05-24,1558.49,1.1099,119.67,1.5285,0.899,1.6648,1.7893,1.067
2020-05-31,1493.74,1.1286,123.68,1.5153,0.8911,1.6194,1.7343,1.0864
2020-06-07,1537.67,1.1256,120.84,1.5292,0.8975,1.6399,1.7464,1.072
2020-06-14,1560.0,1.1177,119.46,1.5207,0.9044,1.6355,1.7443,1.0645
2020-06-21,1579.02,1.1219,120.29,1.5359,0.9095,1.6347,1.7462,1.0637
2020-06-28,1577.96,1.1249,120.94,1.5238,0.9009999999999999,1.6204,1.7215,1.064
2020-07-05,1591.94,1.13,120.8,1.536,0.8953,1.626,1.7169999999999999,1.0633
2020-07-12,1583.89,1.1428,122.29,1.5517,0.9093,1.6331,1.7426,1.0727
2020-07-19,1631.31,1.1656,123.71,1.5634,0.9111,1.6407,1.7538,1.0731
2020-07-26,1676.43,1.1774,124.66,1.5796,0.8999,1.6485,1.7761,1.0749
2020-08-02,1725.71,1.1786,124.83,1.5773,0.9028,1.6463,1.7841,1.0752
2020-08-09,1641.06,1.1841,126.21,1.5708,0.9047,1.6508,1.81,1.0763
2020-08-16,1643.72,1.1795,124.77,1.554,0.9009,1.6467,1.8030000000000002,1.0751
2020-08-23,1649.88,1.1903,125.39,1.5589,0.8913,1.6155,1.765,1.0758
2020-08-30,1632.95,1.1838,125.74,1.5458,0.8911,1.6253,1.7604,1.081
2020-09-06,1637.15,1.1845,125.75,1.5605,0.9255,1.6259,1.7764,1.0762
2020-09-13,1646.58,1.1837,123.76,1.5630000000000002,0.9163,1.6235,1.7503,1.0791
2020-09-20,1599.65,1.163,122.81,1.5566,0.9122,1.6546,1.7767,1.0797
2020-09-27,1620.07,1.1713,123.35,1.5589,0.9052,1.6349,1.7636,1.0787
2020-10-04,1630.87,1.1824,124.85,1.5511,0.9061,1.6329,1.7732,1.0761
2020-10-11,1620.21,1.1718,123.51,1.545,0.9071,1.6546,1.7736,1.0717
2020-10-18,1602.54,1.1859,124.15,1.556,0.9092,1.6607,1.7711,1.0723
2020-10-25,1612.3,1.1647,121.87,1.551,0.8997,1.6572,1.7594,1.0677
2020-11-01,1643.24,1.1872,122.67,1.5499,0.9022,1.635,1.7526,1.0687
2020-11-08,1595.17,1.1832,123.79,1.5537,0.897,1.6275,1.7278,1.0798
2020-11-15,1577.54,1.1853,123.09,1.5523,0.8921,1.6224,1.7101,1.0797
2020-11-22,1494.47,1.1962,124.52,1.5539,0.8982,1.6191,1.7023,1.0815
2020-11-29,1515.68,1.212,126.22,1.5489,0.9017,1.6319,1.7191,1.0812
2020-12-06,1517.98,1.2111,125.97,1.5465,0.9156,1.6073,1.712,1.077
2020-12-13,1534.11,1.2255,126.61,1.5666,0.9062,1.607,1.719,1.0824
2020-12-20,1536.55,1.2204,126.29,1.5705,0.9005,1.6058,1.7131,1.0848
2020-12-27,1553.76,1.2212,125.25,1.5537,0.8875,1.5852,1.6997,1.0742
2021-01-03,1512.53,1.2218,126.98,1.5496,0.9006,1.5743,1.6859,1.0818
2021-01-10,1511.83,1.2078,125.45,1.5378,0.8887,1.5678,1.6911,1.0758
2021-01-17,1522.35,1.2167,126.26,1.5495,0.8889,1.5764,1.6927,1.077
2021-01-24,1521.04,1.2136,127.04,1.5506,0.8856,1.5877,1.6869999999999998,1.0805
2021-01-31,1503.91,1.2042,126.87,1.5355,0.8766,1.5682,1.6723,1.0823
2021-02-07,1504.26,1.2118,127.15,1.5383,0.8753,1.5618,1.6765,1.0802
2021-02-14,1470.43,1.2117,127.75,1.528,0.8644,1.5394,1.6580000000000001,1.0859
2021-02-21,1435.25,1.2074,128.68,1.5381,0.8664,1.5666,1.6681,1.0966
2021-02-28,1427.02,1.1917,129.11,1.5081,0.8607,1.5501,1.6637,1.1094
2021-03-07,1443.97,1.1952,130.28,1.4905,0.8582,1.5388,1.6651,1.1112
2021-03-14,1465.43,1.1903,129.59,1.4875,0.8579,1.5371,1.6608,1.1059999999999999
2021-03-21,1468.33,1.1796,129.29,1.4827,0.8552,1.5441,1.6858,1.1072
2021-03-28,1469.35,1.1762,130.18,1.4793,0.8502,1.5462,1.6722,1.1081
2021-04-04,1464.17,1.1896,130.49,1.4912,0.868,1.5612,1.6922,1.1006
2021-04-11,1481.6,1.1983,130.34,1.4984,0.8663,1.5492,1.6771,1.1024
2021-04-18,1468.47,1.2099,130.56,1.5094,0.8718,1.5616,1.6823,1.1051
2021-04-25,1471.13,1.2018,131.32,1.4769,0.8697,1.5571,1.6776,1.0976
2021-05-02,1504.78,1.2163,132.09,1.4754,0.8703,1.5502,1.6714,1.0959
2021-05-09,1517.51,1.214,132.74,1.4692,0.861,1.5612,1.6726,1.0939
2021-05-16,1543.84,1.2179,132.68,1.4698,0.8606,1.5749,1.6977,1.0932
2021-05-23,1560.62,1.2189,133.95,1.4712,0.8591,1.5802,1.6831,1.0968
2021-05-30,1551.74,1.2242,133.95,1.4733,0.8640000000000001,1.5761,1.6867,1.0961
