Date,XAUUSD,XAUEUR,XAUGBP,XAUCAD,XAUCHF,XAUJPY,XAUAUD,XAUNZD
2010-09-13,1245.45,,,,,,,
2010-09-14,1268.85,,,,,,,
2010-09-15,1268.05,,,,,,,
2010-09-16,1275.55,,,,,,,
2010-09-17,1274.9,,,,,,,
2010-09-20,1278.35,,,,,,,
2010-09-21,1286.95,,,,,,,
2010-09-22,1291.35,,,,,,,
2010-09-23,1292.55,,,,,,,
2010-09-24,1296.95,,,,,,,
2010-09-27,1295.0,,,,,,,
2010-09-28,1309.1,,,,,,,
2010-09-29,1309.9,,,,,,,
2010-09-30,1309.5,,,,,,,
2010-10-01,1318.8,,,,,,,
2010-10-04,1315.25,,,,,,,
2010-10-05,1340.75,,,,,,,
2010-10-06,1349.4,,,,,,,
2010-10-07,1333.7,,,,,,,
2010-10-08,1346.8,,,,,,,
2010-10-11,1353.95,,,,,,,
2010-10-12,1350.6,,,,,,,
2010-10-13,1372.1,,,,,,,
2010-10-14,1381.3,,,,,,,
2010-10-15,1369.15,,,,,,,
2010-10-18,1369.8,,,,,,,
2010-10-19,1335.45,,,,,,,
2010-10-20,1346.35,,,,,,,
2010-10-21,1325.5,,,,,,,
2010-10-22,1328.2,,,,,,,
2010-10-25,1340.45,,,,,,,
2010-10-26,1339.9,,,,,,,
2010-10-27,1325.3,,,,,,,
2010-10-28,1344.35,,,,,,,
2010-10-29,1359.55,,,,,,,
2010-11-01,1351.75,,,,,,,
2010-11-02,1357.5,,,,,,,
2010-11-03,1348.65,,,,,,,
2010-11-04,1392.75,,,,,,,
2010-11-05,1393.9,,,,,,,
2010-11-08,1409.45,,,,,,,
2010-11-09,1390.95,,,,,,,
2010-11-10,1403.75,,,,,,,
2010-11-11,1409.35,,,,,,,
2010-11-12,1368.95,,,,,,,
2010-11-15,1359.49,,,,,,,
2010-11-16,1340.85,,,,,,,
2010-11-17,1337.25,,,,,,,
2010-11-18,1353.85,,,,,,,
2010-11-19,1353.5,,,,,,,
2010-11-22,1366.35,,,,,,,
2010-11-23,1377.2,,,,,,,
2010-11-24,1374.9,,,,,,,
2010-11-25,1374.62,,,,,,,
2010-11-26,1364.42,,,,,,,
2010-11-29,1368.37,,,,,,,
2010-11-30,1384.85,,,,,,,
2010-12-01,1387.1,,,,,,,
2010-12-02,1384.65,,,,,,,
2010-12-03,1415.05,,,,,,,
2010-12-06,1423.55,,,,,,,
2010-12-07,1401.89,,,,,,,
2010-12-08,1382.1,,,,,,,
2010-12-09,1387.64,,,,,,,
2010-12-10,1386.05,,,,,,,
2010-12-13,1393.76,,,,,,,
2010-12-14,1396.25,,,,,,,
2010-12-15,1379.8,,,,,,,
2010-12-16,1369.7,,,,,,,
2010-12-17,1375.41,,,,,,,
2010-12-20,1384.65,,,,,,,
2010-12-21,1385.74,,,,,,,
2010-12-22,1385.0,,,,,,,
2010-12-23,1380.35,,,,,,,
2010-12-24,1384.75,,,,,,,
2010-12-27,1384.1,,,,,,,
2010-12-28,1406.39,,,,,,,
2010-12-29,1410.95,,,,,,,
2010-12-30,1404.45,,,,,,,
2010-12-31,1421.45,,,,,,,
2011-01-03,1414.3,,,,,,,
2011-01-04,1380.6,,,,,,,
2011-01-05,1377.48,,,,,,,
2011-01-06,1371.4,,,,,,,
2011-01-07,1369.6,,,,,,,
2011-01-10,1375.05,,,,,,,
2011-01-11,1382.45,,,,,,,
2011-01-12,1386.5,,,,,,,
2011-01-13,1374.36,,,,,,,
2011-01-14,1361.85,,,,,,,
2011-01-17,1362.78,,,,,,,
2011-01-18,1367.76,,,,,,,
2011-01-19,1370.2,,,,,,,
2011-01-20,1345.85,,,,,,,
2011-01-21,1342.51,,,,,,,
2011-01-24,1334.7,,,,,,,
2011-01-25,1333.75,,,,,,,
2011-01-26,1345.89,,,,,,,
2011-01-27,1311.49,,,,,,,
2011-01-28,1335.35,,,,,,,
2011-01-31,1332.19,,,,,,,
2011-02-01,1340.6,,,,,,,
2011-02-02,1336.8,,,,,,,
2011-02-03,1353.2,,,,,,,
2011-02-04,1349.25,,,,,,,
2011-02-07,1349.1,,,,,,,
2011-02-08,1364.0,,,,,,,
2011-02-09,1362.95,,,,,,,
2011-02-10,1362.01,,,,,,,
2011-02-11,1356.1,,,,,,,
2011-02-14,1362.31,,,,,,,
2011-02-15,1373.4,,,,,,,
2011-02-16,1375.11,,,,,,,
2011-02-17,1383.67,,,,,,,
2011-02-18,1387.3,,,,,,,
2011-02-21,1406.45,,,,,,,
2011-02-22,1398.15,,,,,,,
2011-02-23,1410.45,,,,,,,
2011-02-24,1400.25,,,,,,,
2011-02-25,1409.25,,,,,,,
2011-02-28,1411.65,,,,,,,
2011-03-01,1433.85,,,,,,,
2011-03-02,1434.95,,,,,,,
2011-03-03,1416.4,,,,,,,
2011-03-04,1429.3,,,,,,,
2011-03-07,1433.17,,,,,,,
2011-03-08,1428.89,,,,,,,
2011-03-09,1429.5,,,,,,,
2011-03-10,1413.45,,,,,,,
2011-03-11,1417.4,,,,,,,
2011-03-14,1428.65,,,,,,,
2011-03-15,1395.95,,,,,,,
2011-03-16,1401.3,,,,,,,
2011-03-17,1404.4,,,,,,,
2011-03-18,1419.55,,,,,,,
2011-03-21,1427.05,,,,,,,
2011-03-22,1428.55,,,,,,,
2011-03-23,1438.2,,,,,,,
2011-03-24,1431.1,,,,,,,
2011-03-25,1429.65,,,,,,,
2011-03-28,1420.65,,,,,,,
2011-03-29,1418.8,,,,,,,
2011-03-30,1423.88,,,,,,,
2011-03-31,1432.0,,,,,,,
2011-04-01,1428.38,,,,,,,
2011-04-04,1436.94,,,,,,,
2011-04-05,1451.1,,,,,,,
2011-04-06,1457.5,,,,,,,
2011-04-07,1458.5,,,,,,,
2011-04-08,1475.1,,,,,,,
2011-04-11,1463.4,,,,,,,
2011-04-12,1453.6,,,,,,,
2011-04-13,1457.75,,,,,,,
2011-04-14,1474.9,,,,,,,
2011-04-15,1486.5,,,,,,,
2011-04-18,1495.51,,,,,,,
2011-04-19,1495.1,,,,,,,
2011-04-20,1502.35,,,,,,,
2011-04-21,1504.35,,,,,,,
2011-04-22,1508.13,,,,,,,
2011-04-25,1507.25,,,,,,,
2011-04-26,1507.05,,,,,,,
2011-04-27,1526.9,,,,,,,
2011-04-28,1535.45,,,,,,,
2011-04-29,1565.6,,,,,,,
2011-05-02,1545.0,,,,,,,
2011-05-03,1536.83,,,,,,,
2011-05-04,1515.95,,,,,,,
2011-05-05,1473.65,,,,,,,
2011-05-06,1495.25,,,,,,,
2011-05-09,1513.05,,,,,,,
2011-05-10,1515.72,,,,,,,
2011-05-11,1500.25,,,,,,,
2011-05-12,1502.85,,,,,,,
2011-05-13,1494.55,,,,,,,
2011-05-16,1489.7,,,,,,,
2011-05-17,1486.85,,,,,,,
2011-05-18,1497.0,,,,,,,
2011-05-19,1493.6,,,,,,,
2011-05-20,1513.55,,,,,,,
2011-05-23,1517.2,,,,,,,
2011-05-24,1526.4,,,,,,,
2011-05-25,1525.95,,,,,,,
2011-05-26,1519.05,,,,,,,
2011-05-27,1536.65,,,,,,,
2011-05-30,1538.45,,,,,,,
2011-05-31,1535.35,,,,,,,
2011-06-01,1540.7,,,,,,,
2011-06-02,1533.9,,,,,,,
2011-06-03,1542.5,,,,,,,
2011-06-06,1544.0,,,,,,,
2011-06-07,1544.25,,,,,,,
2011-06-08,1537.55,,,,,,,
2011-06-09,1544.35,,,,,,,
2011-06-10,1531.9,,,,,,,
2011-06-13,1515.23,,,,,,,
2011-06-14,1524.1,,,,,,,
2011-06-15,1530.7,,,,,,,
2011-06-16,1528.85,,,,,,,
2011-06-17,1539.5,,,,,,,
2011-06-20,1540.45,,,,,,,
2011-06-21,1546.2,,,,,,,
2011-06-22,1547.8,,,,,,,
2011-06-23,1520.85,,,,,,,
2011-06-24,1502.15,,,,,,,
2011-06-27,1497.0,,,,,,,
2011-06-28,1501.0,,,,,,,
2011-06-29,1512.05,,,,,,,
2011-06-30,1500.1,,,,,,,
2011-07-01,1486.5,,,,,,,
2011-07-04,1495.95,,,,,,,
2011-07-05,1516.3,,,,,,,
2011-07-06,1529.5,,,,,,,
2011-07-07,1532.55,,,,,,,
2011-07-08,1544.25,,,,,,,
2011-07-11,1554.1,,,,,,,
2011-07-12,1567.2,,,,,,,
2011-07-13,1582.25,,,,,,,
2011-07-14,1587.25,,,,,,,
2011-07-15,1594.1,,,,,,,
2011-07-18,1605.4,,,,,,,
2011-07-19,1588.35,,,,,,,
2011-07-20,1602.1,,,,,,,
2011-07-21,1589.9,,,,,,,
2011-07-22,1599.25,,,,,,,
2011-07-25,1614.55,,,,,,,
2011-07-26,1619.3,,,,,,,
2011-07-27,1613.5,,,,,,,
2011-07-28,1616.85,,,,,,,
2011-07-29,1626.64,,,,,,,
2011-08-01,1620.1,,,,,,,
2011-08-02,1659.75,,,,,,,
2011-08-03,1661.2,,,,,,,
2011-08-04,1648.4,,,,,,,
2011-08-05,1665.0,,,,,,,
2011-08-08,1717.35,,,,,,,
2011-08-09,1743.9,,,,,,,
2011-08-10,1795.0,,,,,,,
2011-08-11,1767.9,,,,,,,
2011-08-12,1746.6,,,,,,,
2011-08-15,1765.5,,,,,,,
2011-08-16,1786.3,,,,,,,
2011-08-17,1788.65,,,,,,,
2011-08-18,1824.35,,,,,,,
2011-08-19,1852.45,,,,,,,
2011-08-22,1898.1,,,,,,,
2011-08-23,1830.15,,,,,,,
2011-08-24,1751.05,,,,,,,
2011-08-25,1771.6,,,,,,,
2011-08-26,1828.55,,,,,,,
2011-08-29,1788.45,,,,,,,
2011-08-30,1835.3,,,,,,,
2011-08-31,1823.8,,,,,,,
2011-09-01,1825.05,,,,,,,
2011-09-02,1884.2,,,,,,,
2011-09-05,1900.49,,,,,,,
2011-09-06,1873.72,,,,,,,
2011-09-07,1816.96,,,,,,,
2011-09-08,1868.76,,,,,,,
2011-09-09,1857.81,,,,,,,
2011-09-12,1813.75,,,,,,,
2011-09-13,1833.8,,,,,,,
2011-09-14,1819.7,,,,,,,
2011-09-15,1789.14,,,,,,,
2011-09-16,1811.95,,,,,,,
2011-09-19,1778.75,,,,,,,
2011-09-20,1803.75,,,,,,,
2011-09-21,1781.79,,,,,,,
2011-09-22,1735.83,,,,,,,
2011-09-23,1656.59,,,,,,,
2011-09-26,1627.35,,,,,,,
2011-09-27,1649.95,,,,,,,
2011-09-28,1608.8,,,,,,,
2011-09-29,1614.55,,,,,,,
2011-09-30,1623.75,,,,,,,
2011-10-03,1660.95,,,,,,,
2011-10-04,1624.3,,,,,,,
2011-10-05,1640.9,,,,,,,
2011-10-06,1650.63,,,,,,,
2011-10-07,1639.45,,,,,,,
2011-10-10,1675.44,,,,,,,
2011-10-11,1663.1,,,,,,,
2011-10-12,1677.2,,,,,,,
2011-10-13,1666.7,,,,,,,
2011-10-14,1679.95,,,,,,,
2011-10-17,1670.65,,,,,,,
2011-10-18,1655.15,,,,,,,
2011-10-19,1641.8,,,,,,,
2011-10-20,1619.1,,,,,,,
2011-10-21,1641.02,,,,,,,
2011-10-24,1652.68,,,,,,,
2011-10-25,1705.35,,,,,,,
2011-10-26,1725.75,,,,,,,
2011-10-27,1744.45,,,,,,,
2011-10-28,1742.95,,,,,,,
2011-10-31,1715.25,,,,,,,
2011-11-01,1720.3,,,,,,,
2011-11-02,1737.0,,,,,,,
2011-11-03,1763.15,,,,,,,
2011-11-04,1754.15,,,,,,,
2011-11-07,1795.86,,,,,,,
2011-11-08,1785.0,,,,,,,
2011-11-09,1772.24,,,,,,,
2011-11-10,1759.2,,,,,,,
2011-11-11,1788.99,,,,,,,
2011-11-14,1781.0,,,,,,,
2011-11-15,1781.4,,,,,,,
2011-11-16,1762.35,,,,,,,
2011-11-17,1719.1,,,,,,,
2011-11-18,1723.05,,,,,,,
2011-11-21,1680.85,,,,,,,
2011-11-22,1699.2,,,,,,,
2011-11-23,1693.3,,,,,,,
2011-11-24,1694.75,,,,,,,
2011-11-25,1680.13,,,,,,,
2011-11-28,1712.3,,,,,,,
2011-11-29,1716.75,,,,,,,
2011-11-30,1745.7,,,,,,,
2011-12-01,1745.25,,,,,,,
2011-12-02,1745.25,,,,,,,
2011-12-05,1721.64,,,,,,,
2011-12-06,1728.2,,,,,,,
2011-12-07,1742.1,,,,,,,
2011-12-08,1708.8,,,,,,,
2011-12-09,1711.1,,,,,,,
2011-12-12,1666.3,,,,,,,
2011-12-13,1632.1,,,,,,,
2011-12-14,1575.1,,,,,,,
2011-12-15,1570.7,,,,,,,
2011-12-16,1597.95,,,,,,,
2011-12-19,1594.1,,,,,,,
2011-12-20,1615.65,,,,,,,
2011-12-21,1615.15,,,,,,,
2011-12-22,1604.7,,,,,,,
2011-12-23,1606.6,,,,,,,
2011-12-26,1605.82,,,,,,,
2011-12-27,1592.9,,,,,,,
2011-12-28,1553.0,,,,,,,
2011-12-29,1546.7,,,,,,,
2011-12-30,1564.3,,,,,,,
2012-01-02,1566.27,,,,,,,
2012-01-03,1604.14,,,,,,,
2012-01-04,1612.4,,,,,,,
2012-01-05,1623.0,,,,,,,
2012-01-06,1616.85,,,,,,,
2012-01-09,1611.5,,,,,,,
2012-01-10,1631.56,,,,,,,
2012-01-11,1641.8,,,,,,,
2012-01-12,1650.1,,,,,,,
2012-01-13,1639.35,,,,,,,
2012-01-16,1643.4,,,,,,,
2012-01-17,1651.74,,,,,,,
2012-01-18,1661.25,,,,,,,
2012-01-19,1657.6,,,,,,,
2012-01-20,1666.9,,,,,,,
2012-01-23,1677.0,,,,,,,
2012-01-24,1665.2,,,,,,,
2012-01-25,1711.9,,,,,,,
2012-01-26,1721.5,,,,,,,
2012-01-27,1738.89,,,,,,,
2012-01-30,1730.05,,,,,,,
2012-01-31,1739.43,,,,,,,
2012-02-01,1743.6,,,,,,,
2012-02-02,1759.99,,,,,,,
2012-02-03,1725.3,,,,,,,
2012-02-06,1720.3,,,,,,,
2012-02-07,1746.5,,,,,,,
2012-02-08,1733.55,,,,,,,
2012-02-09,1729.6,,,,,,,
2012-02-10,1719.85,,,,,,,
2012-02-13,1722.5,,,,,,,
2012-02-14,1720.1,,,,,,,
2012-02-15,1729.01,,,,,,,
2012-02-16,1728.7,,,,,,,
2012-02-17,1722.45,,,,,,,
2012-02-20,1734.0,,,,,,,
2012-02-21,1759.15,,,,,,,
2012-02-22,1777.55,,,,,,,
2012-02-23,1780.1,,,,,,,
2012-02-24,1773.49,,,,,,,
2012-02-27,1766.3,,,,,,,
2012-02-28,1785.85,,,,,,,
2012-02-29,1695.2,,,,,,,
2012-03-01,1716.55,,,,,,,
2012-03-02,1712.3,,,,,,,
2012-03-05,1706.7,,,,,,,
2012-03-06,1674.0,,,,,,,
2012-03-07,1684.95,,,,,,,
2012-03-08,1700.65,,,,,,,
2012-03-09,1713.09,,,,,,,
2012-03-12,1700.53,,,,,,,
2012-03-13,1675.5,,,,,,,
2012-03-14,1643.6,,,,,,,
2012-03-15,1658.23,,,,,,,
2012-03-16,1660.65,,,,,,,
2012-03-19,1664.55,,,,,,,
2012-03-20,1650.35,,,,,,,
2012-03-21,1650.5,,,,,,,
2012-03-22,1644.85,,,,,,,
2012-03-23,1662.26,,,,,,,
2012-03-26,1689.98,,,,,,,
2012-03-27,1680.05,,,,,,,
2012-03-28,1662.18,,,,,,,
2012-03-29,1661.38,,,,,,,
2012-03-30,1668.9,,,,,,,
2012-04-02,1677.75,,,,,,,
2012-04-03,1645.33,,,,,,,
2012-04-04,1620.23,,,,,,,
2012-04-05,1631.25,,,,,,,
2012-04-06,1639.49,,,,,,,
2012-04-09,1641.28,,,,,,,
2012-04-10,1660.35,,,,,,,
2012-04-11,1657.95,,,,,,,
2012-04-12,1675.48,,,,,,,
2012-04-13,1659.0,,,,,,,
2012-04-16,1652.1,,,,,,,
2012-04-17,1649.9,,,,,,,
2012-04-18,1642.07,,,,,,,
2012-04-19,1643.6,,,,,,,
2012-04-20,1642.7,,,,,,,
2012-04-23,1638.7,,,,,,,
2012-04-24,1641.0,,,,,,,
2012-04-25,1644.7,,,,,,,
2012-04-26,1656.9,,,,,,,
2012-04-27,1662.05,,,,,,,
2012-04-30,1664.36,,,,,,,
2012-05-01,1662.1,,,,,,,
2012-05-02,1653.5,,,,,,,
2012-05-03,1635.76,,,,,,,
2012-05-04,1642.83,,,,,,,
2012-05-07,1639.15,,,,,,,
2012-05-08,1605.0,,,,,,,
2012-05-09,1589.34,,,,,,,
2012-05-10,1593.66,,,,,,,
2012-05-11,1580.05,,,,,,,
2012-05-14,1556.85,,,,,,,
2012-05-15,1544.45,,,,,,,
2012-05-16,1540.05,,,,,,,
2012-05-17,1574.0,,,,,,,
2012-05-18,1593.09,,,,,,,
2012-05-21,1592.65,,,,,,,
2012-05-22,1568.95,,,,,,,
2012-05-23,1562.0,,,,,,,
2012-05-24,1559.0,,,,,,,
2012-05-25,1573.45,,,,,,,
2012-05-28,1573.33,,,,,,,
2012-05-29,1555.75,,,,,,,
2012-05-30,1562.45,,,,,,,
2012-05-31,1560.7,,,,,,,
2012-06-01,1626.25,,,,,,,
2012-06-04,1618.4,,,,,,,
2012-06-05,1617.1,,,,,,,
2012-06-06,1620.4,,,,,,,
2012-06-07,1589.0,,,,,,,
2012-06-08,1594.45,,,,,,,
2012-06-11,1596.45,,,,,,,
2012-06-12,1610.05,,,,,,,
2012-06-13,1618.35,,,,,,,
2012-06-14,1623.32,,,,,,,
2012-06-15,1626.76,,,,,,,
2012-06-18,1628.4,,,,,,,
2012-06-19,1618.07,,,,,,,
2012-06-20,1605.9,,,,,,,
2012-06-21,1565.3,,,,,,,
2012-06-22,1572.15,,,,,,,
2012-06-25,1584.6,,,,,,,
2012-06-26,1572.15,,,,,,,
2012-06-27,1574.3,,,,,,,
2012-06-28,1551.9,,,,,,,
2012-06-29,1598.6,,,,,,,
2012-07-02,1596.35,,,,,,,
2012-07-03,1616.65,,,,,,,
2012-07-04,1615.63,,,,,,,
2012-07-05,1604.75,,,,,,,
2012-07-06,1582.9,,,,,,,
2012-07-09,1587.15,,,,,,,
2012-07-10,1566.5,,,,,,,
2012-07-11,1576.9,,,,,,,
2012-07-12,1572.4,,,,,,,
2012-07-13,1589.05,,,,,,,
2012-07-16,1589.35,,,,,,,
2012-07-17,1582.75,,,,,,,
2012-07-18,1573.8,,,,,,,
2012-07-19,1582.05,,,,,,,
2012-07-20,1583.63,,,,,,,
2012-07-23,1576.9,,,,,,,
2012-07-24,1580.5,,,,,,,
2012-07-25,1605.38,,,,,,,
2012-07-26,1616.2,,,,,,,
2012-07-27,1623.28,,,,,,,
2012-07-30,1621.1,,,,,,,
2012-07-31,1613.9,,,,,,,
2012-08-01,1599.2,,,,,,,
2012-08-02,1590.35,,,,,,,
2012-08-03,1604.3,,,,,,,
2012-08-06,1611.0,,,,,,,
2012-08-07,1611.18,,,,,,,
2012-08-08,1611.9,,,,,,,
2012-08-09,1617.7,,,,,,,
2012-08-10,1620.05,,,,,,,
2012-08-13,1610.15,,,,,,,
2012-08-14,1598.65,,,,,,,
2012-08-15,1603.38,,,,,,,
2012-08-16,1614.8,,,,,,,
2012-08-17,1615.8,,,,,,,
2012-08-20,1620.7,,,,,,,
2012-08-21,1638.5,,,,,,,
2012-08-22,1654.0,,,,,,,
2012-08-23,1670.65,,,,,,,
2012-08-24,1670.35,,,,,,,
2012-08-27,1664.1,,,,,,,
2012-08-28,1667.03,,,,,,,
2012-08-29,1656.55,,,,,,,
2012-08-30,1656.15,,,,,,,
2012-08-31,1691.15,,,,,,,
2012-09-03,1692.4,,,,,,,
2012-09-04,1696.4,,,,,,,
2012-09-05,1693.65,,,,,,,
2012-09-06,1701.65,,,,,,,
2012-09-07,1736.5,,,,,,,
2012-09-10,1725.8,,,,,,,
2012-09-11,1731.75,,,,,,,
2012-09-12,1731.5,,,,,,,
2012-09-13,1766.9,,,,,,,
2012-09-14,1772.48,,,,,,,
2012-09-17,1761.45,,,,,,,
2012-09-18,1770.95,,,,,,,
2012-09-19,1769.8,,,,,,,
2012-09-20,1766.7,,,,,,,
2012-09-21,1773.05,,,,,,,
2012-09-24,1764.15,,,,,,,
2012-09-25,1760.65,,,,,,,
2012-09-26,1752.2,,,,,,,
2012-09-27,1777.9,,,,,,,
2012-09-28,1771.22,,,,,,,
2012-10-01,1774.4,,,,,,,
2012-10-02,1778.0,,,,,,,
2012-10-03,1779.15,,,,,,,
2012-10-04,1790.55,,,,,,,
2012-10-05,1780.98,,,,,,,
2012-10-08,1774.9,,,,,,,
2012-10-09,1764.15,,,,,,,
2012-10-10,1762.55,,,,,,,
2012-10-11,1768.8,,,,,,,
2012-10-12,1754.25,,,,,,,
2012-10-15,1736.1,,,,,,,
2012-10-16,1747.8,,,,,,,
2012-10-17,1750.3,,,,,,,
2012-10-18,1741.7,,,,,,,
