Date,US Coffee C,US Cotton #2,US Sugar #11,Orange Juice,US Cocoa,Lumber,London Cocoa,London Coffee,London Sugar
2012-08-13,164.1,72.18,20.39,113.65,2388.0,311.1,1623.0,2130.0,574.0
2012-08-14,163.05,71.9,20.32,115.3,2430.0,307.8,1647.0,2070.0,572.3
2012-08-15,161.9,72.75,20.29,125.3,2429.0,315.0,1638.0,2049.0,565.3
2012-08-16,158.85,72.42,20.15,120.35,2424.0,308.7,1608.0,2064.0,559.5
2012-08-17,160.3,73.23,20.18,119.75,2487.0,308.7,1624.0,2063.0,559.5
2012-08-20,161.2,74.42,20.5,125.65,2465.0,300.7,1605.0,2065.0,566.2
2012-08-21,160.65,76.44,19.78,130.55,2473.0,295.3,1602.0,2072.0,547.9
2012-08-22,158.95,75.74,19.94,139.1,2420.0,291.1,1574.0,2043.0,551.3
2012-08-23,160.25,75.94,19.59,136.6,2425.0,292.5,1570.0,2006.0,547.1
2012-08-24,162.6,74.41,19.58,139.1,2437.0,291.2,1573.0,2018.0,549.4
2012-08-26,163.15,74.41,19.72,118.43,,,1574.0,2057.0,
2012-08-27,167.05,75.27,19.56,129.3,2518.0,290.6,1574.0,2057.0,549.25
2012-08-28,167.75,75.03,20.13,125.4,2614.0,287.0,1677.0,2034.0,559.9
2012-08-29,166.4,75.75,19.76,128.7,2619.0,287.2,1677.0,2034.0,556.8
2012-08-30,163.0,76.1,19.75,129.8,2642.0,288.4,1687.0,2024.0,559.1
2012-08-31,164.55,76.36,19.78,131.9,2656.0,288.1,1686.0,2038.0,566.4
2012-09-03,,,,,,,1652.0,2066.0,563.3
2012-09-04,164.9,75.2,19.34,132.3,2591.0,282.2,1651.0,2045.0,557.4
2012-09-05,160.45,74.93,19.01,135.1,2702.0,283.4,1702.0,2019.0,552.2
2012-09-06,157.9,75.74,18.87,135.3,2744.0,286.0,1718.0,2012.0,545.9
2012-09-07,162.7,75.77,19.38,138.45,2724.0,284.3,1704.0,2049.0,556.3
2012-09-10,173.4,75.18,19.43,137.3,2696.0,286.5,1694.0,2059.0,558.4
2012-09-11,177.25,74.5,19.44,124.1,2674.0,288.7,1665.0,2049.0,556.5
2012-09-12,177.15,72.9,19.72,126.75,2676.0,288.6,1675.0,2050.0,557.9
2012-09-13,178.5,73.72,19.71,129.3,2660.0,289.5,1677.0,2059.0,569.2
2012-09-14,180.8,75.41,19.91,132.15,2642.0,288.0,1692.0,2060.0,576.5
2012-09-16,180.8,75.41,19.9,130.7,,,1692.0,2083.0,
2012-09-17,175.05,75.33,20.03,129.1,2584.0,276.0,1663.0,2041.0,575.7
2012-09-18,177.4,75.72,19.44,126.5,2532.0,273.1,1633.0,2005.0,563.3
2012-09-19,174.4,76.09,18.96,126.6,2538.0,274.1,1642.0,2010.0,552.0
2012-09-20,168.6,75.16,19.21,126.05,2519.0,277.2,1635.0,2041.0,557.0
2012-09-21,173.3,73.31,19.38,124.85,2521.0,278.0,1626.0,2083.0,560.9
2012-09-24,172.3,72.86,19.5,118.3,2446.0,275.4,1583.0,2084.0,567.8
2012-09-25,173.65,72.28,19.86,114.45,2483.0,272.4,1598.0,2144.0,576.1
2012-09-26,169.45,71.07,19.57,113.0,2469.0,269.9,1597.0,2130.0,570.3
2012-09-27,174.3,71.25,19.6,114.4,2482.0,271.2,1601.0,2188.0,573.2
2012-09-28,173.5,70.72,19.58,113.15,2516.0,279.0,1631.0,2188.0,574.5
2012-10-01,178.05,70.89,21.13,113.6,2450.0,284.8,1580.0,2179.0,582.1
2012-10-02,183.65,71.81,21.59,116.05,2475.0,281.9,1599.0,2200.0,592.6
2012-10-03,181.05,71.64,21.58,116.0,2416.0,277.5,1564.0,2180.0,591.1
2012-10-04,175.05,71.94,21.6,115.5,2395.0,274.6,1532.0,2152.0,598.0
2012-10-05,168.1,71.46,21.54,115.1,2382.0,276.1,1525.0,2095.0,597.3
2012-10-07,167.77,71.46,21.54,114.57,,,1525.0,2095.0,
2012-10-08,169.1,71.46,21.42,112.75,2381.0,274.5,1538.0,2064.0,595.0
2012-10-09,165.3,71.78,21.47,112.0,2417.0,272.8,1562.0,2066.0,598.3
2012-10-10,163.45,71.99,21.26,111.3,2372.0,277.6,1535.0,2098.0,590.4
2012-10-11,160.75,70.99,20.45,113.6,2351.0,283.4,1518.0,2076.0,568.4
2012-10-12,161.7,71.42,20.05,112.6,2366.0,284.7,1523.0,2052.0,557.8
2012-10-14,162.35,71.42,20.14,112.63,,,1523.0,2052.0,
2012-10-15,160.85,72.32,19.85,112.3,2354.0,286.9,1514.0,2036.0,554.3
2012-10-16,162.8,74.66,20.17,113.05,2418.0,296.6,1550.0,2039.0,557.9
2012-10-17,161.5,77.86,20.11,117.35,2385.0,303.8,1527.0,2032.0,555.3
2012-10-18,158.6,77.47,19.79,114.4,2438.0,302.8,1575.0,2021.0,541.0
2012-10-19,161.65,76.73,20.23,113.0,2489.0,298.2,1614.0,2063.0,547.9
2012-10-22,164.5,76.91,20.06,112.15,2516.0,297.2,1628.0,2058.0,550.1
2012-10-23,160.85,74.22,19.65,111.15,2498.0,298.7,1630.0,2035.0,542.0
2012-10-24,159.8,72.6,19.68,110.4,2399.0,305.4,1563.0,2039.0,545.7
2012-10-25,161.0,72.9,19.53,112.1,2402.0,302.5,1556.0,2029.0,543.8
2012-10-26,157.75,72.4,19.35,112.1,2383.0,308.6,1544.0,1996.0,545.2
2012-10-29,161.65,72.69,19.41,108.25,2350.0,309.7,1534.0,1989.0,543.8
2012-10-30,157.2,70.83,19.56,107.45,2390.0,308.8,1544.0,1955.0,544.7
2012-10-31,154.65,70.22,19.46,106.25,2388.0,318.8,1548.0,1940.0,541.8
2012-11-01,153.45,70.35,19.38,105.7,2420.0,319.0,1562.0,1958.0,538.6
2012-11-02,154.7,70.26,19.45,105.0,2447.0,315.4,1582.0,1952.0,537.1
2012-11-05,150.9,70.48,19.33,107.5,2444.0,314.4,1579.0,1927.0,537.6
2012-11-06,150.6,70.07,19.59,110.4,2462.0,324.7,1587.0,1903.0,541.4
2012-11-07,151.2,69.86,18.95,110.9,2399.0,320.0,1551.0,1903.0,531.0
2012-11-08,151.4,69.4,18.84,108.95,2337.0,314.0,1519.0,1943.0,525.9
2012-11-09,149.9,69.75,19.06,107.35,2358.0,325.0,1540.0,1944.0,529.5
2012-11-12,153.05,70.75,19.36,106.1,2381.0,323.9,1545.0,1951.0,536.7
2012-11-13,146.0,70.69,19.35,109.55,2395.0,320.2,1553.0,1877.0,537.0
2012-11-14,147.7,71.75,19.24,112.8,2468.0,320.1,1597.0,1875.0,530.9
2012-11-15,149.0,73.76,19.04,116.25,2502.0,324.0,1604.0,1893.0,533.2
2012-11-16,147.3,72.5,19.15,117.3,2457.0,325.5,1556.0,1899.0,509.3
2012-11-19,151.4,71.98,19.94,117.05,2481.0,330.2,1560.0,1896.0,526.3
2012-11-20,143.75,72.81,19.9,122.0,2506.0,324.1,1579.0,1862.0,523.9
2012-11-21,144.8,72.68,19.64,125.4,2531.0,318.6,1588.0,1850.0,518.0
2012-11-22,,,,,,,1576.0,1862.0,522.4
2012-11-23,142.15,71.72,19.14,126.0,2562.0,318.1,1598.0,1850.0,510.6
2012-11-26,139.9,72.61,19.15,127.45,2538.0,319.1,1586.0,1839.0,509.4
2012-11-27,139.8,72.35,19.23,126.05,2502.0,329.1,1564.0,1906.0,510.7
2012-11-28,144.65,72.46,19.16,123.25,2508.0,339.1,1577.0,1930.0,509.6
2012-11-29,146.15,73.25,19.34,124.1,2526.0,340.5,1593.0,1933.0,513.3
2012-11-30,142.1,73.78,19.34,123.25,2538.0,340.1,1593.0,1933.0,516.1
2012-12-02,149.88,73.78,19.33,122.28,,,1593.0,1916.0,
2012-12-03,141.7,73.63,19.75,122.4,2562.0,334.2,1603.0,1907.0,523.4
2012-12-04,137.35,72.94,19.44,123.6,2491.0,335.2,1592.0,1877.0,518.1
2012-12-05,139.6,73.21,19.57,124.45,2460.0,335.6,1588.0,1881.0,520.5
2012-12-06,140.45,73.49,19.36,125.2,2473.0,345.6,1620.0,1905.0,518.5
2012-12-07,142.1,73.8,19.21,124.55,2471.0,343.2,1621.0,1896.0,515.5
2012-12-10,138.1,73.53,18.76,125.35,2429.0,344.0,1595.0,1874.0,506.0
2012-12-11,141.15,74.78,18.88,129.9,2434.0,345.9,1518.0,1888.0,508.2
2012-12-12,138.15,75.24,18.54,134.1,2490.0,347.8,1533.0,1897.0,500.2
2012-12-13,135.25,74.38,18.54,137.25,2452.0,345.0,1530.0,1929.0,499.8
2012-12-14,137.4,75.11,19.01,137.9,2435.0,355.0,1545.0,1908.0,508.7
2012-12-17,137.95,75.68,19.41,138.0,2425.0,358.2,1532.0,1863.0,520.8
2012-12-18,133.5,76.04,19.39,139.55,2397.0,358.7,1511.0,1847.0,520.9
2012-12-19,144.9,75.96,19.23,141.5,2358.0,358.7,1484.0,1877.0,517.8
2012-12-20,142.95,75.69,19.25,137.6,2328.0,356.6,1471.0,1918.0,516.2
2012-12-21,146.6,76.19,19.25,133.05,2312.0,366.6,1469.0,1933.0,518.3
2012-12-24,147.0,76.43,19.02,131.9,2273.0,376.6,1460.0,1954.0,516.5
2012-12-26,148.3,77.07,19.05,130.6,2263.0,390.5,1460.0,1906.0,516.8
2012-12-27,147.9,76.03,19.45,130.3,2255.0,386.4,1441.0,1960.0,522.4
2012-12-28,146.85,74.88,19.42,125.5,2249.0,378.5,1438.0,1961.0,522.0
2012-12-31,143.8,75.24,19.51,116.05,2236.0,373.9,1435.0,1963.0,523.7
2013-01-02,149.4,75.53,19.69,115.7,2259.0,378.0,1429.0,1988.0,528.4
2013-01-03,146.5,75.68,19.1,111.1,2256.0,370.4,1433.0,1995.0,514.6
2013-01-04,147.35,74.95,18.85,112.6,2220.0,369.4,1422.0,1997.0,510.4
2013-01-07,150.4,75.68,18.86,109.65,2267.0,375.0,1441.0,2013.0,510.8
2013-01-08,148.15,75.12,18.67,108.6,2215.0,370.5,1421.0,1965.0,505.8
2013-01-09,147.9,74.81,18.72,110.05,2223.0,370.5,1426.0,1961.0,507.0
2013-01-10,149.65,75.03,18.96,113.13,2269.0,373.8,1442.0,1968.0,512.5
2013-01-11,153.35,75.61,19.17,112.8,2256.0,371.4,1438.0,1994.0,514.8
2013-01-14,153.3,75.51,18.9,111.5,2267.0,376.2,1451.0,2021.0,507.7
2013-01-15,152.5,76.18,18.62,110.3,2270.0,367.6,1455.0,1998.0,502.0
2013-01-16,153.0,77.17,18.45,112.3,2256.0,375.4,1455.0,2004.0,499.6
2013-01-17,155.5,77.81,18.42,112.35,2300.0,369.4,1489.0,2028.0,497.5
2013-01-18,156.3,78.72,18.37,114.55,2285.0,362.3,1482.0,2026.0,492.0
2013-01-20,155.68,78.72,18.45,114.22,,,1482.0,1976.0,
2013-01-21,,,,,,,1483.0,2020.0,489.8
2013-01-22,148.6,79.96,18.12,115.2,2213.0,353.3,1443.0,1988.0,483.2
2013-01-23,150.4,80.47,18.5,115.6,2215.0,356.8,1447.0,2012.0,489.6
2013-01-24,146.55,82.34,18.49,113.2,2195.0,360.7,1438.0,1996.0,487.3
2013-01-25,148.3,80.76,18.38,113.4,2173.0,358.8,1417.0,1987.0,486.7
2013-01-28,149.0,81.33,18.73,114.05,2161.0,352.7,1421.0,1990.0,494.4
2013-01-29,149.8,82.43,18.38,114.3,2195.0,352.3,1435.0,1986.0,487.8
2013-01-30,147.7,83.03,18.71,119.3,2179.0,342.7,1420.0,2018.0,496.8
2013-01-31,146.95,83.03,18.78,119.7,2205.0,352.7,1428.0,2018.0,499.4
2013-02-01,147.95,83.04,18.89,121.75,2205.0,362.7,1435.0,2049.0,502.5
2013-02-04,144.35,81.61,18.73,120.4,2192.0,369.0,1427.0,2036.0,498.5
2013-02-05,144.05,81.79,18.56,121.85,2246.0,379.0,1464.0,2066.0,496.8
2013-02-06,142.1,81.95,18.19,120.0,2223.0,389.0,1452.0,2069.0,492.7
2013-02-07,140.3,81.44,18.16,121.1,2238.0,382.8,1457.0,2098.0,490.4
2013-02-08,141.05,82.74,18.14,120.55,2232.0,387.8,1442.0,2123.0,485.4
2013-02-11,140.15,82.89,18.44,121.4,2174.0,384.3,1415.0,2078.0,488.5
2013-02-12,140.65,81.61,18.08,127.95,2179.0,389.3,1412.0,2070.0,484.1
2013-02-13,138.75,81.11,18.23,129.7,2143.0,393.9,1423.0,2066.0,498.0
2013-02-14,138.0,80.98,17.94,130.65,2129.0,395.5,1418.0,2030.0,490.4
2013-02-15,136.95,81.27,18.0,128.85,2141.0,399.8,1409.0,2022.0,490.3
2013-02-18,,,,,,,1400.0,2019.0,497.9
2013-02-19,136.5,84.29,18.22,124.3,2129.0,389.8,1399.0,2006.0,495.6
2013-02-20,141.0,84.48,18.35,125.6,2127.0,383.2,1404.0,2021.0,501.2
2013-02-21,141.75,83.11,18.12,128.05,2143.0,378.0,1419.0,2030.0,498.0
2013-02-22,143.1,82.96,18.24,128.7,2161.0,376.4,1424.0,2048.0,505.5
2013-02-25,142.6,81.73,18.01,129.35,2144.0,369.0,1434.0,2035.0,505.5
2013-02-26,142.9,81.89,17.79,126.65,2126.0,375.1,1416.0,2040.0,508.8
2013-02-27,142.4,84.54,17.84,125.15,2142.0,372.9,1411.0,2051.0,513.4
2013-02-28,142.65,85.18,18.38,127.15,2146.0,380.3,1409.0,2058.0,519.7
2013-03-01,142.9,85.53,17.91,120.75,2082.0,395.4,1381.0,2072.0,513.9
2013-03-04,145.95,86.45,18.08,123.95,2055.0,387.2,1362.0,2071.0,515.6
2013-03-05,140.5,87.01,18.19,123.88,2076.0,387.3,1365.0,2050.0,516.7
2013-03-06,140.6,87.32,18.2,122.65,2046.0,383.4,1367.0,2085.0,518.2
2013-03-07,142.45,86.28,18.77,125.35,2064.0,395.0,1386.0,2123.0,532.6
2013-03-08,143.35,86.78,18.75,136.5,2119.0,390.0,1426.0,2151.0,534.1
2013-03-11,143.05,86.89,18.82,136.25,2129.0,386.5,1440.0,2136.0,535.2
2013-03-12,141.65,87.33,18.82,137.5,2159.0,389.0,1452.0,2161.0,534.8
2013-03-13,140.05,88.53,18.8,137.4,2148.0,393.0,1453.0,2163.0,533.9
2013-03-14,138.9,90.93,18.84,136.95,2130.0,395.1,1441.0,2130.0,537.2
2013-03-15,136.5,92.57,18.89,139.2,2115.0,,1427.0,2159.0,539.4
2013-03-18,133.15,90.77,18.29,139.05,2088.0,394.4,1414.0,2145.0,527.4
2013-03-19,133.1,91.04,18.31,139.65,2099.0,386.0,1418.0,2124.0,529.8
2013-03-20,133.6,89.07,18.35,135.15,2152.0,387.8,1446.0,2105.0,530.6
2013-03-21,133.75,88.29,18.21,137.55,2166.0,387.9,1455.0,2112.0,528.4
2013-03-22,135.3,87.11,18.2,138.15,2159.0,381.9,1446.0,2095.0,527.1
2013-03-25,135.6,86.63,17.97,139.4,2130.0,382.5,1435.0,2074.0,520.7
2013-03-26,137.6,87.84,17.78,138.95,2146.0,384.2,1447.0,2057.0,513.8
2013-03-27,136.6,88.56,17.85,137.0,2150.0,381.2,1452.0,2023.0,508.4
2013-03-28,137.15,88.39,17.66,135.15,2170.0,391.2,1467.0,2023.0,503.3
2013-04-01,138.4,87.29,17.69,133.95,2184.0,385.8,,,
2013-04-02,136.15,88.57,17.59,139.55,2171.0,375.9,1471.0,2020.0,502.4
2013-04-03,139.45,89.11,17.5,139.45,2150.0,376.3,1452.0,2047.0,504.9
2013-04-04,139.5,88.15,17.67,140.8,2141.0,379.8,1444.0,2015.0,504.4
2013-04-05,140.15,86.71,17.65,147.75,2132.0,374.1,1431.0,2011.0,504.5
2013-04-08,135.9,85.26,17.7,145.45,2185.0,377.2,1473.0,2008.0,509.3
2013-04-09,135.4,84.64,17.72,147.65,2219.0,375.4,1485.0,1992.0,506.4
2013-04-10,136.05,85.46,17.9,146.4,2214.0,372.2,1481.0,1987.0,509.9
2013-04-11,136.8,84.64,17.84,142.95,2234.0,373.6,1488.0,2006.0,517.5
2013-04-12,135.25,85.99,18.03,144.0,2261.0,371.4,1504.0,2030.0,522.2
2013-04-15,134.45,84.21,17.79,149.1,2243.0,362.4,1504.0,2024.0,519.7
2013-04-16,135.85,83.36,18.01,148.15,2294.0,366.9,1534.0,2030.0,505.6
2013-04-17,136.1,84.57,17.85,148.45,2299.0,362.8,1545.0,2034.0,506.9
2013-04-18,138.9,83.46,17.69,146.1,2310.0,360.9,1546.0,2043.0,502.7
2013-04-19,141.65,83.34,17.97,147.2,2319.0,360.6,1558.0,2056.0,508.8
2013-04-22,142.5,86.02,17.87,143.25,2299.0,357.1,1541.0,2060.0,504.0
2013-04-23,137.55,84.88,17.74,141.75,2316.0,356.5,1551.0,1979.0,504.2
2013-04-24,138.4,82.99,17.4,144.35,2322.0,354.2,1551.0,1952.0,499.5
2013-04-25,137.2,83.42,17.41,144.55,2359.0,352.5,1551.0,1944.0,498.6
2013-04-26,133.9,84.32,17.36,140.35,2364.0,353.0,1542.0,1961.0,500.5
2013-04-29,133.6,85.89,17.49,143.2,2335.0,348.5,1523.0,1961.0,501.7
2013-04-30,134.95,87.53,17.67,141.4,2368.0,345.5,1544.0,1965.0,505.1
2013-05-01,134.5,83.93,17.33,141.75,2415.0,339.0,1566.0,1964.0,500.1
2013-05-02,138.95,85.66,17.6,145.05,2414.0,337.2,1565.0,1983.0,501.2
2013-05-03,140.3,86.28,17.53,146.95,2404.0,338.6,1563.0,1980.0,496.8
2013-05-06,141.35,87.42,17.81,143.45,2390.0,339.5,,,
2013-05-07,142.3,87.13,17.64,141.6,2384.0,334.7,1563.0,1960.0,494.0
2013-05-08,144.15,87.71,17.47,143.55,2379.0,334.6,1556.0,1955.0,487.2
2013-05-09,145.8,87.72,17.47,147.8,2336.0,328.5,1554.0,1992.0,486.2
2013-05-10,143.8,86.65,17.43,143.5,2298.0,335.0,1541.0,1981.0,489.2
2013-05-13,144.55,86.07,17.25,148.15,2315.0,332.5,1580.0,2005.0,485.1
2013-05-14,141.65,86.82,17.02,148.65,2342.0,320.5,1597.0,2005.0,478.0
2013-05-15,138.0,86.49,16.95,146.45,2333.0,314.3,1569.0,2027.0,477.6
2013-05-16,138.35,86.14,16.83,144.3,2294.0,314.3,1529.0,2016.0,476.2
2013-05-17,135.6,86.35,16.89,142.0,2300.0,315.8,1549.0,2007.0,477.5
2013-05-20,133.85,85.81,16.81,143.8,2301.0,318.5,1538.0,1980.0,474.4
2013-05-21,132.7,83.96,16.86,143.05,2345.0,311.6,1569.0,1971.0,476.3
2013-05-22,128.45,83.44,16.65,146.0,2317.0,305.7,1562.0,1966.0,472.9
2013-05-23,130.05,81.68,16.76,148.4,2283.0,303.3,1537.0,1954.0,474.9
2013-05-24,127.25,81.57,16.84,147.3,2246.0,297.4,1522.0,1922.0,476.4
2013-05-28,126.45,81.5,16.72,148.8,2205.0,287.4,1503.0,1890.0,476.6
2013-05-29,127.6,80.71,16.67,153.6,2210.0,277.4,1504.0,1860.0,475.4
2013-05-30,125.85,80.37,16.65,153.75,2211.0,291.9,1500.0,1844.0,478.0
2013-05-31,127.05,79.38,16.55,151.35,2191.0,306.3,1491.0,1844.0,477.3
2013-06-03,129.0,82.35,16.43,150.65,2246.0,306.8,1507.0,1884.0,476.1
2013-06-04,127.65,84.39,16.38,153.05,2283.0,298.5,1528.0,1876.0,476.9
2013-06-05,127.45,83.35,16.38,150.5,2308.0,308.5,1552.0,1852.0,477.8
2013-06-06,129.45,84.79,16.48,149.7,2363.0,308.8,1568.0,1862.0,482.5
2013-06-07,126.95,84.75,16.43,151.4,2364.0,308.9,1563.0,1848.0,481.4
2013-06-10,128.75,86.69,16.38,151.8,2360.0,308.3,1557.0,1845.0,479.2
2013-06-11,127.7,88.11,16.29,151.75,2355.0,302.6,1551.0,1798.0,476.4
2013-06-12,122.75,90.08,16.21,148.6,2372.0,292.6,1548.0,1747.0,475.1
2013-06-13,123.7,91.75,16.24,145.65,2308.0,286.1,1506.0,1705.0,473.3
2013-06-14,122.25,90.15,16.78,147.0,2246.0,283.6,1464.0,1739.0,484.4
2013-06-17,122.35,88.49,16.93,145.8,2221.0,282.2,1440.0,1738.0,492.0
2013-06-18,122.0,86.96,16.76,145.05,2259.0,280.8,1439.0,1744.0,489.4
2013-06-19,122.75,86.67,16.97,142.5,2236.0,281.5,1436.0,1779.0,495.8
2013-06-20,117.65,85.37,16.38,142.25,2172.0,286.0,1415.0,1721.0,488.1
2013-06-21,118.7,84.54,16.74,140.9,2171.0,288.9,1420.0,1735.0,496.5
2013-06-24,119.45,83.18,17.01,140.0,2169.0,292.0,1413.0,1749.0,510.9
2013-06-25,120.25,84.8,17.07,133.85,2191.0,289.0,1428.0,1732.0,517.5
2013-06-26,118.15,84.06,17.01,127.6,2180.0,296.1,1441.0,1707.0,517.8
2013-06-27,121.6,84.0,16.47,127.65,2178.0,302.6,1434.0,1729.0,507.8
2013-06-28,120.0,84.32,16.38,129.9,2194.0,297.6,1440.0,1731.0,502.3
2013-07-01,121.2,85.53,16.69,132.0,2201.0,294.2,1432.0,1755.0,499.8
2013-07-02,124.1,84.89,16.53,134.05,2203.0,295.2,1451.0,1805.0,495.6
2013-07-03,121.15,85.42,16.42,135.0,2250.0,305.2,1476.0,1794.0,497.4
2013-07-04,121.13,85.42,16.42,133.27,,,1510.0,1790.0,496.3
2013-07-05,120.95,85.17,16.26,136.05,2214.0,304.8,1504.0,1787.0,496.1
2013-07-08,123.25,85.33,16.33,137.0,2179.0,300.0,1484.0,1802.0,496.0
2013-07-09,122.05,85.74,16.34,138.65,2191.0,306.0,1502.0,1839.0,495.2
2013-07-10,121.45,86.62,16.25,135.43,2183.0,308.5,1491.0,1859.0,484.3
2013-07-11,123.15,84.92,16.1,135.43,2244.0,303.0,1520.0,1855.0,478.8
2013-07-12,119.15,85.07,16.06,139.2,2241.0,296.5,1515.0,1855.0,480.0
2013-07-15,122.9,85.1,16.16,139.45,2226.0,290.5,1515.0,1884.0,480.3
2013-07-16,125.6,84.53,16.0,142.6,2294.0,315.8,1538.0,1926.0,483.0
2013-07-17,127.55,83.74,16.08,144.8,2300.0,325.8,1585.0,1945.0,459.7
2013-07-18,127.15,84.72,16.18,143.05,2347.0,331.5,1608.0,1945.0,463.9
2013-07-19,122.6,85.95,16.29,144.6,2364.0,326.9,1609.0,1943.0,467.8
2013-07-22,125.3,86.26,16.4,146.15,2348.0,336.9,1591.0,1918.0,472.0
2013-07-23,126.1,85.89,16.34,142.05,2359.0,326.9,1598.0,1905.0,475.0
2013-07-24,121.25,85.82,16.14,146.0,2360.0,318.0,1595.0,1870.0,474.6
2013-07-25,124.8,85.95,16.39,146.25,2347.0,320.7,1591.0,1883.0,477.1
2013-07-26,122.25,85.12,16.47,144.2,2333.0,322.7,1576.0,1896.0,479.8
2013-07-29,121.15,84.74,16.92,145.95,2280.0,327.9,1543.0,1864.0,489.1
2013-07-30,120.3,85.07,16.93,145.6,2287.0,320.1,1555.0,1842.0,489.2
2013-07-31,118.6,85.17,16.97,143.9,2298.0,310.5,1572.0,1842.0,490.7
2013-08-01,115.6,85.43,16.83,144.6,2301.0,308.2,1575.0,1865.0,488.3
2013-08-02,118.25,85.08,16.79,142.2,2291.0,307.4,1566.0,1881.0,490.0
2013-08-05,119.65,85.1,16.56,142.4,2364.0,300.4,1611.0,1902.0,485.2
2013-08-06,117.9,85.7,16.55,140.25,2374.0,300.4,1610.0,1881.0,488.3
2013-08-07,121.05,88.11,16.78,138.45,2442.0,304.5,1644.0,1902.0,494.3
2013-08-08,122.05,89.29,16.82,138.4,2466.0,306.1,1655.0,1924.0,493.1
2013-08-09,122.9,88.86,16.98,134.3,2463.0,308.5,1648.0,1963.0,497.9
2013-08-12,123.45,90.29,17.16,130.75,2473.0,316.2,1655.0,1974.0,500.2
2013-08-13,120.6,91.39,17.25,131.45,2428.0,321.1,1633.0,1932.0,503.2
2013-08-14,122.65,91.35,17.25,131.35,2456.0,324.0,1652.0,1959.0,504.3
2013-08-15,121.85,91.74,17.19,130.45,2436.0,323.0,1647.0,1952.0,504.5
2013-08-16,120.5,92.91,16.94,131.25,2445.0,318.6,1643.0,1913.0,503.3
2013-08-19,119.25,92.75,16.53,135.5,2464.0,316.8,1651.0,1879.0,491.4
2013-08-20,114.95,88.87,16.47,134.5,2477.0,317.4,1654.0,1858.0,488.5
2013-08-21,113.5,84.0,16.32,137.5,2420.0,314.8,1618.0,1827.0,483.7
2013-08-22,113.2,84.28,16.28,138.05,2420.0,317.0,1630.0,1781.0,482.2
2013-08-23,113.05,84.18,16.47,135.1,2427.0,313.5,1636.0,1741.0,483.1
2013-08-26,114.05,84.66,16.61,136.55,2447.0,310.4,,,
2013-08-27,113.15,84.11,16.46,135.15,2420.0,306.3,1629.0,1751.0,479.4
2013-08-28,114.6,83.74,16.44,136.65,2463.0,308.7,1654.0,1734.0,477.9
2013-08-29,113.15,83.33,16.37,137.95,2456.0,316.1,1648.0,1730.0,476.7
2013-08-30,112.1,83.57,16.34,136.95,2413.0,320.4,1639.0,1749.0,477.9
2013-09-02,,,,,,,1622.0,1733.0,477.8
2013-09-03,112.8,82.86,16.47,132.55,2397.0,330.0,1618.0,1762.0,479.0
2013-09-04,112.55,82.7,16.38,133.2,2475.0,335.1,1657.0,1762.0,480.1
2013-09-05,112.55,82.36,16.51,132.7,2546.0,330.5,1715.0,1735.0,484.9
2013-09-06,113.95,83.18,16.79,133.05,2544.0,330.4,1714.0,1740.0,492.8
2013-09-09,113.85,83.46,17.01,137.0,2526.0,328.7,1700.0,1728.0,496.1
2013-09-10,112.35,84.38,17.18,136.68,2544.0,327.4,1703.0,1720.0,497.9
2013-09-11,116.45,84.22,17.17,135.05,2543.0,326.1,1699.0,1747.0,497.1
2013-09-12,116.25,84.74,17.18,139.35,2563.0,329.2,1709.0,1728.0,494.5
2013-09-13,115.55,84.32,17.09,140.2,2576.0,344.0,1699.0,1717.0,493.6
2013-09-16,114.8,84.13,16.94,135.7,2636.0,339.3,1722.0,1700.0,485.7
2013-09-17,111.05,84.29,16.79,127.55,2614.0,341.8,1705.0,1656.0,480.2
2013-09-18,111.3,85.49,16.89,126.7,2623.0,348.1,1712.0,1650.0,481.1
2013-09-19,115.8,84.64,17.17,125.35,2630.0,354.3,1709.0,1657.0,487.5
2013-09-20,114.65,84.58,17.18,125.55,2608.0,354.2,1700.0,1651.0,486.4
2013-09-23,117.05,84.19,17.25,126.3,2610.0,355.5,1703.0,1661.0,486.0
2013-09-24,117.85,84.56,17.42,127.6,2603.0,356.9,1700.0,1685.0,486.9
2013-09-25,117.25,84.64,17.62,130.45,2573.0,348.4,1675.0,1680.0,490.8
2013-09-26,115.65,85.54,17.51,127.75,2597.0,341.3,1698.0,1634.0,488.6
2013-09-27,113.7,86.64,16.87,129.4,2639.0,341.8,1711.0,1582.0,478.9
2013-09-30,113.7,87.09,17.48,131.3,2640.0,344.1,1707.0,1582.0,486.1
2013-10-01,114.1,86.49,18.32,127.9,2634.0,338.1,1691.0,1636.0,488.7
2013-10-02,114.45,86.93,18.51,127.45,2632.0,335.7,1687.0,1669.0,492.2
2013-10-03,115.35,87.56,18.52,125.85,2585.0,334.8,1663.0,1703.0,491.2
2013-10-04,114.4,86.88,18.48,128.2,2611.0,336.8,1694.0,1709.0,492.0
2013-10-07,114.5,83.94,18.59,127.8,2699.0,331.4,1747.0,1709.0,497.5
2013-10-08,115.05,83.64,18.62,129.2,2718.0,334.5,1754.0,1696.0,497.4
2013-10-09,115.25,83.42,18.59,128.5,2703.0,338.9,1753.0,1722.0,497.2
2013-10-10,114.4,83.19,18.72,126.8,2729.0,338.6,1767.0,1736.0,505.6
2013-10-11,116.7,83.27,18.93,126.45,2746.0,331.2,1779.0,1733.0,506.7
