Date,Euro Stoxx 50,DAX,TecDAX,CAC 40,IBEX 35,Italy 40
2011-09-07,2151.16,5405.53,715.91,3073.18,8156.6,1432.6
2011-09-08,2163.4,5408.46,721.43,3085.83,8277.8,1442.6
2011-09-09,2073.67,5189.93,701.47,2974.59,7910.2,1371.4
2011-09-12,1995.01,5072.33,683.14,2854.81,7640.7,1318.0
2011-09-13,2036.64,5166.36,687.54,2894.93,7834.2,1346.9
2011-09-14,2083.38,5340.19,703.8,2949.14,8045.7,1383.2
2011-09-15,2155.62,5508.24,709.36,3045.62,8337.9,1432.3
2011-09-16,2159.28,5573.51,706.43,3031.08,8388.4,1423.0
2011-09-19,2096.1,5415.91,689.81,2940.0,8222.7,1377.9
2011-09-20,2140.41,5571.68,696.21,2984.05,8362.2,1404.3
2011-09-21,2098.49,5433.8,687.22,2935.82,8210.3,1381.2
2011-09-22,1995.75,5164.21,654.74,2781.68,7830.8,1318.8
2011-09-23,2026.03,5196.56,653.74,2810.11,7996.9,1336.7
2011-09-26,2083.35,5345.56,660.47,2859.34,8201.7,1381.1
2011-09-27,2194.03,5628.44,689.96,3023.38,8531.9,1448.8
2011-09-28,2176.64,5578.42,686.25,2995.62,8480.2,1442.0
2011-09-29,2212.44,5639.58,681.88,3027.65,8592.5,1471.8
2011-09-30,2179.66,5502.02,662.63,2981.96,8546.6,1451.3
2011-10-03,2138.24,5376.7,645.18,2926.83,8353.8,1432.3
2011-10-04,2091.09,5216.71,626.22,2850.55,8225.4,1393.3
2011-10-05,2179.42,5473.03,642.27,2973.9,8477.3,1448.3
2011-10-06,2248.78,5645.25,663.86,3075.37,8704.8,1499.7
2011-10-07,2269.19,5675.7,660.33,3095.56,8798.4,1519.0
2011-10-10,2320.8,5847.29,672.05,3161.47,8892.4,1574.7
2011-10-11,2315.97,5865.01,671.89,3153.52,8845.5,1568.6
2011-10-12,2372.15,5994.47,682.77,3229.76,9026.5,1614.6
2011-10-13,2332.52,5914.84,677.4,3186.94,8943.5,1554.8
2011-10-14,2355.48,5967.2,692.16,3217.89,8975.5,1593.4
2011-10-17,2315.89,5859.43,680.84,3166.06,8864.3,1556.7
2011-10-18,2306.81,5877.41,677.56,3141.1,8811.3,1562.2
2011-10-19,2330.08,5913.53,689.02,3157.34,8849.5,1593.8
2011-10-20,2271.77,5766.48,679.85,3084.07,8608.2,1533.6
2011-10-21,2337.51,5970.96,690.58,3171.34,8853.0,1576.5
2011-10-24,2369.07,6055.27,709.76,3220.46,8957.1,1587.8
2011-10-25,2343.96,6046.75,700.88,3174.29,8879.6,1571.0
2011-10-26,2335.06,6016.07,704.69,3169.62,8832.5,1572.1
2011-10-27,2476.92,6337.84,718.04,3368.62,9270.5,1658.5
2011-10-28,2462.36,6346.19,716.82,3348.63,9224.4,1629.0
2011-10-31,2385.22,6141.34,705.68,3242.84,8954.9,1566.8
2011-11-01,2259.73,5834.51,673.57,3068.33,8579.6,1460.3
2011-11-02,2291.89,5965.63,682.99,3110.59,8574.5,1494.0
2011-11-03,2347.94,6133.18,699.69,3195.47,8712.6,1542.2
2011-11-04,2291.47,5966.16,706.75,3123.55,8596.4,1501.2
2011-11-07,2275.92,5928.68,689.6,3103.6,8476.4,1521.0
2011-11-08,2303.2,5961.44,702.48,3143.3,8518.5,1532.2
2011-11-09,2249.39,5829.54,691.65,3075.16,8340.6,1474.3
2011-11-10,2254.92,5867.81,682.37,3064.84,8310.9,1488.6
2011-11-11,2324.81,6057.03,706.75,3149.38,8556.1,1543.5
2011-11-14,2288.32,5985.02,698.55,3108.95,8372.2,1512.7
2011-11-15,2254.0,5933.14,685.64,3049.13,8237.6,1496.4
2011-11-16,2267.96,5913.36,688.03,3064.9,8304.1,1508.3
2011-11-17,2242.78,5850.17,680.4,3010.29,8270.6,1486.7
2011-11-18,2236.68,5800.24,670.99,2997.01,8310.1,1490.0
2011-11-21,2160.28,5606.0,647.3,2894.94,8021.0,1419.3
2011-11-22,2136.81,5537.39,642.63,2870.68,7904.9,1397.4
2011-11-23,2096.79,5457.77,636.25,2822.43,7739.3,1361.2
2011-11-24,2090.25,5428.11,647.22,2822.25,7721.8,1361.7
2011-11-25,2111.26,5492.87,653.47,2856.97,7763.5,1363.3
2011-11-28,2221.76,5745.33,674.87,3012.93,8119.9,1426.0
2011-11-29,2234.17,5799.91,684.77,3026.76,8128.0,1430.8
2011-11-30,2330.43,6088.84,704.84,3154.62,8449.5,1493.6
2011-12-01,2313.84,6035.88,696.2,3129.95,8421.0,1491.2
2011-12-02,2342.5,6080.68,697.1,3164.95,8558.6,1513.9
2011-12-05,2369.39,6106.09,702.13,3201.28,8705.8,1557.9
2011-12-06,2356.71,6028.82,693.79,3179.63,8712.8,1550.3
2011-12-07,2344.92,5994.73,686.56,3175.98,8644.3,1531.0
2011-12-08,2288.05,5874.44,675.29,3095.49,8461.2,1465.2
2011-12-09,2342.59,5986.71,679.46,3172.35,8649.7,1514.6
2011-12-12,2269.46,5785.43,665.6,3089.59,8381.0,1457.2
2011-12-13,2260.98,5774.26,672.37,3078.72,8327.8,1452.7
2011-12-14,2205.91,5675.14,661.18,2976.17,8182.0,1411.5
2011-12-15,2224.89,5730.62,667.4,2998.73,8250.4,1430.9
2011-12-16,2202.72,5701.78,663.18,2972.3,8203.4,1425.4
2011-12-19,2202.95,5670.71,660.0,2974.2,8253.0,1423.1
2011-12-20,2262.39,5847.03,676.3,3055.39,8454.4,1463.9
2011-12-21,2244.35,5791.53,666.52,3030.47,8378.4,1449.7
2011-12-22,2273.02,5852.18,676.89,3071.8,8462.9,1470.0
2011-12-23,2290.37,5878.93,681.35,3102.09,8542.7,1474.5
2011-12-27,2290.31,5889.76,678.35,3103.11,8529.6,1459.8
2011-12-28,2255.03,5771.27,674.45,3071.08,8358.4,1447.4
2011-12-29,2292.28,5848.78,679.72,3127.56,8487.9,1458.3
2011-12-30,2316.55,5898.35,685.06,3159.81,8566.3,1476.1
2012-01-02,2370.2,6075.52,699.66,3222.3,8723.8,1511.8
2012-01-03,2389.91,6166.57,711.16,3245.4,8732.4,1530.4
2012-01-04,2349.89,6111.55,706.99,3193.65,8581.8,1499.3
2012-01-05,2315.75,6095.99,707.19,3144.91,8329.6,1444.5
2012-01-06,2298.65,6057.92,713.05,3137.36,8289.1,1432.6
2012-01-09,2286.45,6017.23,713.24,3127.69,8278.9,1408.7
2012-01-10,2347.47,6162.98,706.7,3210.79,8472.9,1452.1
2012-01-11,2339.51,6152.34,713.54,3204.83,8426.8,1455.8
2012-01-12,2345.85,6179.21,722.11,3199.98,8427.0,1486.1
2012-01-13,2338.01,6143.08,717.89,3196.49,8450.6,1468.4
2012-01-16,2361.56,6220.01,725.18,3225.0,8449.6,1488.9
2012-01-17,2396.63,6332.93,733.36,3269.99,8535.3,1499.2
2012-01-18,2390.64,6354.57,744.26,3264.93,8420.7,1494.5
2012-01-19,2435.04,6416.26,751.9,3328.94,8603.8,1531.1
2012-01-20,2426.96,6404.39,745.2,3321.5,8561.9,1529.1
2012-01-23,2441.44,6436.62,748.96,3338.42,8619.6,1556.1
2012-01-24,2432.07,6419.22,735.69,3322.65,8591.4,1558.2
2012-01-25,2421.12,6421.85,739.33,3312.48,8555.4,1549.5
2012-01-26,2460.4,6539.85,745.78,3363.23,8713.8,1576.0
2012-01-27,2436.62,6511.98,744.54,3318.76,8657.3,1559.9
2012-01-30,2404.62,6444.45,737.54,3265.64,8517.0,1541.0
2012-01-31,2416.66,6458.91,743.86,3298.55,8509.2,1548.3
2012-02-01,2470.79,6616.64,755.84,3367.46,8696.6,1591.0
2012-02-02,2478.15,6655.63,761.1,3376.66,8772.3,1592.1
2012-02-03,2515.15,6766.67,771.75,3427.92,8861.2,1608.1
2012-02-06,2507.89,6764.83,769.62,3405.27,8835.3,1603.2
2012-02-07,2514.12,6754.2,763.75,3411.54,8846.9,1613.2
2012-02-08,2512.92,6748.76,773.61,3410.0,8849.3,1630.6
2012-02-09,2522.34,6788.8,773.23,3424.71,8902.1,1629.1
2012-02-10,2480.76,6692.96,769.89,3373.14,8797.1,1600.4
2012-02-13,2491.54,6738.47,775.33,3384.55,8788.3,1601.2
2012-02-14,2488.29,6728.19,773.85,3375.64,8771.9,1608.7
2012-02-15,2493.96,6757.94,780.92,3390.35,8741.6,1615.3
2012-02-16,2489.35,6751.96,772.73,3393.25,8558.1,1601.3
2012-02-17,2520.31,6848.03,778.36,3439.62,8657.0,1618.6
2012-02-20,2550.28,6948.25,792.49,3472.54,8818.1,1635.9
2012-02-21,2541.6,6908.18,785.41,3465.24,8767.1,1634.6
2012-02-22,2519.0,6843.87,777.52,3447.37,8657.0,1619.6
2012-02-23,2508.08,6809.46,771.55,3447.31,8527.7,1595.6
2012-02-24,2523.69,6864.43,775.33,3467.03,8527.7,1612.8
2012-02-27,2513.06,6849.6,768.73,3441.45,8537.2,1595.3
2012-02-28,2519.72,6887.63,776.03,3453.99,8526.7,1598.9
2012-02-29,2512.11,6856.08,771.96,3452.45,8465.9,1599.5
2012-03-01,2548.66,6941.77,773.15,3499.73,8547.7,1646.3
2012-03-02,2546.16,6921.37,775.68,3501.17,8563.4,1653.4
2012-03-05,2529.86,6866.46,772.64,3487.54,8453.5,1642.1
2012-03-06,2443.52,6633.11,744.85,3362.56,8166.6,1586.4
2012-03-07,2460.77,6671.11,750.73,3392.33,8161.8,1604.1
2012-03-08,2514.22,6834.54,759.21,3478.36,8307.4,1630.1
2012-03-09,2515.95,6880.21,769.21,3487.48,8282.7,1612.0
2012-03-12,2514.97,6901.35,765.11,3490.06,8180.2,1609.8
2012-03-13,2556.82,6995.91,774.98,3550.16,8376.8,1643.3
2012-03-14,2574.79,7079.42,778.75,3564.51,8391.1,1648.3
2012-03-15,2593.97,7144.45,790.67,3580.21,8426.7,1662.3
2012-03-16,2608.3,7157.82,790.8,3594.83,8486.3,1670.9
2012-03-19,2608.42,7154.22,796.58,3577.88,8591.8,1676.0
2012-03-20,2576.61,7054.94,786.7,3530.83,8567.5,1658.4
2012-03-21,2567.58,7071.32,784.38,3527.37,8490.9,1637.0
2012-03-22,2530.22,6981.26,777.8,3472.46,8353.6,1609.2
2012-03-23,2525.43,6995.62,787.0,3476.18,8281.8,1612.6
2012-03-26,2539.87,7079.23,801.93,3501.98,8224.7,1625.7
2012-03-27,2525.21,7078.9,802.61,3469.59,8140.3,1613.9
2012-03-28,2496.68,6998.8,794.17,3430.15,7980.8,1609.3
2012-03-29,2452.74,6875.15,782.18,3381.12,7911.0,1556.2
2012-03-30,2477.28,6946.83,789.87,3423.81,8008.0,1563.1
2012-04-02,2501.18,7056.65,797.72,3462.91,8042.8,1560.1
2012-04-03,2458.98,6982.28,797.68,3406.78,7824.5,1528.3
2012-04-04,2398.46,6784.06,775.24,3313.47,7660.7,1491.3
2012-04-05,2392.54,6775.26,781.62,3319.81,7660.5,1488.4
2012-04-10,2321.53,6606.43,763.82,3217.6,7433.6,1414.3
2012-04-11,2341.36,6674.73,766.55,3237.69,7576.7,1436.9
2012-04-12,2352.24,6743.24,782.25,3269.79,7520.0,1454.6
2012-04-13,2291.51,6583.9,777.22,3189.09,7250.6,1404.6
2012-04-16,2301.19,6625.19,775.2,3205.28,7209.1,1409.7
2012-04-17,2367.05,6801.0,786.72,3292.51,7373.3,1461.6
2012-04-18,2327.84,6732.03,783.04,3240.29,7079.2,1426.2
2012-04-19,2284.67,6671.22,775.93,3174.02,6908.1,1397.6
2012-04-20,2311.27,6750.12,774.92,3188.58,7040.6,1408.8
2012-04-23,2244.83,6523.0,757.64,3098.37,6846.6,1354.7
2012-04-24,2284.08,6590.41,767.73,3169.32,6999.9,1388.3
2012-04-25,2322.91,6704.5,782.43,3233.46,7118.9,1428.8
2012-04-26,2322.69,6739.9,786.62,3229.32,7027.1,1419.3
2012-04-27,2344.02,6801.32,791.48,3266.27,7145.8,1445.7
2012-04-30,2306.43,6761.19,796.73,3212.8,7011.0,1427.4
2012-05-01,2306.69,,,,,
2012-05-02,2290.31,6710.77,795.32,3226.33,6831.9,1390.3
2012-05-03,2287.1,6694.44,795.92,3223.36,6851.9,1381.0
2012-05-04,2248.34,6561.47,781.53,3161.97,6876.0,1361.5
2012-05-07,2283.09,6569.48,783.71,3214.22,7063.2,1396.4
2012-05-08,2236.11,6444.74,772.49,3124.8,7006.9,1363.3
2012-05-09,2225.63,6475.31,767.91,3118.65,6812.7,1347.1
2012-05-10,2247.38,6518.0,775.41,3130.17,7045.7,1369.9
2012-05-11,2254.54,6579.93,783.05,3129.77,6995.6,1373.9
2012-05-14,2201.95,6451.97,771.74,3057.99,6809.4,1336.3
2012-05-15,2178.67,6401.06,769.47,3039.27,6700.7,1302.1
2012-05-16,2175.34,6384.26,759.57,3048.67,6611.5,1299.4
2012-05-17,2146.91,6308.96,754.81,3011.99,6537.9,1280.4
2012-05-18,2144.69,6271.22,742.49,3008.0,6566.7,1276.4
2012-05-21,2150.16,6331.04,751.4,3027.15,6524.0,1272.8
2012-05-22,2192.85,6435.6,762.57,3084.09,6661.3,1316.3
2012-05-23,2134.05,6285.75,750.96,3003.27,6440.5,1267.8
2012-05-24,2156.52,6315.89,751.85,3038.25,6534.4,1282.2
2012-05-25,2161.87,6339.94,752.47,3047.94,6543.0,1286.8
2012-05-28,2147.92,6323.19,755.97,3042.97,6401.2,1277.2
2012-05-29,2160.31,6396.84,764.51,3084.7,6251.7,1282.1
2012-05-30,2116.18,6280.8,751.09,3015.58,6090.4,1259.2
2012-05-31,2118.94,6264.38,751.01,3017.01,6089.8,1259.3
2012-06-01,2068.66,6050.29,730.9,2950.47,6065.0,1246.2
2012-06-04,2078.96,5978.23,713.9,2954.49,6239.5,1261.1
2012-06-05,2087.31,5969.4,716.38,2986.1,6267.8,1269.1
2012-06-06,2137.73,6093.99,736.22,3058.44,6418.9,1313.4
2012-06-07,2143.08,6144.22,748.88,3071.16,6438.1,1325.0
2012-06-08,2143.9,6130.82,745.09,3051.69,6552.0,1315.2
2012-06-11,2137.7,6141.05,739.51,3042.76,6516.4,1278.6
2012-06-12,2143.38,6161.24,737.24,3046.91,6522.5,1269.7
2012-06-13,2143.5,6152.49,733.97,3030.04,6615.3,1261.4
2012-06-14,2148.21,6138.61,722.86,3032.45,6696.0,1279.9
2012-06-15,2181.23,6229.41,726.84,3087.62,6719.0,1309.9
2012-06-18,2155.64,6248.2,731.16,3066.19,6519.9,1272.6
2012-06-19,2198.01,6363.36,740.03,3117.92,6693.9,1315.2
2012-06-20,2207.49,6392.13,748.09,3126.52,6796.1,1343.3
2012-06-21,2199.42,6343.13,747.86,3114.22,6773.5,1345.2
2012-06-22,2186.81,6263.25,741.09,3090.9,6876.3,1336.5
2012-06-25,2130.71,6132.39,725.52,3021.64,6624.0,1282.8
2012-06-26,2127.95,6136.69,718.91,3012.71,6528.4,1268.5
2012-06-27,2165.61,6228.99,729.4,3063.12,6666.9,1301.3
2012-06-28,2157.62,6149.91,725.75,3051.68,6721.7,1309.9
2012-06-29,2264.72,6416.28,743.74,3196.65,7102.2,1396.3
2012-07-02,2292.08,6496.08,756.78,3240.2,7124.0,1399.7
2012-07-03,2320.43,6578.21,768.33,3271.2,7219.5,1417.8
2012-07-04,2312.41,6564.8,772.92,3267.75,7168.5,1406.7
2012-07-05,2284.92,6535.56,770.89,3229.36,6954.2,1378.1
2012-07-06,2235.51,6410.11,756.63,3168.79,6738.9,1343.3
2012-07-09,2227.91,6387.57,752.9,3156.8,6688.3,1351.1
2012-07-10,2241.85,6438.33,760.16,3175.41,6726.9,1356.6
2012-07-11,2246.23,6453.85,752.36,3157.25,6805.9,1355.9
2012-07-12,2228.01,6419.35,739.47,3135.18,6630.1,1328.8
2012-07-13,2259.09,6557.1,751.29,3180.81,6664.6,1341.6
2012-07-16,2251.96,6565.72,755.25,3179.9,6532.1,1336.7
2012-07-17,2250.75,6577.64,755.46,3176.97,6558.2,1324.1
2012-07-18,2284.7,6684.42,764.84,3235.4,6591.2,1329.8
2012-07-19,2302.45,6758.39,775.41,3263.64,6632.6,1336.8
2012-07-20,2237.33,6630.02,768.55,3193.89,6246.3,1278.2
2012-07-23,2179.31,6419.33,745.26,3101.53,6177.4,1242.9
2012-07-24,2151.54,6390.41,748.63,3074.68,5956.3,1209.3
2012-07-25,2159.09,6406.52,756.2,3081.74,6004.9,1223.4
2012-07-26,2251.05,6582.96,772.57,3207.12,6368.8,1292.2
2012-07-27,2301.23,6689.4,777.93,3280.19,6617.6,1330.0
2012-07-30,2340.31,6774.06,780.17,3320.71,6801.8,1367.3
2012-07-31,2325.72,6772.26,777.69,3291.66,6738.1,1358.8
2012-08-01,2333.38,6754.46,783.24,3321.56,6720.0,1362.5
2012-08-02,2263.36,6606.09,773.45,3232.46,6373.4,1299.3
2012-08-03,2372.58,6865.66,785.67,3374.19,6755.7,1381.7
2012-08-06,2399.32,6918.72,795.83,3401.56,7053.6,1402.9
2012-08-07,2440.24,6967.95,796.37,3453.28,7211.1,1433.6
2012-08-08,2432.28,6966.15,786.97,3438.26,7150.2,1434.5
2012-08-09,2437.04,6964.99,786.37,3456.71,7110.2,1433.4
2012-08-10,2423.22,6944.56,782.5,3435.62,7047.7,1423.1
2012-08-13,2415.96,6909.68,774.46,3426.41,7069.6,1421.6
2012-08-14,2432.29,6974.39,778.26,3450.27,7124.8,1433.7
2012-08-15,2430.39,6946.8,779.31,3449.2,7128.9,
2012-08-16,2456.53,6996.29,785.93,3480.49,7417.3,1460.5
2012-08-17,2471.53,7040.88,796.11,3488.38,7561.0,1479.5
2012-08-20,2466.32,7033.68,792.15,3480.58,7469.6,1464.5
2012-08-21,2490.27,7089.32,796.35,3513.28,7544.5,1499.6
2012-08-22,2452.73,7017.75,787.81,3461.65,7340.7,1483.0
2012-08-23,2429.17,6949.57,785.0,3432.56,7282.9,1462.8
2012-08-24,2434.23,6971.07,786.11,3433.21,7310.3,1455.6
2012-08-27,2461.82,7047.45,792.34,3462.83,7398.9,1468.5
2012-08-28,2442.12,7002.68,791.19,3431.55,7333.5,1466.6
2012-08-29,2434.23,7010.57,795.42,3413.89,7306.0,1461.8
2012-08-30,2403.8,6895.49,791.32,3379.11,7195.0,1445.8
2012-08-31,2440.71,6970.79,797.83,3413.07,7420.5,1477.1
2012-09-03,2463.17,7014.83,798.84,3453.71,7434.2,1493.4
2012-09-04,2436.54,6932.58,792.54,3399.04,7488.2,1489.1
2012-09-05,2441.81,6964.69,795.32,3405.79,7494.0,1479.8
2012-09-06,2524.95,7167.33,804.01,3509.88,7862.0,1543.6
2012-09-07,2538.6,7214.5,810.13,3519.05,7882.8,1575.9
2012-09-10,2528.53,7213.7,803.55,3506.05,7857.7,1574.1
2012-09-11,2557.65,7310.11,806.9,3537.3,7930.4,1587.3
2012-09-12,2564.8,7343.53,811.24,3543.79,7992.1,1606.2
2012-09-13,2543.22,7310.32,806.38,3502.09,7935.9,1589.0
2012-09-14,2594.56,7412.13,814.1,3581.58,8154.5,1626.2
2012-09-17,2583.57,7403.69,814.61,3553.69,8148.0,1611.1
2012-09-18,2553.4,7347.69,811.39,3512.69,8058.3,1572.5
2012-09-19,2567.67,7390.76,812.59,3531.82,8098.8,1574.9
2012-09-20,2553.03,7389.49,815.28,3509.92,8022.1,1548.5
2012-09-21,2577.08,7451.62,819.13,3530.72,8230.7,1564.2
2012-09-24,2557.89,7413.16,816.12,3497.22,8138.4,1552.1
2012-09-25,2568.48,7425.11,816.04,3513.81,8175.0,1558.5
2012-09-26,2498.52,7276.51,802.75,3414.84,7854.4,1507.2
2012-09-27,2506.06,7290.02,809.84,3439.32,7842.3,1511.3
2012-09-28,2454.26,7216.15,809.48,3354.82,7708.5,1476.7
2012-10-01,2498.81,7326.73,818.49,3434.98,7784.1,1518.4
2012-10-02,2493.59,7305.86,820.11,3414.23,7867.1,1515.8
2012-10-03,2492.48,7322.08,821.34,3406.02,7826.7,1519.6
2012-10-04,2485.75,7305.21,821.29,3401.2,7812.8,1517.3
2012-10-05,2531.21,7397.87,829.72,3457.04,7954.4,1553.0
2012-10-08,2496.09,7291.21,824.76,3406.53,7891.0,1522.3
2012-10-09,2472.23,7234.53,820.15,3382.78,7745.4,1516.6
2012-10-10,2456.54,7205.23,809.4,3365.87,7668.0,1510.4
2012-10-11,2487.08,7281.7,810.45,3413.72,7734.7,1529.3
2012-10-12,2469.09,7232.49,814.25,3389.08,7652.4,1517.4
2012-10-15,2485.12,7261.25,815.83,3420.28,7678.5,1525.1
2012-10-16,2547.9,7376.27,827.4,3500.94,7940.2,1563.6
2012-10-17,2569.83,7394.55,827.25,3527.5,8128.2,1588.0
2012-10-18,2574.19,7437.23,826.82,3535.18,8100.3,1583.2
2012-10-19,2542.24,7380.64,811.09,3504.56,7913.4,1551.6
2012-10-22,2531.1,7328.05,806.38,3483.25,7877.1,1552.1
2012-10-23,2477.92,7173.69,793.32,3406.5,7747.7,1523.9
2012-10-24,2490.58,7192.85,800.37,3426.49,7791.5,1536.4
2012-10-25,2483.43,7200.23,801.06,3411.53,7779.2,1519.0
2012-10-26,2496.1,7231.85,801.15,3435.09,7775.6,1524.5
2012-10-29,2478.84,7203.16,799.53,3408.89,7728.6,1501.4
2012-10-30,2515.99,7284.4,803.09,3459.44,7833.9,1518.3
2012-10-31,2503.64,7260.63,802.3,3429.27,7842.9,1520.1
2012-11-01,2533.87,7335.67,806.77,3475.4,7886.4,1546.2
2012-11-02,2547.15,7363.85,807.76,3492.46,7968.9,1542.5
2012-11-05,2517.67,7326.47,806.0,3448.5,7818.6,1520.5
2012-11-06,2535.94,7377.76,813.11,3478.66,7837.6,1534.2
2012-11-07,2479.1,7232.83,814.11,3409.59,7660.7,1495.8
2012-11-08,2479.13,7204.96,806.68,3407.68,7624.1,1486.3
2012-11-09,2479.82,7163.5,803.09,3423.57,7636.6,1485.0
2012-11-12,2473.52,7168.76,806.89,3411.65,7567.8,1479.2
2012-11-13,2493.14,7169.12,805.33,3430.6,7693.4,1499.9
2012-11-14,2472.84,7101.92,802.55,3400.02,7673.0,1492.0
2012-11-15,2461.77,7043.42,794.71,3382.4,7695.5,1483.2
2012-11-16,2427.32,6950.53,790.99,3341.52,7588.2,1453.2
2012-11-19,2495.21,7123.84,804.48,3439.58,7763.8,1497.5
2012-11-20,2509.62,7172.99,809.61,3462.06,7778.7,1493.7
2012-11-21,2519.68,7184.71,810.35,3477.36,7805.4,1505.9
2012-11-22,2535.09,7244.99,824.25,3498.22,7875.6,1521.4
2012-11-23,2557.03,7309.13,826.37,3528.8,7909.6,1529.5
2012-11-26,2542.52,7292.03,830.0,3500.94,7874.8,1518.2
2012-11-27,2543.45,7332.33,836.82,3502.13,7863.7,1514.2
2012-11-28,2546.84,7343.41,834.11,3515.19,7837.6,1511.6
2012-11-29,2581.69,7400.96,844.09,3568.88,7973.7,1554.1
2012-11-30,2575.25,7405.5,840.79,3557.28,7934.6,1546.3
2012-12-03,2582.36,7435.21,842.64,3566.59,7889.2,1553.0
2012-12-04,2590.83,7435.12,833.21,3580.48,7902.4,1569.2
2012-12-05,2592.09,7454.55,834.37,3590.5,7883.2,1560.6
2012-12-06,2603.41,7534.54,840.26,3601.65,7910.8,1549.0
2012-12-07,2601.37,7517.8,835.79,3605.61,7848.5,1535.7
2012-12-10,2596.02,7530.92,831.71,3612.1,7804.4,1501.9
2012-12-11,2624.03,7589.75,832.76,3646.15,7920.9,1524.6
2012-12-12,2630.34,7614.79,835.78,3646.66,7986.8,1542.1
2012-12-13,2627.66,7581.98,833.28,3643.13,8017.1,1552.0
2012-12-14,2630.54,7596.47,830.04,3643.28,8024.1,1556.1
2012-12-17,2628.01,7604.94,826.94,3638.1,8040.3,1565.6
2012-12-18,2643.5,7653.58,833.78,3648.63,8168.8,1580.3
2012-12-19,2654.69,7668.5,839.29,3664.59,8264.2,1597.6
2012-12-20,2658.3,7672.1,839.44,3666.73,8264.2,1604.2
2012-12-21,2651.09,7636.23,835.99,3661.4,8291.0,1597.8
2012-12-24,2648.53,,,3652.61,8299.5,
2012-12-27,2659.95,7655.88,830.19,3674.26,8280.9,1605.0
2012-12-28,2626.85,7612.39,828.11,3620.25,8131.0,1591.8
2012-12-31,2635.93,,,3641.07,8167.5,
2013-01-02,2711.25,7778.78,842.75,3733.93,8447.6,1652.5
2013-01-03,2701.22,7756.44,854.02,3721.17,8403.4,1654.1
2013-01-04,2709.35,7776.37,855.24,3730.02,8435.8,1659.0
2013-01-07,2695.56,7732.66,859.61,3704.64,8419.0,1652.7
2013-01-08,2691.45,7695.83,864.52,3705.88,8453.0,1658.1
2013-01-09,2706.39,7720.47,875.27,3717.45,8606.4,1694.8
2013-01-10,2708.27,7708.47,875.3,3703.12,8618.9,1707.0
2013-01-11,2717.79,7715.53,873.66,3706.02,8664.7,1712.1
2013-01-14,2715.16,7729.52,868.64,3708.25,8632.1,1701.2
2013-01-15,2701.59,7675.91,859.04,3697.35,8601.0,1708.6
2013-01-16,2702.54,7691.13,862.85,3708.49,8581.1,1696.2
2013-01-17,2718.93,7735.46,871.66,3744.11,8628.9,1720.4
2013-01-18,2709.59,7702.23,871.56,3741.58,8604.0,1717.1
2013-01-21,2726.63,7748.86,874.15,3763.03,8665.9,1724.7
2013-01-22,2716.7,7696.21,871.26,3741.01,8632.1,1732.9
2013-01-23,2708.28,7707.54,887.64,3726.17,8613.3,1719.6
2013-01-24,2722.96,7748.13,888.45,3752.17,8665.6,1736.9
2013-01-25,2744.18,7857.97,889.13,3778.16,8724.6,1734.0
2013-01-28,2744.5,7833.0,888.86,3780.89,8672.5,1750.7
2013-01-29,2749.27,7848.57,875.16,3785.82,8643.0,1750.2
2013-01-30,2732.12,7811.31,880.2,3765.52,8571.9,1691.3
2013-01-31,2702.98,7776.05,866.4,3732.6,8362.3,1705.9
2013-02-01,2710.08,7833.39,880.32,3773.53,8229.7,1694.1
2013-02-04,2625.17,7638.23,873.01,3659.91,7919.6,1617.8
2013-02-05,2651.21,7664.66,875.31,3694.7,8093.6,1634.8
2013-02-06,2617.35,7581.18,880.15,3642.9,8056.2,1624.1
2013-02-07,2597.92,7590.85,877.4,3601.05,8014.6,1604.3
2013-02-08,2630.3,7652.14,885.31,3649.5,8174.9,1626.8
2013-02-11,2622.61,7633.74,881.02,3650.58,8078.6,1616.9
2013-02-12,2648.83,7660.19,890.96,3686.58,8234.7,1628.1
2013-02-13,2656.86,7711.89,901.61,3698.53,8306.2,1634.8
2013-02-14,2635.35,7631.19,897.04,3669.6,8247.4,1618.4
2013-02-15,2615.26,7593.51,899.55,3660.37,8150.2,1613.0
2013-02-18,2616.65,7628.73,897.74,3667.04,8108.9,1604.8
2013-02-19,2662.37,7752.45,905.76,3735.82,8225.3,1630.1
2013-02-20,2640.35,7728.9,908.65,3709.88,8163.0,1616.7
2013-02-21,2579.76,7583.57,896.79,3624.8,8014.5,1566.0
2013-02-22,2630.05,7661.91,906.71,3706.28,8179.0,1587.9
2013-02-25,2651.86,7773.19,912.91,3721.33,8244.5,1599.5
2013-02-26,2570.52,7597.11,903.41,3621.92,7980.7,1521.3
2013-02-27,2611.89,7675.83,908.15,3691.49,8136.7,1548.2
2013-02-28,2633.55,7741.7,918.19,3723.0,8230.3,1557.4
2013-03-01,2616.75,7708.16,915.96,3699.91,8187.1,1533.3
2013-03-04,2619.78,7691.68,909.2,3709.76,8246.3,1520.3
2013-03-05,2683.02,7870.31,920.13,3787.19,8423.3,1562.6
2013-03-06,2679.89,7919.33,920.31,3773.76,8358.9,1555.3
2013-03-07,2690.85,7939.77,922.15,3793.78,8389.1,1559.9
2013-03-08,2728.78,7986.47,919.08,3840.15,8628.1,1585.1
2013-03-11,2718.71,7984.29,921.27,3836.27,8554.4,1574.1
