Date,Open,High,Low,Close,Currency
2010-12-22,1.3095,1.3182,1.3076,1.31,USD
2010-12-23,1.3096,1.3154,1.3054,1.312,USD
2010-12-24,1.3117,1.3151,1.3095,1.3118,USD
2010-12-27,1.3115,1.3171,1.3072,1.3161,USD
2010-12-28,1.3166,1.3277,1.3094,1.312,USD
2010-12-29,1.3116,1.3239,1.3082,1.3224,USD
2010-12-30,1.3225,1.3316,1.3212,1.3283,USD
2010-12-31,1.329,1.3427,1.3283,1.3379,USD
2011-01-03,1.3348,1.3397,1.3251,1.3354,USD
2011-01-04,1.3358,1.3436,1.3291,1.3304,USD
2011-01-05,1.3304,1.3325,1.3123,1.3152,USD
2011-01-06,1.3146,1.3171,1.2995,1.3001,USD
2011-01-07,1.3005,1.3023,1.2906,1.2919,USD
2011-01-10,1.2883,1.2967,1.2874,1.2944,USD
2011-01-11,1.295,1.2995,1.2905,1.2978,USD
2011-01-12,1.2972,1.3146,1.2961,1.3137,USD
2011-01-13,1.3129,1.3384,1.3087,1.3354,USD
2011-01-14,1.3363,1.3458,1.3313,1.3377,USD
2011-01-17,1.3383,1.3389,1.3245,1.3294,USD
2011-01-18,1.3292,1.3467,1.3252,1.3381,USD
2011-01-19,1.3389,1.3541,1.3369,1.3469,USD
2011-01-20,1.3476,1.3524,1.3395,1.3478,USD
2011-01-21,1.3475,1.3629,1.3448,1.3618,USD
2011-01-24,1.3638,1.3687,1.3537,1.3643,USD
2011-01-25,1.3638,1.3704,1.3571,1.369,USD
2011-01-26,1.3686,1.3722,1.3642,1.3698,USD
2011-01-27,1.371,1.376,1.3636,1.3727,USD
2011-01-28,1.3733,1.3746,1.358,1.3613,USD
2011-01-31,1.3599,1.374,1.3568,1.3686,USD
2011-02-01,1.3685,1.3845,1.3685,1.3834,USD
2011-02-02,1.383,1.3863,1.3767,1.3805,USD
2011-02-03,1.3813,1.3828,1.3611,1.3632,USD
2011-02-04,1.3639,1.3679,1.3542,1.3586,USD
2011-02-07,1.3563,1.3628,1.3508,1.3588,USD
2011-02-08,1.3582,1.369,1.3571,1.3634,USD
2011-02-09,1.3625,1.3745,1.3607,1.3731,USD
2011-02-10,1.3729,1.3737,1.3577,1.3595,USD
2011-02-11,1.3599,1.3624,1.3498,1.3549,USD
2011-02-14,1.351,1.3562,1.3429,1.3486,USD
2011-02-15,1.3488,1.3553,1.3459,1.349,USD
2011-02-16,1.3488,1.3591,1.3461,1.3568,USD
2011-02-17,1.3568,1.362,1.3534,1.3602,USD
2011-02-18,1.3609,1.3718,1.3548,1.3697,USD
2011-02-21,1.3703,1.3719,1.3646,1.3677,USD
2011-02-22,1.3677,1.3704,1.3525,1.3654,USD
2011-02-23,1.3659,1.3788,1.3646,1.3747,USD
2011-02-24,1.3747,1.3821,1.3702,1.3804,USD
2011-02-25,1.3797,1.3838,1.3722,1.3751,USD
2011-02-28,1.3757,1.3856,1.371,1.3802,USD
2011-03-01,1.3803,1.3855,1.3762,1.3776,USD
2011-03-02,1.3775,1.3889,1.3742,1.3864,USD
2011-03-03,1.3868,1.3974,1.3833,1.3966,USD
2011-03-04,1.3968,1.4009,1.3939,1.3985,USD
2011-03-07,1.3996,1.4038,1.3952,1.3973,USD
2011-03-08,1.3972,1.3994,1.3861,1.3904,USD
2011-03-09,1.3904,1.3943,1.3854,1.3908,USD
2011-03-10,1.3906,1.3927,1.3775,1.3794,USD
2011-03-11,1.3798,1.3916,1.3752,1.391,USD
2011-03-14,1.3962,1.4003,1.3902,1.399,USD
2011-03-15,1.3986,1.4013,1.3853,1.3996,USD
2011-03-16,1.3998,1.4002,1.3865,1.3903,USD
2011-03-17,1.3906,1.4053,1.3869,1.4022,USD
2011-03-18,1.4017,1.4187,1.3981,1.4179,USD
2011-03-21,1.4182,1.4241,1.4138,1.4227,USD
2011-03-22,1.4219,1.4249,1.4173,1.4202,USD
2011-03-23,1.4198,1.4217,1.4078,1.4083,USD
2011-03-24,1.4091,1.4223,1.4051,1.4175,USD
2011-03-25,1.4171,1.4196,1.4055,1.4084,USD
2011-03-28,1.4046,1.4116,1.402,1.4085,USD
2011-03-29,1.4081,1.4151,1.4047,1.4111,USD
2011-03-30,1.4112,1.4148,1.4051,1.4127,USD
2011-03-31,1.4129,1.4234,1.4114,1.4167,USD
2011-04-01,1.4174,1.4248,1.4062,1.4231,USD
2011-04-04,1.4226,1.4272,1.4194,1.4222,USD
2011-04-05,1.422,1.4248,1.4152,1.4223,USD
2011-04-06,1.4217,1.4351,1.4209,1.4333,USD
2011-04-07,1.4335,1.4346,1.4243,1.4304,USD
2011-04-08,1.4304,1.4491,1.4292,1.4481,USD
2011-04-11,1.4454,1.4484,1.4417,1.4435,USD
2011-04-12,1.4432,1.452,1.4375,1.4477,USD
2011-04-13,1.4477,1.4521,1.4411,1.4441,USD
2011-04-14,1.4441,1.4516,1.4363,1.4489,USD
2011-04-15,1.4488,1.4507,1.4392,1.4432,USD
2011-04-18,1.4419,1.4422,1.4157,1.4234,USD
2011-04-19,1.4224,1.4354,1.4204,1.4337,USD
2011-04-20,1.4337,1.4546,1.4325,1.4518,USD
2011-04-21,1.452,1.465,1.4504,1.4552,USD
2011-04-22,1.4552,1.4589,1.4533,1.4556,USD
2011-04-25,1.456,1.4629,1.4524,1.4581,USD
2011-04-26,1.4579,1.4659,1.4493,1.4644,USD
2011-04-27,1.4646,1.4796,1.4632,1.4777,USD
2011-04-28,1.4783,1.4883,1.4769,1.4824,USD
2011-04-29,1.4828,1.4881,1.4802,1.4802,USD
2011-05-02,1.4826,1.4905,1.4763,1.4827,USD
2011-05-03,1.482,1.4892,1.4753,1.4828,USD
2011-05-04,1.4823,1.4942,1.4776,1.4824,USD
2011-05-05,1.4829,1.4903,1.4512,1.4541,USD
2011-05-06,1.4543,1.459,1.431,1.431,USD
2011-05-09,1.4369,1.4443,1.4255,1.4364,USD
2011-05-10,1.4353,1.4414,1.4268,1.4407,USD
2011-05-11,1.4406,1.4425,1.4172,1.4197,USD
2011-05-12,1.4205,1.4278,1.4123,1.4243,USD
2011-05-13,1.4243,1.4342,1.4067,1.4121,USD
2011-05-16,1.4078,1.4245,1.4047,1.4154,USD
2011-05-17,1.416,1.424,1.4118,1.4238,USD
2011-05-18,1.4236,1.4288,1.4194,1.4246,USD
2011-05-19,1.4249,1.4327,1.4205,1.4314,USD
2011-05-20,1.4308,1.4348,1.4134,1.4155,USD
2011-05-23,1.4131,1.4144,1.3969,1.4051,USD
2011-05-24,1.4045,1.4133,1.4,1.4104,USD
2011-05-25,1.4101,1.412,1.4013,1.4087,USD
2011-05-26,1.4085,1.4207,1.4066,1.4139,USD
2011-05-27,1.4137,1.4325,1.4126,1.4324,USD
2011-05-30,1.4314,1.4314,1.4257,1.428,USD
2011-05-31,1.4284,1.4425,1.4284,1.4396,USD
2011-06-01,1.4393,1.446,1.4307,1.4314,USD
2011-06-02,1.4322,1.4514,1.4322,1.4491,USD
2011-06-03,1.4494,1.4645,1.4454,1.4637,USD
2011-06-06,1.4628,1.4659,1.4556,1.4577,USD
2011-06-07,1.4577,1.4698,1.4563,1.4691,USD
2011-06-08,1.4691,1.4695,1.4564,1.4577,USD
2011-06-09,1.4577,1.4651,1.4476,1.4508,USD
2011-06-10,1.451,1.4553,1.4323,1.4348,USD
2011-06-13,1.4329,1.4432,1.432,1.4417,USD
2011-06-14,1.442,1.4501,1.4379,1.4441,USD
2011-06-15,1.4442,1.4456,1.4156,1.4168,USD
2011-06-16,1.4164,1.4221,1.4074,1.4213,USD
2011-06-17,1.4213,1.4342,1.4127,1.4311,USD
2011-06-20,1.4274,1.4329,1.4191,1.4309,USD
2011-06-21,1.4306,1.4423,1.4304,1.4407,USD
2011-06-22,1.4396,1.4442,1.4339,1.4354,USD
2011-06-23,1.4335,1.4341,1.4127,1.4259,USD
2011-06-24,1.4264,1.4312,1.4142,1.4193,USD
2011-06-27,1.4193,1.4296,1.4103,1.4284,USD
2011-06-28,1.4284,1.4398,1.4235,1.4369,USD
2011-06-29,1.4364,1.4449,1.4327,1.4436,USD
2011-06-30,1.4434,1.4541,1.4426,1.4506,USD
2011-07-01,1.45,1.4554,1.4437,1.4525,USD
2011-07-04,1.4543,1.4581,1.4493,1.4541,USD
2011-07-05,1.4541,1.4554,1.4396,1.4423,USD
2011-07-06,1.4421,1.4468,1.4284,1.4318,USD
2011-07-07,1.4318,1.4376,1.4221,1.4361,USD
2011-07-08,1.436,1.4371,1.4207,1.427,USD
2011-07-11,1.4215,1.4228,1.3984,1.4036,USD
2011-07-12,1.4046,1.4065,1.3838,1.3979,USD
2011-07-13,1.3976,1.4212,1.3952,1.4184,USD
2011-07-14,1.4189,1.4284,1.4116,1.4145,USD
2011-07-15,1.4144,1.4202,1.4093,1.4153,USD
2011-07-18,1.4113,1.4135,1.4011,1.4111,USD
2011-07-19,1.4101,1.4219,1.4068,1.4156,USD
2011-07-20,1.4153,1.4243,1.4133,1.422,USD
2011-07-21,1.4226,1.444,1.4139,1.4423,USD
2011-07-22,1.4423,1.444,1.4325,1.4356,USD
2011-07-25,1.4398,1.4408,1.4325,1.4376,USD
2011-07-26,1.4375,1.4526,1.4356,1.4512,USD
2011-07-27,1.4514,1.4537,1.4339,1.4365,USD
2011-07-28,1.4373,1.4402,1.4253,1.4331,USD
2011-07-29,1.4328,1.4414,1.4229,1.4396,USD
2011-08-01,1.4358,1.4455,1.4186,1.4251,USD
2011-08-02,1.4262,1.4284,1.415,1.4193,USD
2011-08-03,1.4183,1.4345,1.4143,1.4325,USD
2011-08-04,1.4332,1.4371,1.4089,1.4108,USD
2011-08-05,1.4099,1.4299,1.4056,1.4282,USD
2011-08-08,1.4387,1.4404,1.4131,1.4177,USD
2011-08-09,1.4173,1.4381,1.4152,1.437,USD
2011-08-10,1.4395,1.4403,1.4162,1.4174,USD
2011-08-11,1.4163,1.4296,1.4103,1.4243,USD
2011-08-12,1.424,1.4293,1.415,1.4249,USD
2011-08-15,1.4261,1.4478,1.4261,1.4446,USD
2011-08-16,1.4447,1.4474,1.4354,1.4409,USD
2011-08-17,1.4403,1.4519,1.4325,1.4425,USD
2011-08-18,1.4423,1.4451,1.427,1.4331,USD
2011-08-19,1.4329,1.4455,1.4259,1.4398,USD
2011-08-22,1.4375,1.4436,1.4346,1.436,USD
2011-08-23,1.4358,1.4499,1.4352,1.4438,USD
2011-08-24,1.4432,1.4482,1.4379,1.4413,USD
2011-08-25,1.4412,1.4476,1.4327,1.438,USD
2011-08-26,1.4374,1.4503,1.4329,1.4499,USD
2011-08-29,1.4497,1.455,1.4466,1.451,USD
2011-08-30,1.4516,1.4535,1.4385,1.4446,USD
2011-08-31,1.4436,1.447,1.436,1.4379,USD
2011-09-01,1.4375,1.4381,1.4224,1.4259,USD
2011-09-02,1.426,1.4291,1.4184,1.4205,USD
2011-09-05,1.4167,1.4174,1.4061,1.4092,USD
2011-09-06,1.4097,1.4277,1.3973,1.4,USD
2011-09-07,1.3994,1.4148,1.3992,1.4097,USD
2011-09-08,1.4094,1.4097,1.3872,1.3882,USD
2011-09-09,1.3883,1.3938,1.3628,1.3653,USD
2011-09-12,1.3568,1.3693,1.35,1.3673,USD
2011-09-13,1.367,1.3741,1.3558,1.3683,USD
2011-09-14,1.3683,1.3785,1.3591,1.3747,USD
2011-09-15,1.3744,1.3939,1.3704,1.3878,USD
2011-09-16,1.3886,1.3887,1.3755,1.38,USD
2011-09-19,1.3672,1.3721,1.3587,1.3685,USD
2011-09-20,1.3674,1.3746,1.3594,1.3706,USD
2011-09-21,1.3702,1.379,1.3558,1.3566,USD
2011-09-22,1.3579,1.3601,1.3382,1.346,USD
2011-09-23,1.3462,1.357,1.3417,1.3498,USD
2011-09-26,1.351,1.3552,1.3364,1.354,USD
2011-09-27,1.3527,1.3668,1.3478,1.3592,USD
2011-09-28,1.359,1.3691,1.3533,1.3542,USD
2011-09-29,1.3529,1.368,1.352,1.3594,USD
2011-09-30,1.3585,1.3604,1.3383,1.3386,USD
2011-10-03,1.3337,1.3382,1.3163,1.3169,USD
2011-10-04,1.3183,1.3371,1.3146,1.334,USD
2011-10-05,1.3346,1.3385,1.3259,1.3348,USD
2011-10-06,1.3354,1.3451,1.3241,1.3432,USD
2011-10-07,1.3431,1.3527,1.3362,1.3377,USD
2011-10-10,1.3396,1.3699,1.3377,1.3643,USD
2011-10-11,1.364,1.3685,1.3565,1.3645,USD
2011-10-12,1.3649,1.3834,1.3581,1.3787,USD
2011-10-13,1.3785,1.3829,1.3685,1.3776,USD
2011-10-14,1.3773,1.3896,1.3722,1.3877,USD
2011-10-17,1.3885,1.3916,1.3726,1.3742,USD
2011-10-18,1.3735,1.3819,1.3653,1.3739,USD
2011-10-19,1.3739,1.387,1.3725,1.3756,USD
2011-10-20,1.3756,1.3845,1.3657,1.3777,USD
2011-10-21,1.3775,1.3903,1.3705,1.3896,USD
