Date,Open,High,Low,Close,Volume,Currency
2010-01-01,11986.5,12240.5,10821.2,10947.7,4322299904,EUR
2010-02-01,10852.4,11201.6,9916.6,10333.6,5001699840,EUR
2010-03-01,10434.7,11190.0,10287.6,10871.3,4184600064,EUR
2010-04-01,10950.4,11566.1,10077.9,10492.2,4806600192,EUR
2010-05-01,10426.2,10452.2,8812.1,9359.4,7346899968,EUR
2010-06-01,9282.2,10209.5,8563.6,9263.4,5692499968,EUR
2010-07-01,9041.7,10788.0,8977.7,10499.8,4784300032,EUR
2010-08-01,10535.4,10953.1,9773.8,10187.0,3343300096,EUR
2010-09-01,10232.7,10902.5,10170.1,10514.5,3974500096,EUR
2010-10-01,10520.1,11021.6,10310.2,10812.9,4111600128,EUR
2010-11-01,10901.8,10903.4,9203.4,9267.2,6027100160,EUR
2010-12-01,9344.2,10253.9,9331.4,9859.1,4494799872,EUR
2011-01-01,9899.4,10961.1,9387.9,10806.0,6049399808,EUR
2011-02-01,10886.2,11165.0,10543.3,10850.8,4876599808,EUR
2011-03-01,10898.8,10939.7,10076.5,10576.5,6268400128,EUR
2011-04-01,10657.2,10958.2,10289.1,10878.9,4154200064,EUR
2011-05-01,10917.4,10928.2,10030.6,10476.0,4360300032,EUR
2011-06-01,10506.0,10549.0,9758.5,10359.9,4607300096,EUR
2011-07-01,10359.4,10536.8,9276.1,9630.7,5595500032,EUR
2011-08-01,9713.0,9752.3,7767.3,8718.6,6303600128,EUR
2011-09-01,8748.0,8801.7,7505.3,8546.6,5115599872,EUR
2011-10-01,8346.6,9351.0,8065.1,8954.9,4462600192,EUR
2011-11-01,8775.4,8800.9,7601.2,8449.5,4506999808,EUR
2011-12-01,8441.0,8844.2,8120.9,8566.3,3628800000,EUR
2012-01-01,8558.0,8746.6,8233.8,8509.2,4613100032,EUR
2012-02-01,8558.6,8967.4,8429.1,8465.9,4208300032,EUR
2012-03-01,8442.0,8625.5,7866.4,8008.0,5355500032,EUR
2012-04-01,8024.7,8072.6,6811.2,7011.0,5615399936,EUR
2012-05-01,7100.9,7175.7,6012.0,6089.8,5977399808,EUR
2012-06-01,6109.7,7102.2,5987.8,7102.2,5693899776,EUR
2012-07-01,7082.4,7219.5,5905.3,6738.1,5653000192,EUR
2012-08-01,6715.2,7645.0,6296.1,7420.5,4072999936,EUR
2012-09-01,7398.5,8231.0,7351.2,7708.5,3899300096,EUR
2012-10-01,7712.8,8156.6,7565.5,7842.9,3578099968,EUR
2012-11-01,7807.1,7995.9,7490.6,7934.6,3647800064,EUR
2012-12-01,7963.4,8345.4,7670.8,8167.5,4853600256,EUR
2013-01-01,8337.9,8755.9,8286.7,8362.3,5733499904,EUR
2013-02-01,8233.4,8400.1,7895.5,8230.3,5813300224,EUR
2013-03-01,8220.5,8670.4,7797.2,7920.0,5649800192,EUR
2013-04-01,7917.6,8524.2,7716.1,8419.0,5670199808,EUR
2013-05-01,8393.9,8669.2,8216.5,8320.6,5287300096,EUR
2013-06-01,8266.6,8430.0,7508.4,7762.7,5430700032,EUR
2013-07-01,7817.0,8480.1,7612.8,8433.4,4662300160,EUR
2013-08-01,8466.3,8828.1,8275.9,8290.5,3576999936,EUR
2013-09-01,8370.2,9299.1,8331.1,9186.1,4473999872,EUR
2013-10-01,9177.6,10063.9,9173.4,9907.9,5258100224,EUR
2013-11-01,9906.6,10025.9,9467.0,9837.6,4235800064,EUR
2013-12-01,9838.2,9949.8,9232.1,9916.7,3994899968,EUR
