Date,Open,High,Low,Close,Volume,Currency
2010-01-01,3952.21,4088.18,3688.79,3739.46,2583111936,EUR
2010-02-01,3713.17,3831.38,3545.91,3708.8,3196967680,EUR
2010-03-01,3739.56,4028.64,3724.84,3974.01,2879433216,EUR
2010-04-01,3996.53,4086.0,3749.53,3816.99,2915213568,EUR
2010-05-01,3796.79,3847.21,3287.57,3507.56,4726134272,EUR
2010-06-01,3481.66,3759.54,3343.59,3442.89,3561110784,EUR
2010-07-01,3386.79,3720.63,3321.35,3643.14,3031457536,EUR
2010-08-01,3675.88,3802.94,3414.84,3490.79,2510102272,EUR
2010-09-01,3507.87,3824.98,3478.85,3715.18,3042767872,EUR
2010-10-01,3722.93,3894.91,3638.34,3833.5,2565207040,EUR
2010-11-01,3865.04,3961.7,3591.78,3610.44,3194412800,EUR
2010-12-01,3634.61,3936.06,3620.64,3804.78,2269862656,EUR
2011-01-01,3847.63,4079.3,3790.96,4005.5,2911304192,EUR
2011-02-01,4037.14,4169.87,3984.36,4110.35,3237530880,EUR
2011-03-01,4126.66,4145.73,3693.94,3989.18,2779403008,EUR
2011-04-01,4014.58,4110.41,3862.4,4106.92,2393760512,EUR
2011-05-01,4137.75,4137.97,3884.55,4006.94,2928515840,EUR
2011-06-01,4014.84,4015.85,3742.31,3982.21,2922053632,EUR
2011-07-01,3981.96,4023.59,3645.79,3671.28,3556024576,EUR
2011-08-01,3718.11,3722.59,2891.11,3256.76,5101354496,EUR
2011-09-01,3273.05,3295.54,2693.21,2981.96,4545524736,EUR
2011-10-01,2913.07,3411.22,2808.22,3242.84,3686465024,EUR
2011-11-01,3162.57,3228.11,2793.22,3154.62,3820712960,EUR
2011-12-01,3151.35,3244.89,2941.4,3159.81,2636270848,EUR
2012-01-01,3158.24,3368.66,3114.45,3298.55,3123624960,EUR
2012-02-01,3320.32,3489.48,3320.32,3452.45,3314373888,EUR
2012-03-01,3444.53,3600.48,3362.56,3423.81,3337602816,EUR
2012-04-01,3439.17,3473.2,3088.36,3212.8,3665755392,EUR
2012-05-01,3265.12,3273.72,2970.1,3017.01,3718575360,EUR
2012-06-01,3028.3,3196.65,2922.26,3196.65,3855899648,EUR
2012-07-01,3197.04,3334.82,3065.47,3291.66,3799723264,EUR
2012-08-01,3298.7,3523.85,3232.46,3413.07,2842029312,EUR
2012-09-01,3401.96,3588.02,3354.82,3354.82,3146804224,EUR
2012-10-01,3348.07,3542.58,3348.62,3429.27,3351411968,EUR
2012-11-01,3420.48,3584.73,3341.52,3557.28,3132267008,EUR
2012-12-01,3567.9,3684.16,3563.02,3641.07,2352285440,EUR
2013-01-01,3702.66,3793.26,3680.61,3732.6,2044771072,EUR
2013-02-01,3734.66,3787.53,3600.81,3723.0,2200756480,EUR
2013-03-01,3712.42,3871.58,3661.21,3731.42,2213404416,EUR
2013-04-01,3729.82,3886.45,3584.38,3856.75,2379756032,EUR
2013-05-01,3828.62,4072.24,3819.04,3948.59,2026254080,EUR
2013-06-01,3929.68,3979.53,3575.17,3738.91,2029360768,EUR
2013-07-01,3761.57,4007.23,3668.77,3992.69,1988788992,EUR
2013-08-01,3996.81,4123.89,3933.78,3933.78,1822333568,EUR
2013-09-01,3974.79,4227.21,3927.63,4143.44,2015511552,EUR
2013-10-01,4151.92,4309.92,4105.67,4299.89,1995722368,EUR
2013-11-01,4302.03,4356.28,4211.82,4295.21,1705372288,EUR
2013-12-01,4294.65,4309.31,4051.25,4295.95,1727329536,EUR
2014-01-01,4307.4,4351.21,4098.71,4165.72,2514557696,EUR
2014-02-01,4160.28,4420.94,4080.6,4408.08,2385587712,EUR
2014-03-01,4338.79,4432.5,4183.0,4391.5,2678380032,EUR
2014-04-01,4408.74,4504.14,4319.28,4487.39,2347942144,EUR
2014-05-01,4473.83,4536.83,4400.91,4519.57,2306876160,EUR
2014-06-01,4523.9,4598.65,4407.18,4422.84,2310644224,EUR
2014-07-01,4438.77,4490.72,4238.27,4246.14,2411545088,EUR
2014-08-01,4236.35,4401.52,4109.31,4381.04,2224356352,EUR
2014-09-01,4383.62,4509.58,4334.01,4416.24,2216523264,EUR
2014-10-01,4400.61,4427.76,3789.11,4233.09,3826366976,EUR
2014-11-01,4225.81,4403.55,4118.5,4390.18,2411510528,EUR
2014-12-01,4354.19,4427.74,3926.34,4272.75,2472338688,EUR
2015-01-01,4294.05,4679.26,4076.16,4604.25,3069387520,EUR
2015-02-01,4613.31,4951.48,4584.37,4951.48,2575487744,EUR
2015-03-01,4937.43,5106.04,4856.14,5033.64,2893332992,EUR
2015-04-01,5009.63,5283.71,4987.26,5046.49,2983810560,EUR
2015-05-01,5060.5,5193.77,4874.9,5007.89,2425352704,EUR
2015-06-01,5029.05,5095.04,4712.97,4790.2,2946343424,EUR
2015-07-01,4849.43,5184.74,4601.9,5082.61,2704718848,EUR
2015-08-01,5076.8,5217.8,4230.49,4652.95,2656464896,EUR
2015-09-01,4586.33,4733.05,4278.57,4455.29,2880020224,EUR
2015-10-01,4518.03,4947.02,4386.1,4897.66,2818848512,EUR
2015-11-01,4848.86,5011.65,4751.03,4957.6,2474997504,EUR
2015-12-01,4960.38,4975.71,4472.65,4637.06,2744147968,EUR
2016-01-01,4582.05,4586.11,4084.68,4417.02,2757473024,EUR
2016-02-01,4418.14,4422.61,3892.46,4353.55,3017600000,EUR
2016-03-01,4343.93,4580.97,4323.18,4385.06,2704872960,EUR
2016-04-01,4331.28,4607.69,4229.12,4428.96,2452988160,EUR
2016-05-01,4455.76,4536.63,4245.17,4505.62,2140515328,EUR
2016-06-01,4502.84,4507.22,3955.98,4237.48,3109430528,EUR
2016-07-01,4261.09,4474.67,4062.07,4439.81,2137458944,EUR
2016-08-01,4469.99,4528.0,4293.34,4438.22,1764945280,EUR
2016-09-01,4448.03,4569.62,4310.88,4448.26,2185459200,EUR
2016-10-01,4447.54,4579.28,4370.65,4509.26,2007558272,EUR
2016-11-01,4532.34,4606.66,4344.88,4578.34,2434652928,EUR
2016-12-01,4571.2,4864.29,4490.15,4862.31,2118619392,EUR
