Date,Open,High,Low,Close,Volume,Currency
2010-01-04,818.27,834.46,818.09,834.46,0,EUR
2010-01-05,836.61,851.0,835.83,847.86,0,EUR
2010-01-06,849.49,856.01,845.06,856.01,0,EUR
2010-01-07,854.87,858.87,846.21,858.59,0,EUR
2010-01-08,860.79,866.77,857.63,862.52,0,EUR
2010-01-11,866.95,869.24,852.21,853.41,0,EUR
2010-01-12,853.53,855.68,837.47,842.09,0,EUR
2010-01-13,837.99,852.52,833.98,851.87,0,EUR
2010-01-14,856.66,870.07,856.66,862.83,0,EUR
2010-01-15,861.31,862.06,839.16,841.14,0,EUR
2010-01-18,839.6,841.32,831.7,834.81,0,EUR
2010-01-19,833.22,840.05,823.13,839.07,0,EUR
2010-01-20,837.13,843.43,824.73,826.27,0,EUR
2010-01-21,826.68,837.34,822.04,822.09,0,EUR
2010-01-22,818.23,818.66,803.72,808.4,0,EUR
2010-01-25,804.71,820.96,800.56,808.36,0,EUR
2010-01-26,806.41,812.44,804.33,809.58,0,EUR
2010-01-27,808.93,811.57,801.2,803.71,0,EUR
2010-01-28,807.25,821.83,807.25,807.85,0,EUR
2010-01-29,811.84,813.91,799.82,807.25,0,EUR
2010-02-01,809.19,815.27,805.6,812.9,0,EUR
2010-02-02,814.64,826.49,813.08,825.35,0,EUR
2010-02-03,829.04,832.52,821.41,822.55,0,EUR
2010-02-04,823.99,824.8,795.35,797.36,0,EUR
2010-02-05,793.47,793.55,774.21,775.94,0,EUR
2010-02-08,778.75,785.43,764.55,771.54,0,EUR
2010-02-09,772.7,789.38,768.73,784.18,0,EUR
2010-02-10,788.47,792.33,780.32,780.81,0,EUR
2010-02-11,783.56,791.21,776.48,780.68,0,EUR
2010-02-12,784.64,792.13,773.15,780.59,0,EUR
2010-02-15,781.67,791.94,780.91,789.12,0,EUR
2010-02-16,792.92,800.07,791.25,799.81,0,EUR
2010-02-17,804.88,813.62,804.88,813.12,0,EUR
2010-02-18,810.73,817.52,809.75,815.73,0,EUR
2010-02-19,810.17,817.06,806.71,816.22,0,EUR
2010-02-22,820.24,824.42,816.26,816.59,0,EUR
2010-02-23,818.85,821.14,804.3,805.91,0,EUR
2010-02-24,805.86,807.08,794.77,799.26,0,EUR
2010-02-25,798.19,801.29,776.98,777.62,0,EUR
2010-02-26,782.57,788.14,778.06,788.13,0,EUR
2010-03-01,789.99,799.74,788.95,799.74,0,EUR
2010-03-02,799.97,803.54,796.15,803.54,0,EUR
2010-03-03,802.5,817.73,801.02,816.69,0,EUR
2010-03-04,815.39,819.37,811.27,815.24,0,EUR
2010-03-05,819.4,825.05,819.21,823.35,0,EUR
2010-03-08,827.31,830.59,824.77,828.17,0,EUR
2010-03-09,830.96,831.36,821.71,829.79,0,EUR
2010-03-10,830.42,845.84,829.81,843.67,0,EUR
2010-03-11,842.28,844.59,835.25,836.5,0,EUR
2010-03-12,839.16,842.69,832.72,833.89,0,EUR
2010-03-15,833.77,836.65,826.41,827.09,0,EUR
2010-03-16,829.59,832.42,828.05,830.12,0,EUR
2010-03-17,833.63,836.49,826.92,831.17,0,EUR
2010-03-18,830.6,831.27,823.89,823.9,0,EUR
2010-03-19,825.9,828.54,816.14,818.94,0,EUR
2010-03-22,816.09,817.57,806.6,816.02,0,EUR
2010-03-23,815.45,821.23,814.62,818.66,0,EUR
2010-03-24,821.57,828.87,820.89,824.53,0,EUR
2010-03-25,825.01,832.87,822.51,832.23,0,EUR
2010-03-26,832.74,833.22,825.98,826.75,0,EUR
2010-03-29,830.35,832.24,820.58,820.76,0,EUR
2010-03-30,823.43,823.65,805.94,809.86,0,EUR
2010-03-31,809.44,819.54,809.44,815.97,0,EUR
2010-04-01,819.54,826.39,819.54,825.48,0,EUR
2010-04-06,827.9,838.6,827.9,838.34,0,EUR
2010-04-07,838.35,840.21,835.39,836.74,0,EUR
2010-04-08,834.66,837.07,826.39,829.04,0,EUR
2010-04-09,830.93,836.39,830.93,835.2,0,EUR
2010-04-12,840.6,843.39,836.07,839.66,0,EUR
2010-04-13,839.24,843.71,836.9,840.33,0,EUR
2010-04-14,843.52,847.78,842.55,847.03,0,EUR
2010-04-15,849.37,853.47,846.75,851.9,0,EUR
2010-04-16,849.52,849.52,837.43,837.45,0,EUR
2010-04-19,833.46,835.47,828.92,832.35,0,EUR
2010-04-20,835.02,849.73,835.02,848.23,0,EUR
2010-04-21,849.33,854.69,844.74,849.22,0,EUR
2010-04-22,847.49,857.9,838.03,841.06,0,EUR
2010-04-23,843.4,848.8,838.95,839.56,0,EUR
2010-04-26,842.92,850.37,842.92,844.92,0,EUR
2010-04-27,843.79,845.39,821.01,821.14,0,EUR
2010-04-28,815.39,815.39,783.88,799.81,0,EUR
2010-04-29,802.34,808.93,797.56,805.75,0,EUR
2010-04-30,808.46,817.75,800.2,803.03,0,EUR
2010-05-03,801.96,812.27,799.07,811.97,0,EUR
2010-05-04,815.4,822.88,787.34,789.39,0,EUR
2010-05-05,787.81,787.85,768.99,773.14,0,EUR
2010-05-06,770.65,782.07,763.46,769.63,0,EUR
2010-05-07,756.13,763.7,743.02,746.53,0,EUR
2010-05-10,759.79,780.15,759.79,780.1,0,EUR
2010-05-11,775.61,777.0,762.71,769.98,0,EUR
2010-05-12,769.31,792.64,766.54,789.82,0,EUR
2010-05-13,794.95,802.01,790.07,792.21,0,EUR
2010-05-14,791.0,791.41,769.66,772.4,0,EUR
2010-05-17,767.75,775.39,762.7,765.99,0,EUR
2010-05-18,770.82,780.55,766.85,768.68,0,EUR
2010-05-19,763.64,764.08,745.41,745.41,0,EUR
2010-05-20,748.64,753.55,716.59,723.26,0,EUR
2010-05-21,721.77,728.63,711.82,725.28,0,EUR
2010-05-24,728.83,733.97,719.1,723.62,0,EUR
2010-05-25,716.61,716.61,687.6,691.02,0,EUR
2010-05-26,696.28,721.01,696.23,716.13,0,EUR
2010-05-27,719.54,741.47,718.95,741.38,0,EUR
2010-05-28,744.87,748.99,740.23,742.17,0,EUR
2010-05-31,739.17,748.03,739.17,747.94,0,EUR
2010-06-01,747.82,750.11,728.86,744.97,0,EUR
2010-06-02,737.32,744.89,732.35,742.42,0,EUR
2010-06-03,748.2,759.23,748.15,756.72,0,EUR
2010-06-04,759.19,768.18,745.64,746.22,0,EUR
2010-06-07,742.06,742.06,728.08,730.77,0,EUR
2010-06-08,733.76,736.88,716.17,719.56,0,EUR
2010-06-09,722.5,740.12,722.5,739.81,0,EUR
2010-06-10,738.3,755.21,736.01,753.67,0,EUR
2010-06-11,757.48,766.18,756.26,764.02,0,EUR
2010-06-14,767.81,774.78,767.81,772.73,0,EUR
2010-06-15,771.34,776.77,766.32,775.79,0,EUR
2010-06-16,780.46,785.19,770.12,773.52,0,EUR
2010-06-17,775.24,782.83,770.59,778.25,0,EUR
2010-06-18,778.4,780.07,770.93,777.14,0,EUR
2010-06-21,783.18,793.28,783.18,789.61,0,EUR
2010-06-22,787.26,787.26,773.66,780.65,0,EUR
2010-06-23,775.81,781.14,772.14,772.47,0,EUR
2010-06-24,774.98,777.73,757.78,758.29,0,EUR
2010-06-25,759.5,765.09,750.83,751.71,0,EUR
2010-06-28,752.69,760.2,748.49,757.07,0,EUR
2010-06-29,753.36,753.36,732.4,733.25,0,EUR
2010-06-30,735.11,742.85,732.06,734.48,0,EUR
2010-07-01,727.89,733.55,719.32,720.06,0,EUR
2010-07-02,725.2,730.58,723.25,725.5,0,EUR
2010-07-05,729.18,731.56,723.12,723.22,0,EUR
2010-07-06,726.59,751.05,726.59,749.5,0,EUR
2010-07-07,746.15,755.26,741.81,755.07,0,EUR
2010-07-08,759.87,769.62,759.87,765.29,0,EUR
2010-07-09,768.07,774.29,768.07,773.03,0,EUR
2010-07-12,775.16,780.37,770.83,776.09,0,EUR
2010-07-13,775.07,788.14,773.05,788.14,0,EUR
2010-07-14,793.0,796.33,788.7,793.03,0,EUR
2010-07-15,790.34,794.5,779.76,783.93,0,EUR
2010-07-16,782.58,789.71,773.42,775.0,0,EUR
2010-07-19,773.7,779.22,768.83,771.08,0,EUR
2010-07-20,773.5,776.89,752.27,758.64,0,EUR
