Date,Open,High,Low,Close,Volume,Currency
2010-01-01,96.82,98.67,94.02,94.3,0,USD
2010-02-01,94.5,94.86,92.02,93.14,0,USD
2010-03-01,92.26,95.31,92.0,94.88,0,USD
2010-04-01,95.07,95.82,91.54,92.78,0,USD
2010-05-01,92.43,92.45,85.66,86.28,0,USD
2010-06-01,85.68,92.95,83.47,92.81,0,USD
2010-07-01,93.57,96.41,93.27,96.0,0,USD
2010-08-01,95.71,98.65,83.47,98.55,0,USD
2010-09-01,98.74,102.89,97.27,101.77,0,USD
2010-10-01,102.25,105.4,100.73,101.61,0,USD
2010-11-01,101.18,104.51,99.53,99.63,0,USD
2010-12-01,99.51,107.49,99.38,107.08,0,USD
2011-01-01,107.06,107.26,102.22,105.97,0,USD
2011-02-01,106.3,108.29,102.31,107.65,0,USD
2011-03-01,107.58,111.55,106.79,108.86,0,USD
2011-04-01,108.47,115.94,107.06,115.11,0,USD
2011-05-01,115.38,118.13,111.78,117.1,0,USD
2011-06-01,118.29,120.84,116.94,119.04,0,USD
2011-07-01,118.08,127.37,117.28,127.23,0,USD
2011-08-01,127.62,141.44,121.34,124.08,0,USD
2011-09-01,124.9,129.64,109.01,110.16,0,USD
2011-10-01,109.95,116.72,107.34,114.03,0,USD
2011-11-01,112.17,114.14,107.18,109.44,0,USD
2011-12-01,110.01,110.24,104.84,106.47,0,USD
2012-01-01,106.88,109.72,104.4,108.68,0,USD
2012-02-01,109.43,111.98,107.52,110.61,0,USD
2012-03-01,110.41,110.99,107.16,110.86,0,USD
2012-04-01,110.67,110.92,108.26,110.21,0,USD
2012-05-01,110.43,110.58,102.72,102.92,0,USD
2012-06-01,102.63,106.12,102.34,105.45,0,USD
2012-07-01,104.92,105.12,100.28,102.42,0,USD
2012-08-01,102.49,105.24,101.02,104.75,0,USD
2012-09-01,104.85,108.23,104.19,106.42,0,USD
2012-10-01,106.54,108.52,106.2,107.37,0,USD
2012-11-01,107.39,108.07,105.23,107.76,0,USD
2012-12-01,108.02,110.11,106.58,109.3,0,USD
2013-01-01,109.74,110.2,106.84,109.87,0,USD
2013-02-01,110.52,110.85,106.7,106.76,0,USD
2013-03-01,106.15,106.62,104.53,105.31,0,USD
2013-04-01,105.28,108.61,104.97,107.58,0,USD
2013-05-01,107.87,108.15,101.64,104.71,0,USD
2013-06-01,104.38,109.02,103.9,105.85,0,USD
2013-07-01,105.66,108.37,102.55,107.99,0,USD
2013-08-01,107.45,109.33,106.42,107.56,0,USD
2013-09-01,106.83,110.87,105.76,110.53,0,USD
2013-10-01,110.54,112.48,108.98,110.27,0,USD
2013-11-01,109.8,110.82,108.11,110.31,0,USD
2013-12-01,109.9,113.22,109.83,111.96,0,USD
