Date,Open,High,Low,Close,Volume,Currency
2010-01-04,2285.0,2303.1,2280.8,2303.1,0,EUR
2010-01-05,2304.1,2313.8,2296.8,2304.2,0,EUR
2010-01-06,2306.5,2311.8,2297.2,2310.7,0,EUR
2010-01-07,2303.7,2323.8,2295.5,2319.2,0,EUR
2010-01-08,2329.7,2338.9,2315.1,2329.2,0,EUR
2010-01-11,2342.4,2353.4,2325.3,2325.6,0,EUR
2010-01-12,2330.4,2334.3,2299.9,2306.9,0,EUR
2010-01-13,2297.4,2315.6,2295.1,2314.2,0,EUR
2010-01-14,2331.1,2338.4,2317.6,2328.7,0,EUR
2010-01-15,2337.2,2344.0,2294.5,2296.0,0,EUR
2010-01-18,2304.1,2310.7,2287.8,2299.7,0,EUR
2010-01-19,2294.0,2320.3,2263.6,2318.9,0,EUR
2010-01-20,2311.4,2320.1,2259.7,2262.2,0,EUR
2010-01-21,2279.3,2292.1,2236.5,2237.7,0,EUR
2010-01-22,2220.5,2242.3,2188.7,2207.6,0,EUR
2010-01-25,2188.6,2217.8,2185.3,2188.5,0,EUR
2010-01-26,2170.1,2193.6,2156.7,2191.9,0,EUR
2010-01-27,2169.8,2179.8,2142.4,2151.8,0,EUR
2010-01-28,2179.4,2180.2,2112.3,2113.2,0,EUR
2010-01-29,2116.2,2156.2,2101.0,2141.9,0,EUR
2010-02-01,2121.6,2159.4,2117.8,2153.2,0,EUR
2010-02-02,2159.9,2192.5,2142.2,2192.5,0,EUR
2010-02-03,2198.2,2201.2,2164.6,2168.6,0,EUR
2010-02-04,2169.9,2178.0,2091.7,2093.8,0,EUR
2010-02-05,2080.7,2085.7,2030.6,2036.2,0,EUR
2010-02-08,2047.3,2058.0,2001.9,2048.2,0,EUR
2010-02-09,2040.3,2063.5,2028.1,2036.5,0,EUR
2010-02-10,2063.6,2093.8,2061.1,2077.8,0,EUR
2010-02-11,2092.0,2100.9,2043.3,2061.7,0,EUR
2010-02-12,2082.2,2088.0,2045.1,2057.7,0,EUR
2010-02-15,2069.5,2084.5,2059.7,2066.2,0,EUR
2010-02-16,2085.9,2088.8,2053.6,2082.5,0,EUR
2010-02-17,2105.9,2132.3,2103.9,2117.9,0,EUR
2010-02-18,2114.7,2127.4,2107.2,2121.3,0,EUR
2010-02-19,2096.1,2129.9,2093.1,2129.7,0,EUR
2010-02-22,2140.8,2141.8,2122.5,2123.1,0,EUR
2010-02-23,2131.4,2138.9,2071.2,2076.1,0,EUR
2010-02-24,2081.7,2095.3,2056.2,2088.1,0,EUR
2010-02-25,2069.8,2088.2,2032.7,2038.9,0,EUR
2010-02-26,2059.4,2064.2,2035.3,2060.9,0,EUR
2010-03-01,2080.9,2087.7,2054.8,2085.6,0,EUR
2010-03-02,2085.5,2104.2,2077.4,2096.4,0,EUR
2010-03-03,2089.3,2130.9,2081.5,2127.1,0,EUR
2010-03-04,2110.1,2147.8,2110.1,2136.8,0,EUR
2010-03-05,2148.4,2180.1,2136.4,2179.2,0,EUR
