Date,Open,High,Low,Close,Volume,Currency
2010-01-01,96.12,97.79,93.41,93.43,0,USD
2010-02-01,93.53,96.41,92.83,95.08,0,USD
2010-03-01,94.69,99.37,94.69,98.5,0,USD
2010-04-01,98.81,100.51,98.0,98.24,0,USD
2010-05-01,98.66,98.99,92.18,94.84,0,USD
2010-06-01,95.16,98.61,81.02,93.95,0,USD
2010-07-01,93.83,97.49,93.74,97.12,0,USD
2010-08-01,97.79,98.7,81.02,93.97,0,USD
2010-09-01,94.43,97.87,94.33,97.16,0,USD
2010-10-01,97.45,100.1,96.46,98.04,0,USD
2010-11-01,98.06,100.18,97.24,97.45,0,USD
2010-12-01,98.07,100.74,97.9,100.2,0,USD
2011-01-01,100.85,101.58,99.54,99.99,0,USD
2011-02-01,100.24,102.97,100.18,102.9,0,USD
2011-03-01,103.04,103.42,100.25,103.06,0,USD
2011-04-01,103.31,105.85,102.86,105.8,0,USD
2011-05-01,105.32,105.52,101.87,103.23,0,USD
2011-06-01,103.37,103.9,100.92,103.79,0,USD
2011-07-01,103.78,106.32,102.88,104.77,0,USD
2011-08-01,105.15,105.17,100.3,102.27,0,USD
2011-09-01,102.3,102.71,95.18,95.24,0,USD
2011-10-01,95.52,101.1,93.84,99.97,0,USD
2011-11-01,98.63,99.45,95.03,98.17,0,USD
2011-12-01,98.31,99.49,95.93,97.92,0,USD
2012-01-01,98.86,100.36,97.13,99.73,0,USD
2012-02-01,100.13,101.59,99.6,101.11,0,USD
2012-03-01,101.42,101.62,99.66,100.21,0,USD
2012-04-01,100.14,102.05,99.51,101.29,0,USD
2012-05-01,101.34,101.73,96.46,96.75,0,USD
2012-06-01,96.37,98.38,95.76,98.37,0,USD
2012-07-01,98.35,99.94,97.55,99.69,0,USD
2012-08-01,99.84,101.61,99.17,101.45,0,USD
2012-09-01,101.58,103.73,100.81,101.67,0,USD
2012-10-01,101.66,102.73,99.84,100.02,0,USD
2012-11-01,100.01,100.95,99.43,100.57,0,USD
2012-12-01,100.79,101.8,100.29,100.78,0,USD
2013-01-01,101.55,101.89,99.01,100.3,0,USD
2013-02-01,100.03,100.51,96.97,97.04,0,USD
2013-03-01,96.8,98.57,96.68,98.37,0,USD
2013-04-01,98.34,99.45,97.14,99.29,0,USD
2013-05-01,99.39,99.83,96.09,96.42,0,USD
2013-06-01,96.63,98.65,94.73,95.13,0,USD
2013-07-01,95.04,97.6,94.26,97.32,0,USD
2013-08-01,97.09,97.33,94.61,94.91,0,USD
2013-09-01,94.94,98.03,94.8,96.96,0,USD
2013-10-01,97.07,97.38,95.27,95.86,0,USD
2013-11-01,95.96,96.18,94.09,94.22,0,USD
2013-12-01,94.09,94.97,93.05,94.16,0,USD
2014-01-01,94.16,94.45,89.08,89.88,0,USD
2014-02-01,90.31,91.41,89.34,90.38,0,USD
2014-03-01,90.11,91.29,88.65,90.49,0,USD
2014-04-01,90.48,92.1,90.45,91.25,0,USD
2014-05-01,91.05,92.49,90.87,92.2,0,USD
2014-06-01,92.05,93.93,91.24,93.71,0,USD
2014-07-01,93.81,94.17,91.5,91.71,0,USD
2014-08-01,91.48,92.5,91.02,91.91,0,USD
2014-09-01,91.64,92.41,89.13,89.3,0,USD
2014-10-01,89.19,90.18,87.83,88.76,0,USD
2014-11-01,88.62,89.35,87.32,87.6,0,USD
2014-12-01,87.72,88.4,85.66,86.07,0,USD
2015-01-01,85.62,85.64,78.13,78.55,0,USD
2015-02-01,78.94,80.96,78.75,79.89,0,USD
2015-03-01,79.99,80.61,77.91,78.87,0,USD
2015-04-01,78.89,83.72,78.86,82.87,0,USD
2015-05-01,82.59,83.87,79.75,80.29,0,USD
2015-06-01,80.13,82.47,79.59,80.09,0,USD
2015-07-01,79.89,79.92,76.32,76.39,0,USD
2015-08-01,75.98,77.21,74.89,76.1,0,USD
2015-09-01,75.73,76.82,74.31,75.04,0,USD
2015-10-01,75.35,77.93,75.29,76.5,0,USD
2015-11-01,76.35,76.7,74.68,74.86,0,USD
2015-12-01,75.06,75.17,71.43,71.94,0,USD
2016-01-01,71.88,72.09,68.2,71.58,0,USD
2016-02-01,71.23,74.18,71.01,73.86,0,USD
2016-03-01,74.05,77.78,73.87,76.93,0,USD
2016-04-01,76.68,80.0,75.65,79.67,0,USD
2016-05-01,79.83,79.92,75.9,76.36,0,USD
2016-06-01,76.59,79.0,76.01,77.32,0,USD
2016-07-01,77.41,77.75,75.45,76.68,0,USD
2016-08-01,76.52,78.35,75.75,76.31,0,USD
2016-09-01,76.19,77.99,75.3,76.17,0,USD
2016-10-01,76.43,76.89,74.43,74.57,0,USD
2016-11-01,74.71,74.89,73.59,74.43,0,USD
2016-12-01,74.58,76.44,73.52,74.39,0,USD
2017-01-01,74.37,77.1,74.3,76.71,0,USD
2017-02-01,76.55,77.03,75.11,75.18,0,USD
2017-03-01,75.07,75.39,73.88,75.06,0,USD
2017-04-01,74.93,75.59,73.0,73.26,0,USD
2017-05-01,73.26,74.6,72.54,74.11,0,USD
2017-06-01,74.02,77.23,73.84,77.14,0,USD
2017-07-01,77.03,80.56,76.83,80.11,0,USD
2017-08-01,80.12,80.36,78.07,80.1,0,USD
2017-09-01,80.39,82.8,79.82,80.2,0,USD
2017-10-01,79.93,80.35,77.41,77.58,0,USD
2017-11-01,77.6,78.95,77.46,77.53,0,USD
2017-12-01,77.66,79.91,77.4,79.53,0,USD
2018-01-01,79.74,81.63,79.47,81.21,0,USD
2018-02-01,81.18,81.61,77.87,77.94,0,USD
2018-03-01,77.78,78.07,76.29,77.61,0,USD
2018-04-01,77.66,79.83,77.26,77.88,0,USD
2018-05-01,77.73,78.63,76.7,77.17,0,USD
2018-06-01,77.13,77.81,74.7,76.1,0,USD
2018-07-01,75.85,77.03,75.24,76.85,0,USD
2018-08-01,76.77,77.6,75.89,76.65,0,USD
2018-09-01,75.96,77.61,75.61,77.44,0,USD
2018-10-01,78.08,78.24,75.92,75.99,0,USD
2018-11-01,76.32,76.6,74.85,75.24,0,USD
2018-12-01,75.8,75.97,73.18,73.33,0,USD
2019-01-01,73.33,76.23,73.19,76.16,0,USD
2019-02-01,76.13,76.52,74.93,75.92,0,USD
