Date,Open,High,Low,Close,Volume,Currency
2010-01-04,2294.41,2311.15,2294.41,2308.42,537695488,USD
2010-01-05,2307.27,2313.73,2295.62,2308.71,630427712,USD
2010-01-06,2307.71,2314.07,2295.68,2301.09,609154752,USD
2010-01-07,2298.09,2301.3,2285.22,2300.05,623543808,USD
2010-01-08,2292.24,2317.6,2290.61,2317.17,580236288,USD
2010-01-11,2324.78,2326.28,2302.21,2312.41,546094144,USD
2010-01-12,2297.28,2298.85,2272.7,2282.31,631338176,USD
2010-01-13,2289.46,2313.03,2274.12,2307.9,614780416,USD
2010-01-14,2303.31,2322.56,2303.29,2316.74,617559808,USD
2010-01-15,2316.98,2322.54,2279.2,2287.99,819102528,USD
2010-01-19,2291.02,2320.4,2290.68,2320.4,573972480,USD
2010-01-20,2304.31,2304.47,2268.68,2291.25,657466432,USD
2010-01-21,2298.23,2308.98,2259.82,2265.7,790768320,USD
2010-01-22,2255.76,2262.27,2200.37,2205.29,797187520,USD
2010-01-25,2220.29,2223.22,2201.17,2210.8,597782720,USD
2010-01-26,2203.44,2227.89,2195.44,2203.73,673683840,USD
2010-01-27,2200.3,2225.67,2192.59,2221.41,727063872,USD
2010-01-28,2220.31,2220.87,2166.9,2179.0,829360384,USD
2010-01-29,2198.26,2202.84,2140.34,2147.35,918049792,USD
2010-02-01,2155.81,2171.2,2152.26,2171.2,631689408,USD
2010-02-02,2171.66,2193.66,2161.47,2190.06,720070592,USD
2010-02-03,2181.01,2194.53,2176.75,2190.91,676190208,USD
2010-02-04,2176.39,2178.25,2125.43,2125.43,813072960,USD
2010-02-05,2131.92,2142.27,2100.17,2141.12,822606912,USD
2010-02-08,2140.1,2152.64,2125.11,2126.05,606272384,USD
2010-02-09,2153.1,2166.16,2132.58,2150.87,662577344,USD
2010-02-10,2147.46,2156.36,2131.08,2147.87,590397376,USD
2010-02-11,2145.09,2179.54,2134.14,2177.41,598656192,USD
2010-02-12,2157.69,2184.57,2151.99,2183.53,696167296,USD
2010-02-16,2200.38,2214.19,2189.18,2214.19,559683200,USD
2010-02-17,2222.87,2226.32,2212.78,2226.29,547429696,USD
2010-02-18,2223.22,2243.5,2221.14,2241.71,552209536,USD
2010-02-19,2233.33,2249.8,2228.93,2243.87,625299520,USD
2010-02-22,2250.92,2251.68,2235.65,2242.03,530460512,USD
2010-02-23,2238.01,2239.8,2205.7,2213.44,647222848,USD
2010-02-24,2222.4,2241.69,2221.28,2235.9,596216384,USD
2010-02-25,2208.62,2236.21,2198.73,2234.22,622712448,USD
2010-02-26,2234.44,2242.83,2222.23,2238.26,685205504,USD
2010-03-01,2247.4,2274.02,2247.33,2273.57,658987008,USD
2010-03-02,2279.07,2292.49,2275.35,2280.79,761752256,USD
2010-03-03,2284.82,2293.32,2275.25,2280.68,667106560,USD
2010-03-04,2282.57,2293.16,2273.63,2292.31,575823744,USD
2010-03-05,2304.01,2327.03,2301.1,2326.35,631264832,USD
2010-03-08,2326.25,2335.43,2326.11,2332.21,574703104,USD
2010-03-09,2325.78,2353.07,2325.74,2340.68,680185152,USD
2010-03-10,2340.95,2361.66,2340.69,2358.95,667966016,USD
2010-03-11,2351.11,2368.46,2347.53,2368.46,580467840,USD
2010-03-12,2376.07,2376.28,2358.08,2367.66,547561664,USD
2010-03-15,2361.92,2367.4,2345.99,2362.21,529838816,USD
2010-03-16,2367.32,2378.84,2360.67,2378.01,574651520,USD
2010-03-17,2381.65,2400.09,2381.47,2389.09,581549632,USD
2010-03-18,2387.54,2393.87,2383.26,2391.28,544112704,USD
2010-03-19,2391.2,2396.92,2364.53,2374.41,1089592448,USD
2010-03-22,2360.35,2401.21,2358.0,2395.4,603428160,USD
2010-03-23,2397.9,2416.51,2390.04,2415.24,584299456,USD
2010-03-24,2406.72,2408.64,2396.92,2398.76,588061824,USD
2010-03-25,2415.24,2432.25,2397.36,2397.41,661030080,USD
2010-03-26,2406.73,2412.92,2384.69,2395.13,588650752,USD
2010-03-29,2403.77,2411.18,2398.4,2404.36,490998528,USD
2010-03-30,2406.69,2417.36,2395.8,2410.69,575607360,USD
2010-03-31,2402.98,2415.44,2395.34,2397.96,681270336,USD
2010-04-01,2411.68,2423.43,2383.77,2402.58,581663488,USD
2010-04-05,2409.48,2429.61,2403.88,2429.53,501682080,USD
