Date,Open,High,Low,Close,Volume,Currency
2010-01-01,3.358,3.523,3.036,3.046,5440,USD
2010-02-01,3.03,3.36,2.86,3.268,22523,USD
2010-03-01,3.359,3.567,3.277,3.546,12702,USD
2010-04-01,3.544,3.63,3.316,3.337,20863,USD
2010-05-01,3.322,3.322,2.9,3.097,10811,USD
2010-06-01,3.1,3.104,2.725,2.936,19397,USD
2010-07-01,2.897,3.31,2.845,3.307,10235,USD
2010-08-01,3.32,3.431,3.18,3.361,23219,USD
2010-09-01,3.371,3.667,3.371,3.646,10520,USD
2010-10-01,3.678,3.87,3.645,3.732,5156,USD
2010-11-01,3.769,4.04,3.668,3.823,25500,USD
2010-12-01,3.791,4.44,3.788,4.439,12823,USD
2011-01-01,4.437,4.462,4.213,4.451,5441,USD
2011-02-01,4.491,4.625,4.271,4.478,38215,USD
2011-03-01,4.486,4.535,4.07,4.3,14840,USD
2011-04-01,4.27,4.515,3.935,4.165,20766,USD
2011-05-01,4.178,4.25,3.846,4.173,10681,USD
2011-06-01,4.181,4.274,4.02,4.272,23491,USD
2011-07-01,4.25,4.487,4.24,4.474,11910,USD
2011-08-01,4.499,4.499,3.874,4.187,24196,USD
2011-09-01,4.18,4.18,3.103,3.145,11667,USD
2011-10-01,3.072,3.712,3.001,3.629,5217,USD
2011-11-01,3.56,3.62,3.252,3.563,22623,USD
2011-12-01,3.558,3.619,3.25,3.432,10179,USD
2012-01-01,3.461,3.897,3.393,3.788,4695,USD
2012-02-01,3.784,3.979,3.702,3.87,31941,USD
2012-03-01,3.865,3.942,3.709,3.824,14613,USD
2012-04-01,3.873,3.95,3.588,3.833,35403,USD
2012-05-01,3.841,3.855,3.34,3.362,13105,USD
2012-06-01,3.36,3.506,3.245,3.49,27721,USD
2012-07-01,3.487,3.55,3.348,3.42,13489,USD
2012-08-01,3.384,3.505,3.298,3.454,28751,USD
2012-09-01,3.443,3.852,3.429,3.773,12594,USD
2012-10-01,3.753,3.826,3.495,3.527,4875,USD
2012-11-01,3.55,3.628,3.406,3.63,25591,USD
2012-12-01,3.626,3.703,3.518,3.641,9437,USD
2013-01-01,3.64,3.753,3.591,3.724,8161,USD
2013-02-01,3.731,3.776,3.517,3.527,22994,USD
2013-03-01,3.532,3.55,3.381,3.395,10973,USD
2013-04-01,3.38,3.446,3.068,3.188,17316,USD
2013-05-01,3.187,3.405,3.051,3.289,12396,USD
2013-06-01,3.299,3.39,3.006,3.05,26657,USD
2013-07-01,3.032,3.229,3.032,3.119,11057,USD
2013-08-01,3.135,3.378,3.135,3.225,24071,USD
2013-09-01,3.25,3.353,3.195,3.321,9491,USD
2013-10-01,3.318,3.33,3.213,3.295,5856,USD
2013-11-01,3.295,3.314,3.147,3.231,30313,USD
2013-12-01,3.228,3.445,3.195,3.442,13011,USD
2014-01-01,3.466,3.466,3.21,3.22,5966,USD
2014-02-01,3.216,3.36,3.192,3.239,15047,USD
2014-03-01,3.232,3.278,2.928,3.046,10753,USD
2014-04-01,3.046,3.144,2.998,3.03,13919,USD
2014-05-01,3.026,3.2,3.013,3.136,8595,USD
2014-06-01,3.155,3.194,3.015,3.188,17167,USD
2014-07-01,3.19,3.275,3.162,3.223,7982,USD
2014-08-01,3.224,3.243,3.08,3.135,12422,USD
2014-09-01,3.146,3.2,3.005,3.006,9565,USD
2014-10-01,3.003,3.119,2.957,3.061,5093,USD
2014-11-01,3.051,3.079,2.857,2.86,22407,USD
2014-12-01,2.857,2.96,2.799,2.838,7453,USD
2015-01-01,2.842,2.842,2.43,2.528,7009,USD
2015-02-01,2.51,2.732,2.507,2.716,22369,USD
2015-03-01,2.73,2.924,2.57,2.747,12472,USD
2015-04-01,2.749,2.889,2.666,2.886,16241,USD
2015-05-01,2.885,2.964,2.754,2.76,12217,USD
2015-06-01,2.764,2.773,2.583,2.623,14934,USD
2015-07-01,2.623,2.65,2.342,2.368,14815,USD
2015-08-01,2.35,2.416,2.228,2.338,17355,USD
2015-09-01,2.336,2.5,2.24,2.345,12767,USD
2015-10-01,2.341,2.436,2.28,2.313,6282,USD
2015-11-01,2.291,2.341,2.005,2.045,30799,USD
2015-12-01,2.044,2.14,2.025,2.126,11863,USD
2016-01-01,2.071,2.097,1.937,2.064,7793,USD
2016-02-01,2.03,2.156,2.0,2.128,21632,USD
2016-03-01,2.123,2.314,2.094,2.182,11322,USD
2016-04-01,2.184,2.292,2.071,2.3185,18610,USD
2016-05-01,2.147,2.147,2.147,2.147,1,USD
2016-06-01,2.2435,2.2435,2.2435,2.2435,15978,USD
2016-07-01,2.273,2.273,2.273,2.273,12140,USD
2016-08-01,2.129,2.129,2.129,2.129,17295,USD
2016-09-01,2.26,2.26,2.26,2.26,13660,USD
2016-10-01,2.253,2.253,2.253,2.253,6605,USD
2016-11-01,2.643,2.643,2.643,2.643,23449,USD
2016-12-01,2.5285,2.5285,2.5285,2.5285,12451,USD
2017-01-01,2.773,2.773,2.773,2.773,8877,USD
2017-02-01,2.7745,2.7745,2.7745,2.7745,23303,USD
2017-03-01,2.7405,2.7405,2.7405,2.7405,13916,USD
2017-04-01,2.6795,2.6795,2.6795,2.6795,27924,USD
2017-05-01,2.655,2.655,2.655,2.655,14701,USD
2017-06-01,2.7665,2.7665,2.7665,2.7665,17995,USD
2017-07-01,2.9745,2.9745,2.9745,2.9745,12698,USD
2017-08-01,3.162,3.162,3.162,3.162,26316,USD
2017-09-01,3.036,3.036,3.036,3.036,21075,USD
2017-10-01,3.1775,3.1775,3.1775,3.1775,10717,USD
2017-11-01,3.1275,3.1275,3.1275,3.1275,27220,USD
2017-12-01,3.383,3.383,3.383,3.383,16902,USD
2018-01-01,3.3055,3.3055,3.3055,3.3055,10101,USD
2018-02-01,3.2465,3.2465,3.2465,3.2465,27159,USD
2018-03-01,3.1525,3.1525,3.1525,3.1525,16160,USD
2018-04-01,3.2005,3.2005,3.2005,3.2005,22945,USD
2018-05-01,3.1935,3.1935,3.1935,3.1935,16566,USD
2018-06-01,3.0735,3.0735,3.0735,3.0735,24307,USD
2018-07-01,2.9555,2.9555,2.9555,2.9555,16678,USD
2018-08-01,2.779,2.779,2.779,2.779,903623,USD
2018-09-01,2.8795,2.8795,2.8795,2.8795,181246,USD
2018-10-01,2.7505,2.7505,2.7505,2.7505,237351,USD
2018-11-01,2.819,2.819,2.819,2.819,15,USD
2018-12-01,2.6745,2.6745,2.6745,2.6745,189,USD
2019-01-01,2.834,2.834,2.834,2.834,21,USD
2019-02-01,2.9805,2.9805,2.9805,2.9805,14,USD
2019-03-01,2.9745,2.9745,2.9745,2.9745,9,USD
2019-04-01,2.9715,2.9715,2.9715,2.9715,4,USD
2019-05-01,2.691,2.691,2.691,2.691,23,USD
2019-06-01,2.774,2.774,2.774,2.774,20,USD
2019-07-01,2.7345,2.7345,2.7345,2.7345,24,USD
2019-08-01,2.608,2.608,2.608,2.608,32,USD
2019-09-01,2.637,2.637,2.637,2.637,2,USD
2019-10-01,2.692,2.692,2.692,2.6855,28,USD
2019-11-01,2.7685,2.7685,2.7405,2.707,36,USD
2019-12-01,2.835,2.835,2.835,2.835,81,USD
2020-01-01,2.818,2.818,2.558,2.561,104,USD
2020-02-01,2.5945,2.656,2.5555,2.575,766,USD
2020-03-01,2.5525,2.5615,2.135,2.2625,738,USD
2020-04-01,2.248,2.4225,2.215,2.3805,1538,USD
2020-05-01,2.3435,2.5045,2.3435,2.4755,2204,USD
2020-06-01,2.48,2.7565,2.48,2.7605,7868,USD
2020-07-01,2.7465,3.0095,2.7465,2.911,23400,USD
2020-08-01,2.8995,3.088,2.827,3.082,33540,USD
2020-09-01,3.0795,3.1205,2.932,3.0425,70853,USD
2020-10-01,3.048,3.2025,2.8565,3.0565,63800,USD
2020-11-01,3.04,3.5075,3.04,3.443,82058,USD
2020-12-01,3.455,3.649,3.4445,3.524,77478,USD
2021-01-01,3.5325,3.7395,3.4985,3.5565,172942,USD
2021-02-01,3.5535,4.3755,3.5,4.0925,1026565,USD
2021-03-01,4.106,4.2275,3.849,3.9955,2005125,USD
2021-04-01,3.9853,4.5505,3.944,4.4565,871601,USD
2021-05-01,4.462,4.888,4.435,4.6775,1907928,USD
2021-06-01,4.6813,4.7055,4.43,4.5213,93998,USD
