Date,Open,High,Low,Close,Volume,Currency
2010-01-01,425.0,425.0,425.0,416.5,1,USD
2010-02-01,420.55,433.0,414.5,432.4,7610,USD
2010-03-01,433.9,476.95,432.1,478.15,434,USD
2010-04-01,542.95,553.3,542.95,554.75,2,USD
2010-05-01,437.75,470.45,434.0,461.85,8758,USD
2010-06-01,464.0,499.1,421.75,444.4,1501,USD
2010-07-01,436.05,477.35,436.05,500.0,3,USD
2010-08-01,503.3,508.0,486.0,500.4,4536,USD
2010-09-01,503.75,560.0,503.35,571.25,569,USD
2010-10-01,565.4,653.6,498.3,651.3,0,USD
2010-11-01,657.15,704.25,657.15,700.95,8668,USD
2010-12-01,746.1,788.1,730.0,803.3,361,USD
2011-01-01,748.1,748.1,748.1,819.0,4,USD
2011-02-01,775.0,791.75,774.3,797.65,10899,USD
2011-03-01,798.0,821.9,696.0,767.9,655,USD
2011-04-01,754.05,764.4,750.0,791.95,4,USD
2011-05-01,753.5,782.25,751.55,778.95,8603,USD
2011-06-01,772.0,818.05,720.05,759.4,771,USD
2011-07-01,771.9,783.0,771.9,826.7,4,USD
2011-08-01,732.0,794.45,732.0,788.1,5072,USD
2011-09-01,783.35,788.2,614.5,614.05,406,USD
2011-10-01,539.4,626.0,536.65,651.05,12,USD
2011-11-01,662.6,662.6,565.6,610.0,6220,USD
2011-12-01,616.05,680.6,605.75,655.6,397,USD
2012-01-01,656.3,702.0,608.0,685.2,0,USD
2012-02-01,711.2,721.95,700.0,706.65,7729,USD
2012-03-01,714.55,719.6,644.7,653.15,371,USD
2012-04-01,652.7,684.8,629.3,683.5,0,USD
2012-05-01,594.1,613.55,588.7,612.1,12928,USD
2012-06-01,605.65,634.1,561.2,583.05,452,USD
2012-07-01,563.7,563.7,561.95,589.75,6,USD
2012-08-01,630.95,635.0,612.0,627.95,5751,USD
2012-09-01,626.8,704.3,613.35,639.65,554,USD
2012-10-01,643.5,666.1,598.4,606.7,1,USD
2012-11-01,670.8,691.35,666.75,686.25,3115,USD
2012-12-01,681.5,717.2,673.4,702.65,329,USD
2013-01-01,679.05,725.8,679.05,745.3,2,USD
2013-02-01,741.0,749.45,724.95,732.6,3032,USD
2013-03-01,726.0,785.0,711.85,767.1,420,USD
2013-04-01,751.5,751.5,675.0,696.7,15,USD
2013-05-01,748.3,761.0,742.05,751.05,1722,USD
2013-06-01,752.9,768.4,637.6,659.2,420,USD
2013-07-01,685.1,725.2,685.1,725.45,11,USD
2013-08-01,744.45,744.45,719.65,722.1,2281,USD
2013-09-01,726.85,727.7,680.7,726.15,480,USD
2013-10-01,723.2,754.3,692.5,737.6,0,USD
2013-11-01,751.0,751.0,714.1,718.0,3284,USD
2013-12-01,716.05,744.0,699.95,717.4,458,USD
2014-01-01,720.25,754.9,703.0,705.15,6612,USD
2014-02-01,729.9,746.95,726.9,743.85,3427,USD
2014-03-01,747.5,802.55,745.7,777.5,410,USD
2014-04-01,780.0,780.0,780.0,812.65,12,USD
2014-05-01,828.4,840.15,828.0,835.65,2657,USD
2014-06-01,836.45,862.95,809.4,843.55,676,USD
2014-07-01,876.6,884.3,876.6,874.65,7,USD
2014-08-01,840.15,909.75,840.15,908.65,4324,USD
2014-09-01,908.0,912.0,775.25,774.95,386,USD
2014-10-01,790.0,790.0,768.0,791.45,356,USD
2014-11-01,794.0,814.55,790.4,812.4,3204,USD
2014-12-01,805.5,830.1,793.9,798.4,390,USD
2015-01-01,803.25,803.25,791.55,772.7,27,USD
2015-02-01,786.05,818.9,786.0,818.45,2882,USD
2015-03-01,819.45,832.2,745.05,735.0,368,USD
2015-04-01,763.5,763.5,763.5,776.5,2,USD
2015-05-01,790.3,795.1,771.4,776.75,3312,USD
2015-06-01,777.6,778.95,674.55,671.65,483,USD
2015-07-01,677.6,702.95,596.2,611.15,3159,USD
2015-08-01,611.0,625.8,519.2,602.25,63503,USD
2015-09-01,599.5,678.0,568.0,650.95,86638,USD
2015-10-01,690.0,690.0,690.0,678.0,1,USD
2015-11-01,651.0,651.4,538.0,543.9,170,USD
2015-12-01,546.5,572.75,539.7,562.25,262,USD
2016-01-01,550.55,551.45,458.6,499.0,2123,USD
2016-02-01,500.2,532.1,480.45,495.65,52780,USD
2016-03-01,494.7,608.15,491.25,564.0,95563,USD
2016-04-01,540.0,540.0,539.0,631.4,20,USD
2016-05-01,565.0,565.0,565.0,549.85,11,USD
2016-06-01,551.5,555.0,539.35,599.35,19,USD
2016-07-01,670.9,690.05,670.85,711.65,4,USD
2016-08-01,697.15,735.65,672.0,671.3,206,USD
2016-09-01,675.0,728.95,654.8,722.95,761,USD
2016-10-01,722.0,726.7,613.7,619.9,3215,USD
2016-11-01,623.4,775.75,618.85,772.65,55834,USD
2016-12-01,773.35,773.35,655.45,683.95,857,USD
2017-01-01,698.25,798.05,696.75,755.4,4035,USD
2017-02-01,760.1,796.2,746.0,771.7,52706,USD
2017-03-01,771.55,815.0,741.55,798.5,781,USD
2017-04-01,798.2,829.25,770.6,826.45,4576,USD
2017-05-01,826.45,827.0,747.7,815.95,60484,USD
2017-06-01,817.25,891.35,809.05,836.65,115206,USD
2017-07-01,839.35,897.35,824.3,885.4,78629,USD
2017-08-01,884.55,948.85,865.45,931.95,107593,USD
2017-09-01,939.9,992.2,902.5,925.2,292,USD
