Date,Open,High,Low,Close,Volume,Currency
2010-01-01,14.755,14.93,13.405,14.2,10044,USD
2010-02-01,14.18,14.65,13.2,13.43,21015,USD
2010-03-01,13.515,13.61,12.125,12.215,9488,USD
2010-04-01,12.175,13.435,11.93,12.355,17559,USD
2010-05-01,12.29,12.305,11.42,11.635,7177,USD
2010-06-01,11.635,11.725,9.3,9.43,18096,USD
2010-07-01,9.48,10.625,9.48,10.555,9609,USD
2010-08-01,10.5,11.485,10.155,11.085,18647,USD
2010-09-01,11.125,12.64,11.05,12.565,12866,USD
2010-10-01,12.525,14.97,11.87,14.425,29329,USD
2010-11-01,14.48,15.3,12.97,13.88,11666,USD
2010-12-01,13.86,14.88,13.05,13.995,21172,USD
2011-01-01,14.03,15.51,13.38,15.51,16382,USD
2011-02-01,15.59,16.335,13.1,13.85,41749,USD
2011-03-01,13.94,14.34,12.44,13.985,16515,USD
2011-04-01,13.985,14.805,13.355,14.805,23385,USD
2011-05-01,14.99,15.33,13.69,15.06,12130,USD
2011-06-01,15.01,15.14,13.1,13.885,24630,USD
2011-07-01,14.0,17.29,13.62,16.115,12787,USD
2011-08-01,16.185,17.85,15.885,17.68,20488,USD
2011-09-01,17.575,18.255,15.815,15.95,14735,USD
2011-10-01,15.95,17.26,15.51,16.64,19896,USD
2011-11-01,16.6,16.755,14.085,14.835,10694,USD
2011-12-01,14.795,14.95,13.505,14.605,18903,USD
2012-01-01,14.675,14.905,13.99,14.0,8618,USD
2012-02-01,14.035,14.515,13.5,14.205,25095,USD
2012-03-01,14.32,15.27,13.725,14.765,15732,USD
2012-04-01,14.7,15.755,14.55,14.865,22022,USD
2012-05-01,14.77,15.695,14.21,14.225,11909,USD
2012-06-01,14.205,15.045,13.725,14.19,21841,USD
2012-07-01,14.3,15.84,14.3,15.615,7879,USD
2012-08-01,15.575,16.09,14.84,15.01,18863,USD
2012-09-01,14.98,15.49,14.4,15.475,7184,USD
2012-10-01,15.435,15.45,14.665,14.83,20852,USD
2012-11-01,14.89,15.33,14.63,15.27,5706,USD
2012-12-01,15.26,15.58,14.86,14.86,20739,USD
2013-01-01,14.8,15.54,14.645,15.505,7257,USD
2013-02-01,15.495,16.35,15.32,15.5,22262,USD
2013-03-01,15.68,15.68,14.5,15.36,6189,USD
2013-04-01,15.29,15.965,14.635,14.855,22641,USD
2013-05-01,14.855,15.835,14.855,15.295,7435,USD
2013-06-01,15.32,16.62,15.28,15.74,16099,USD
2013-07-01,15.8,16.1,15.14,15.825,6411,USD
2013-08-01,15.78,16.7,14.97,15.805,14157,USD
2013-09-01,15.85,16.1,15.11,15.13,4899,USD
2013-10-01,15.08,15.6,14.69,15.025,16302,USD
2013-11-01,15.075,15.99,15.075,15.96,4132,USD
2013-12-01,15.92,16.01,15.25,15.51,12753,USD
2014-01-01,15.52,15.83,15.385,15.4,4360,USD
2014-02-01,15.39,16.1,15.25,15.375,11210,USD
2014-03-01,15.1,15.71,15.01,15.6,4045,USD
2014-04-01,15.6,15.8,15.085,15.615,11070,USD
2014-05-01,15.61,15.745,14.95,14.985,5003,USD
2014-06-01,15.0,15.18,14.02,14.54,11611,USD
2014-07-01,14.64,15.05,12.785,12.985,3871,USD
2014-08-01,12.96,13.2,12.55,12.585,11732,USD
2014-09-01,12.58,12.91,12.2,12.745,5543,USD
2014-10-01,12.75,12.84,11.135,12.005,17693,USD
2014-11-01,12.05,12.615,11.61,12.335,4152,USD
2014-12-01,12.295,12.55,11.48,11.49,13764,USD
2015-01-01,11.53,11.545,10.525,10.57,6041,USD
2015-02-01,10.57,10.925,10.01,10.47,14392,USD
2015-03-01,10.56,11.31,10.19,10.875,6116,USD
2015-04-01,10.82,10.96,9.755,10.03,17782,USD
2015-05-01,9.94,10.065,9.21,9.51,4981,USD
2015-06-01,9.51,10.215,9.45,10.165,15085,USD
2015-07-01,10.19,11.65,10.185,11.515,8582,USD
2015-08-01,11.555,12.07,11.15,11.88,17819,USD
2015-09-01,11.84,13.39,11.58,13.2,7197,USD
2015-10-01,13.185,13.44,11.315,11.61,20088,USD
2015-11-01,11.84,12.32,11.74,11.905,5974,USD
2015-12-01,11.95,11.95,10.76,11.565,17521,USD
2016-01-01,11.575,11.645,10.65,11.35,5525,USD
2016-02-01,11.37,11.435,10.14,10.495,17134,USD
2016-03-01,10.43,10.69,9.425,9.69,7261,USD
2016-04-01,9.585,11.14,9.525,10.84,20629,USD
2016-05-01,10.87,12.145,10.755,10.94,7275,USD
2016-06-01,10.94,11.875,10.475,10.505,17218,USD
2016-07-01,10.505,10.88,9.725,9.94,5083,USD
2016-08-01,9.925,10.655,9.16,9.195,16971,USD
2016-09-01,9.315,9.97,9.17,9.885,4687,USD
2016-10-01,9.835,10.47,9.78,9.855,18598,USD
2016-11-01,9.825,9.9,9.3,9.705,5293,USD
2016-12-01,9.68,10.0,9.145,9.355,17766,USD
2017-01-01,9.44,10.1,9.405,9.535,5910,USD
2017-02-01,9.595,9.645,9.27,9.285,18792,USD
2017-03-01,9.295,9.98,9.295,9.895,6600,USD
2017-04-01,9.89,10.29,9.13,9.13,18235,USD
2017-05-01,9.25,11.245,9.25,11.13,8403,USD
2017-06-01,11.11,11.785,10.86,11.505,14855,USD
2017-07-01,11.61,12.45,11.35,12.26,4074,USD
2017-08-01,12.26,12.56,11.975,12.55,15274,USD
2017-09-01,12.445,12.9,11.665,11.995,7480,USD
2017-10-01,12.005,12.33,11.235,11.29,14405,USD
2017-11-01,11.29,12.58,11.05,12.53,7663,USD
2017-12-01,12.485,12.545,11.545,11.68,12408,USD
2018-01-01,11.535,12.51,11.5,12.44,8555,USD
2018-02-01,12.415,12.57,11.84,12.39,11327,USD
2018-03-01,12.42,12.52,12.2,12.355,3477,USD
2018-04-01,12.375,13.215,12.25,12.785,12989,USD
2018-05-01,12.62,12.685,11.26,11.56,8972,USD
2018-06-01,11.61,12.96,10.625,11.61,16422,USD
2018-07-01,11.99,12.2,11.71,11.915,3541,USD
2018-08-01,11.88,12.025,9.905,10.83,14488,USD
2018-09-01,10.82,10.95,9.66,9.78,6460,USD
2018-10-01,9.85,11.08,9.785,10.58,15823,USD
2018-11-01,10.68,10.945,10.6,10.885,3364,USD
2018-12-01,10.89,11.11,9.98,10.095,11586,USD
2019-01-01,10.105,10.83,10.095,10.61,4833,USD
2019-02-01,10.64,10.76,9.8,10.395,12923,USD
2019-03-01,10.4,11.27,10.4,10.85,7660,USD
2019-04-01,10.85,10.915,10.07,10.275,14453,USD
2019-05-01,10.175,11.9,10.165,11.455,10685,USD
2019-06-01,11.4,11.79,11.0,11.275,12911,USD
2019-07-01,11.03,12.345,10.98,11.945,7013,USD
2019-08-01,11.93,12.0,10.865,11.67,15795,USD
2019-09-01,11.605,12.385,11.6,12.015,7358,USD
2019-10-01,11.995,12.17,11.495,11.73,15594,USD
2019-11-01,11.82,12.49,11.7,12.485,7015,USD
2019-12-01,12.475,13.115,12.235,13.135,15373,USD
2020-01-01,12.895,13.74,12.82,13.61,7651,USD
2020-02-01,13.575,13.86,13.08,13.515,17395,USD
2020-03-01,13.56,14.35,12.75,14.035,10452,USD
2020-04-01,14.0,18.7,13.815,17.155,15685,USD
2020-05-01,16.37,17.51,15.535,17.215,4451,USD
2020-06-01,17.2,23.565,13.1,14.505,13425,USD
2020-07-01,19.9,19.9,11.215,11.595,4871,USD
2020-08-01,11.64,12.735,11.455,12.49,9636,USD
2020-09-01,12.535,14.0,12.085,12.475,3970,USD
2020-10-01,12.445,12.76,11.85,12.525,14656,USD
2020-11-01,12.485,12.7,12.15,12.555,3428,USD
2020-12-01,12.525,12.64,11.99,12.4,14680,USD
2021-01-01,12.65,13.5,12.455,13.46,4517,USD
2021-02-01,13.46,13.485,12.605,12.75,13397,USD
2021-03-01,12.795,13.45,12.755,13.18,3504,USD
2021-04-01,13.16,13.535,12.79,13.385,12117,USD
2021-05-01,13.4,14.19,13.11,13.3,4836,USD
2021-06-01,13.32,13.44,13.13,13.148,761,USD
