Date,Open,High,Low,Close,Volume,Currency
2010-01-01,18800.0,19400.0,17325.0,18600.0,0,USD
2010-02-01,18550.0,21175.0,16975.0,21156.0,0,USD
2010-03-01,21188.0,25085.0,20990.0,25050.0,0,USD
2010-04-01,25001.0,27590.0,24269.0,26450.0,0,USD
2010-05-01,26150.0,26469.0,20450.0,21050.0,0,USD
2010-06-01,21050.0,21050.0,17375.0,19650.0,0,USD
2010-07-01,19358.0,21204.0,18545.0,21050.0,0,USD
2010-08-01,21025.0,22898.0,20000.0,20715.0,0,USD
2010-09-01,20775.0,23570.0,20775.0,23320.0,0,USD
2010-10-01,23300.0,25200.0,22661.0,23010.0,0,USD
2010-11-01,23090.0,24849.0,20450.0,22845.0,0,USD
2010-12-01,22850.0,25000.0,22850.0,24950.0,0,USD
2011-01-01,24850.0,27374.0,23822.0,27300.0,0,USD
2011-02-01,27310.0,29425.0,27130.0,28975.0,0,USD
2011-03-01,29000.0,29220.0,24675.0,26135.0,0,USD
2011-04-01,26105.0,27936.0,25050.0,26850.0,0,USD
2011-05-01,26621.0,27300.0,22202.0,23450.0,0,USD
2011-06-01,23495.0,23601.0,21336.0,23425.0,0,USD
2011-07-01,23305.0,24890.0,22735.0,24756.0,0,USD
2011-08-01,24901.0,25190.0,20100.0,22245.0,0,USD
2011-09-01,22208.0,22234.0,16800.0,17625.0,0,USD
2011-10-01,17650.0,20300.0,17310.0,19555.0,0,USD
2011-11-01,19428.0,19602.0,16535.0,17425.0,0,USD
2011-12-01,17308.0,19050.0,16550.0,18620.0,0,USD
2012-01-01,18715.0,21785.0,18331.0,20727.0,0,USD
2012-02-01,20710.0,22102.0,19111.0,19500.0,0,USD
2012-03-01,19300.0,19920.0,17111.0,17801.0,0,USD
2012-04-01,17824.0,18700.0,17380.0,17880.0,0,USD
2012-05-01,17820.0,18032.0,16165.0,16325.0,0,USD
2012-06-01,16325.0,17410.0,15960.0,16761.0,0,USD
2012-07-01,16650.0,17386.0,15464.0,15810.0,0,USD
2012-08-01,15750.0,16548.0,15230.0,15971.0,0,USD
2012-09-01,16000.0,18669.0,15844.0,18400.0,0,USD
2012-10-01,18401.0,18915.0,15758.0,16153.0,0,USD
2012-11-01,16110.0,17600.0,15756.0,17515.0,0,USD
2012-12-01,17525.0,17906.0,17021.0,17104.0,0,USD
2013-01-01,17050.0,18585.0,17050.0,18383.0,0,USD
2013-02-01,18325.0,18766.0,16465.0,16605.0,0,USD
2013-03-01,16650.0,17332.0,16368.0,16685.0,0,USD
2013-04-01,16601.0,16660.0,15065.0,15350.0,0,USD
2013-05-01,15300.0,15555.0,14560.0,14819.0,0,USD
2013-06-01,14823.0,15434.0,13520.0,13731.0,0,USD
2013-07-01,13672.0,14361.0,13204.0,13850.0,0,USD
2013-08-01,14011.0,14971.0,13640.0,13789.0,0,USD
2013-09-01,13750.0,14400.0,13600.0,13903.0,0,USD
2013-10-01,13886.0,14860.0,13526.0,14591.0,0,USD
2013-11-01,14601.0,14694.0,13271.0,13480.0,0,USD
2013-12-01,13450.0,14478.0,13376.0,13952.0,0,USD
2014-01-01,13920.0,14820.0,13331.0,14015.0,0,USD
2014-02-01,14000.0,14710.5,13720.0,14665.0,0,USD
2014-03-01,14636.0,16378.0,14500.0,15888.0,0,USD
2014-04-01,15889.0,18704.0,15738.0,18292.0,0,USD
2014-05-01,18292.0,21602.0,18000.0,19266.0,0,USD
2014-06-01,19160.0,19565.0,17700.0,19030.0,0,USD
2014-07-01,19135.0,19988.0,18450.0,18502.0,0,USD
2014-08-01,18450.0,19152.0,18257.0,18780.0,0,USD
2014-09-01,18750.0,19932.0,16265.0,16265.0,0,USD
2014-10-01,16265.0,16987.0,14690.0,15697.0,0,USD
2014-11-01,15651.0,16766.0,14900.0,16184.0,0,USD
2014-12-01,16065.0,17191.0,14875.0,15148.0,0,USD
2015-01-01,15151.0,15668.0,13940.0,15155.0,0,USD
2015-02-01,15050.0,15490.0,13875.0,14065.0,0,USD
2015-03-01,14085.0,14660.0,12340.0,12350.0,0,USD
2015-04-01,12310.0,13950.0,12200.0,13910.0,0,USD
2015-05-01,13910.0,14580.0,12555.0,12580.0,0,USD
