Date,Open,High,Low,Close,Volume,Currency
2010-01-01,108.4,111.53,96.1,96.78,0,GBP
2010-02-01,97.03,101.13,91.43,97.13,0,GBP
2010-03-01,97.13,100.38,91.78,98.88,0,GBP
2010-04-01,98.88,107.75,98.88,106.38,0,GBP
2010-05-01,106.38,125.0,102.5,105.88,0,GBP
2010-06-01,103.0,103.0,96.0,101.9,648,GBP
2010-07-01,102.0,143.0,102.0,142.5,11269,GBP
2010-08-01,145.0,169.0,143.0,154.6,9954,GBP
2010-09-01,156.0,171.5,151.0,153.0,7300,GBP
2010-10-01,155.0,170.0,148.25,170.25,4639,GBP
2010-11-01,170.5,180.0,161.0,179.2,763,GBP
2010-12-01,181.25,200.0,181.25,199.0,3005,GBP
2011-01-01,203.3,204.0,191.25,203.1,177,GBP
2011-02-01,201.5,210.5,187.5,201.0,872,GBP
2011-03-01,201.85,203.0,193.75,202.0,1006,GBP
2011-04-01,203.0,222.0,201.0,205.0,3298,GBP
2011-05-01,207.0,207.0,191.0,193.0,753,GBP
2011-06-01,192.0,198.0,161.0,171.0,769,GBP
2011-07-01,170.0,175.0,157.8,163.65,8309,GBP
2011-08-01,164.0,175.0,154.0,174.75,9731,GBP
2011-09-01,174.0,174.0,149.8,150.65,9693,GBP
2011-10-01,149.5,153.0,144.55,151.0,5647,GBP
2011-11-01,149.0,151.5,140.0,142.65,775,GBP
2011-12-01,142.75,151.5,140.75,152.25,945,GBP
2012-01-01,156.0,168.5,150.0,168.5,350,GBP
2012-02-01,170.0,171.0,162.95,165.5,800,GBP
2012-03-01,165.0,178.5,165.0,174.75,1545,GBP
2012-04-01,175.0,180.0,168.5,178.75,5072,GBP
2012-05-01,178.25,178.25,171.0,171.6,449,GBP
2012-06-01,171.5,190.0,171.0,188.0,1187,GBP
2012-07-01,190.0,210.0,177.5,191.95,7672,GBP
2012-08-01,191.0,208.75,187.4,204.85,8874,GBP
2012-09-01,204.0,207.5,195.05,202.75,6395,GBP
2012-10-01,202.0,210.5,197.0,210.5,5048,GBP
2012-11-01,212.0,227.0,210.0,223.75,1044,GBP
2012-12-01,222.0,225.0,206.7,205.25,636,GBP
2013-01-01,205.8,214.5,205.8,212.3,71,GBP
2013-02-01,213.55,213.55,199.05,202.65,232,GBP
2013-03-01,201.0,205.0,199.0,199.25,607,GBP
2013-04-01,195.0,202.4,192.0,193.5,4347,GBP
2013-05-01,193.0,193.0,180.0,182.5,132,GBP
2013-06-01,184.0,184.0,160.0,155.7,1255,GBP
2013-07-01,166.45,171.5,160.5,164.25,4244,GBP
2013-08-01,164.5,165.0,151.0,157.5,10127,GBP
2013-09-01,157.55,159.0,150.0,156.75,8641,GBP
2013-10-01,157.2,168.0,154.75,164.5,6885,GBP
2013-11-01,165.0,165.25,163.25,164.5,443,GBP
2013-12-01,165.25,165.5,162.1,163.75,1861,GBP
2014-01-01,162.5,163.5,150.05,149.5,157,GBP
2014-02-01,153.5,156.15,151.75,155.75,103,GBP
2014-03-01,169.0,170.25,165.0,165.75,720,GBP
2014-04-01,164.4,171.25,160.0,168.45,5877,GBP
2014-05-01,167.5,167.5,146.0,147.0,770,GBP
2014-06-01,146.0,147.5,138.0,139.0,939,GBP
2014-07-01,133.05,133.5,122.0,122.1,9606,GBP
2014-08-01,122.5,126.3,119.5,121.8,9058,GBP
2014-09-01,121.35,121.5,106.6,107.7,8393,GBP
2014-10-01,108.0,122.0,107.75,118.5,4195,GBP
